id,name,timezone,street,city,state,zip,phone,url,latitude,longitude,state_name
1719,Cleburne,America/Chicago,604 N. Main Street,Cleburne,TX,76031,817-645-0061,us/tx/cleburne/604-n--main-street/store-1719,32.35313233,-97.38791388,Texas
3704,Nolensville,America/Chicago,7230 Nolensville Road,Nolensville,TN,37135,615-776-4050,us/tn/nolensville/7230-nolensville-road/store-3704,35.96077441,-86.67292893,Tennessee
3213,Muscle Shoals,America/Chicago,208 Avalon,Muscle Shoals,AL,35661,256-383-1336,us/al/muscle-shoals/208-avalon/store-3213,34.74458367,-87.67467097,Alabama
1183,Mansfield,America/Chicago,118 Lake Road,Mansfield,LA,71052,318-872-0316,us/la/mansfield/118-lake-road/store-1183,32.03836205,-93.69501876,Louisiana
2934,Scottsville,America/Chicago,350 Gallatin Road,Scottsville,KY,42164,270-237-4660,us/ky/scottsville/350-gallatin-road/store-2934,36.75075035,-86.19155221,Kentucky
1728,Canyon,America/Chicago,1007 23Rd Street,Canyon,TX,79015,806-655-3661,us/tx/canyon/1007-23rd-street/store-1728,34.97289277,-101.9190203,Texas
6028,Mount Juliet,America/Chicago,713 Mt. Juliet Rd (Providence),Mount Juliet,TN,37122,615-758-7921,us/tn/mount-juliet/713-mt--juliet-rd-(providence)/store-6028,36.16023497,-86.51485093,Tennessee
6774,Greensburg,America/Indiana/Indianapolis,1815 North Michigan Avenue,Greensburg,IN,47240,812-222-0085,us/in/greensburg/1815-north-michigan-avenue/store-6774,39.3633203,-85.5192377,Indiana
5122,Shepherdsville,America/New_York,408 Hwy 44 East,Shepherdsville,KY,40165,502-921-4007,us/ky/shepherdsville/408-hwy-44-east/store-5122,37.99067838,-85.71026347,Kentucky
1082,Granbury,America/Chicago,1155 Highway 377 East,Granbury,TX,76048,817-573-4401,us/tx/granbury/1155-highway-377-east/store-1082,32.43507873,-97.77060173,Texas
5799,Cleburne,America/Chicago,1709 West Henderson,Cleburne,TX,76033,817-641-8700,us/tx/cleburne/1709-west-henderson/store-5799,32.33410182,-97.42376648,Texas
4327,Louisville,America/Kentucky/Louisville,11810 Standiford Plaza Drive,Louisville,KY,40229,502-653-7665,us/ky/louisville/11810-standiford-plaza-drive/store-4327,38.09133985,-85.66800001,Kentucky
6638,Yazoo City,America/Chicago,1710 Carson Drive,Yazoo City,MS,39194,662-746-5452,us/ms/yazoo-city/1710-carson-drive/store-6638,32.8669,-90.3938,Mississippi
5631,Italy,America/Chicago,1020 Dale Evans Drive,Italy,TX,76651,469-257-2003,us/tx/italy/1020-dale-evans-drive/store-5631,32.195319,-96.897515,Texas
2029,Fort Morgan,America/Denver,200 W. Platte,Fort Morgan,CO,80701,970-867-3200,us/co/fort-morgan/200-w--platte/store-2029,40.25373596,-103.8032343,Colorado
3986,Delhi,America/Chicago,248 Sun Road,Delhi,LA,71232,318-878-9661,us/la/delhi/248-sun-road/store-3986,32.44412668,-91.49179101,Louisiana
2421,La Vergne,America/Chicago,5210 Murfreesboro Road,La Vergne,TN,37086,615-287-0136,us/tn/la-vergne/5210-murfreesboro-road/store-2421,36.01839326,-86.57178414,Tennessee
6463,Cave City,America/Chicago,901 Mammoth Cave Street,Cave City,KY,42127,270-773-3955,us/ky/cave-city/901-mammoth-cave-street/store-6463,37.1352216,-85.97405926,Kentucky
3670,Munfordville,America/Chicago,1199 Main Street,Munfordville,KY,42765,270-524-7070,us/ky/munfordville/1199-main-street/store-3670,37.28633949,-85.90139871,Kentucky
3604,Sdi 3604 Westmoreland Tn,America/Chicago,1108 New Highway 52,Westmoreland,TN,37186,615-653-4266,us/tn/westmoreland/1108-new-highway-52/store-3604,36.55279,-86.238609,Tennessee
2247,Jacksonville,America/Chicago,1105 S. Jackson Street,Jacksonville,TX,75766,903-586-3131,us/tx/jacksonville/1105-s--jackson-street/store-2247,31.95383376,-95.26558466,Texas
2814,Rocky Ford,America/Denver,1320 Elm,Rocky Ford,CO,81067,719-254-7857,us/co/rocky-ford/1320-elm/store-2814,38.05106095,-103.7134065,Colorado
3522,Louisville,America/Kentucky/Louisville,8600 Ambrosse Lane,Louisville,KY,40299,502-499-5588,us/ky/louisville/8600-ambrosse-lane/store-3522,38.19609662,-85.60308427,Kentucky
1829,Corsicana,America/Chicago,1700 West 7Th Avenue,Corsicana,TX,75110,903-874-3311,us/tx/corsicana/1700-west-7th-avenue/store-1829,32.08363,-96.48062,Texas
4750,Smyrna,America/Chicago,799 Team Blvd,Smyrna,TN,37086,615-220-2114,us/tn/smyrna/799-team-blvd/store-4750,35.98069112,-86.56256542,Tennessee
4309,Corsicana,America/Chicago,2931 S Highway 287,Corsicana,TX,75109,903-875-0006,us/tx/corsicana/2931-s-highway-287/store-4309,32.07216491,-96.44298469,Texas
1503,Amory,America/Chicago,1519 Highway 278 East,Amory,MS,38821,662-256-5090,us/ms/amory/1519-highway-278-east/store-1503,33.96677865,-88.45720009,Mississippi
4173,Lebanon,America/Chicago,6651 Eastgate Blvd.,Lebanon,TN,37090,615-443-0930,us/tn/lebanon/6651-eastgate-blvd/store-4173,36.18833866,-86.41089723,Tennessee
3610,Louisville,America/Kentucky/Louisville,3641 Springhurst Blvd,Louisville,KY,40241,502-412-2444,us/ky/louisville/3641-springhurst-blvd/store-3610,38.30008744,-85.55904911,Kentucky
2215,Haskell,America/Chicago,1402 N. E Avenue,Haskell,TX,79521,940-355-0020,us/tx/haskell/1402-n--e-avenue/store-2215,33.17014875,-99.73325015,Texas
5662,Smyrna,America/Chicago,1889 Almaville Road,Smyrna,TN,37167,615-223-6439,us/tn/smyrna/1889-almaville-road/store-5662,35.93151435,-86.5332368,Tennessee
6637,Itasca,America/Chicago,1204 East Main Street,Itasca,TX,76055,254-687-9256,us/tx/itasca/1204-east-main-street/store-6637,32.16735738,-97.13388205,Texas
1652,Breckenridge,America/Chicago,1850 West Walker,Breckenridge,TX,76424,254-559-2662,us/tx/breckenridge/1850-west-walker/store-1652,32.756006,-98.92784134,Texas
2957,Smyrna,America/Chicago,791 Nissan Drive,Smyrna,TN,37167,615-459-5300,us/tn/smyrna/791-nissan-drive/store-2957,35.97419893,-86.49187177,Tennessee
2133,Glasgow,America/Chicago,200 N. Loop Roger Wells Blvd.,Glasgow,KY,42141,270-651-5422,us/ky/glasgow/200-n--loop-roger-wells-blvd/store-2133,37.0043756,-85.92579626,Kentucky
6295,Russellville,America/Chicago,15376 New Jackson Highway No.,Russellville,AL,35653,256-331-3422,us/al/russellville/15376-new-jackson-highway-no/store-6295,34.51426128,-87.71667018,Alabama
1506,Aberdeen,America/Chicago,805 S. Chestnut,Aberdeen,MS,39730,662-369-8181,us/ms/aberdeen/805-s--chestnut/store-1506,33.81447184,-88.54243398,Mississippi
2338,Lebanon,America/Chicago,524 W. Main Street,Lebanon,TN,37087,615-449-3034,us/tn/lebanon/524-w--main-street/store-2338,36.20890433,-86.30386618,Tennessee
2712,Pulaski,America/Chicago,317 S. First Street,Pulaski,TN,38478,931-363-7584,us/tn/pulaski/317-s--first-street/store-2712,35.19605233,-87.03185544,Tennessee
5454,Chapel Hill,America/Chicago,4646 Nashville Highway,Chapel Hill,TN,37034,931-364-2685,us/tn/chapel-hill/4646-nashville-highway/store-5454,35.61226385,-86.70001455,Tennessee
3006,Tallulah,America/Chicago,407 North Cedar,Tallulah,LA,71282,318-574-0444,us/la/tallulah/407-north-cedar/store-3006,32.4111361,-91.18556321,Louisiana
4234,Lebanon,America/Chicago,1050 Murfreesboro Road,Lebanon,TN,37090,615-547-0070,us/tn/lebanon/1050-murfreesboro-road/store-4234,36.17478367,-86.30290373,Tennessee
2222,Hartsville,America/Chicago,319 Broadway,Hartsville,TN,37074,615-374-2776,us/tn/hartsville/319-broadway/store-2222,36.39821109,-86.16481662,Tennessee
2416,Lewisburg,America/Chicago,420 Ellington Parkway,Lewisburg,TN,37091,931-359-7337,us/tn/lewisburg/420-ellington-parkway/store-2416,35.45369345,-86.7774295,Tennessee
4976,Glen Rose,America/Chicago,1610 N.E. Big Bend Trail,Glen Rose,TX,76043,254-898-1479,us/tx/glen-rose/1610-n-e--big-bend-trail/store-4976,32.24737935,-97.73697942,Texas
6461,Murfreesboro,America/Chicago,1129 Fortress Blvd,Murfreesboro,TN,37128,615-900-1028,us/tn/murfreesboro/1129-fortress-blvd/store-6461,35.86518692,-86.46475908,Tennessee
3030,Tulia,America/Chicago,915 Sw 2Nd Street,Tulia,TX,79088,806-995-8887,us/tx/tulia/915-sw-2nd-street/store-3030,34.53557406,-101.7760025,Texas
1759,Center,America/Chicago,715 Tenaha,Center,TX,75935,936-598-9110,us/tx/center/715-tenaha/store-1759,31.80703683,-94.18850408,Texas
3735,Rusk,America/Chicago,435 N. Dickinson Drive,Rusk,TX,75785,903-683-6363,us/tx/rusk/435-n--dickinson-drive/store-3735,31.80524966,-95.15192204,Texas
2295,Kosciusko,America/Chicago,360 Highway 12 East,Kosciusko,MS,39090,662-289-4433,us/ms/kosciusko/360-highway-12-east/store-2295,33.06644867,-89.58269791,Mississippi
2400,Lafayette,America/Chicago,1211 Scottsville Road,Lafayette,TN,37083,615-666-6481,us/tn/lafayette/1211-scottsville-road/store-2400,36.5341724,-86.03123699,Tennessee
1875,Columbia,America/Chicago,7211 Highway 165 S,Columbia,LA,71418,318-649-7146,us/la/columbia/7211-highway-165-s/store-1875,32.08913092,-92.08908324,Louisiana
4077,Hamilton,America/Chicago,407 Military Street South,Hamilton,AL,35570,205-952-9727,us/al/hamilton/407-military-street-south/store-4077,34.13802044,-87.98918172,Alabama
3835,Murfreesboro,America/Chicago,215 Cason Lane,Murfreesboro,TN,37128,615-494-0800,us/tn/murfreesboro/215-cason-lane/store-3835,35.8434039,-86.4400059,Tennessee
1304,Sdi 1304 Winnsboro La,America/Chicago,3601 Front Street,Winnsboro,LA,71295,318-435-9967,us/la/winnsboro/3601-front-street/store-1304,32.17227074,-91.72416822,Louisiana
2473,Murfreesboro,America/Chicago,1311 N.W. Broad Street,Murfreesboro,TN,37129,615-895-5656,us/tn/murfreesboro/1311-n-w--broad-street/store-2473,35.86394041,-86.41017639,Tennessee
3085,West Point,America/Chicago,6656 Highway 45 South Alt,West Point,MS,39773,662-494-8479,us/ms/west-point/6656-highway-45-south-alt/store-3085,33.60299049,-88.65851443,Mississippi
3679,Murfreesboro,America/Chicago,1918 North Memorial Blvd,Murfreesboro,TN,37129,615-904-7988,us/tn/murfreesboro/1918-north-memorial-blvd/store-3679,35.87572737,-86.3846612,Tennessee
6640,Murfreesboro,America/Chicago,1627 New Salem Hwy,Murfreesboro,TN,37128,615-962-8933,us/tn/murfreesboro/1627-new-salem-hwy/store-6640,35.82350834,-86.41609341,Tennessee
5568,Bardstown,America/New_York,721 North 3Rd Street,Bardstown,KY,40004,502-293-1104,us/ky/bardstown/721-north-3rd-street/store-5568,37.8213872,-85.46233066,Kentucky
1311,Winnfield,America/Chicago,900 West Court Street,Winnfield,LA,71483,318-302-4031,us/la/winnfield/900-west-court-street/store-1311,31.92628,-92.65003,Louisiana
2163,Hillsboro,America/Chicago,1322 Corsicana Highway,Hillsboro,TX,76645,254-582-9973,us/tx/hillsboro/1322-corsicana-highway/store-2163,32.00784519,-97.09912531,Texas
2963,Starkville,America/Chicago,913 Highway 12 West,Starkville,MS,39759,662-324-6214,us/ms/starkville/913-highway-12-west/store-2963,33.44291267,-88.84919153,Mississippi
6397,Murfreesboro,America/Chicago,2083 Lascassas Pike,Murfreesboro,TN,37130,615-603-7729,us/tn/murfreesboro/2083-lascassas-pike/store-6397,35.87466133,-86.35356635,Tennessee
2704,Sdi 2704 Palestine Tx,America/Chicago,220 W. Palestine Avenue,Palestine,TX,75801,903-729-8290,us/tx/palestine/220-w--palestine-avenue/store-2704,31.77034331,-95.63498586,Texas
2857,Starkville,America/Chicago,302 Highway 12 E.,Starkville,MS,39759,662-323-3448,us/ms/starkville/302-highway-12-e/store-2857,33.45420331,-88.81158695,Mississippi
4045,Murfreesboro,America/Chicago,2630 S Church Street,Murfreesboro,TN,37128,615-217-6041,us/tn/murfreesboro/2630-s-church-street/store-4045,35.79888477,-86.39927121,Tennessee
2541,Murfreesboro,America/Chicago,1650 Middle Tennessee Blvd,Murfreesboro,TN,37130,615-896-0818,us/tn/murfreesboro/1650-middle-tennessee-blvd/store-2541,35.83232329,-86.37555913,Tennessee
5074,Scottsbluff,America/Denver,3106 Avenue I,Scottsbluff,NE,69361,308-635-7541,us/ne/scottsbluff/3106-avenue-i/store-5074,41.87801106,-103.6760795,Nebraska
4466,Palestine,America/Chicago,2727 S Loop 256,Palestine,TX,75801,903-731-9172,us/tx/palestine/2727-s-loop-256/store-4466,31.73383167,-95.62203683,Texas
2907,Stamford,America/Chicago,616 N. Swenson,Stamford,TX,79553,325-773-2362,us/tx/stamford/616-n--swenson/store-2907,32.952197,-99.802666,Texas
3064,Vicksburg,America/Chicago,730 Highway 61 North,Vicksburg,MS,39183,601-636-0371,us/ms/vicksburg/730-highway-61-north/store-3064,32.35422092,-90.82813061,Mississippi
4524,Vicksburg,America/Chicago,3101 Halls Ferry Road,Vicksburg,MS,39180,601-638-2009,us/ms/vicksburg/3101-halls-ferry-road/store-4524,32.3241328,-90.87600678,Mississippi
6695,Hubbard,America/Chicago,101 Northeast 4Th Street,Hubbard,TX,76648,254-576-1881,us/tx/hubbard/101-northeast-4th-street/store-6695,31.8483,-96.7973,Texas
4642,Whitney,America/Chicago,1312 N Brazos Street,Whitney,TX,76692,254-694-9000,us/tx/whitney/1312-n-brazos-street/store-4642,31.96382773,-97.32357056,Texas
5096,Natchitoches,America/Chicago,3900 University Parkway,Natchitoches,LA,71457,318-352-8763,us/la/natchitoches/3900-university-parkway/store-5096,31.75328168,-93.10655997,Louisiana
1255,Stephenville,America/Chicago,1086 W. Washington,Stephenville,TX,76401,254-965-7666,us/tx/stephenville/1086-w--washington/store-1255,32.21590216,-98.21089181,Texas
3717,Natchitoches,America/Chicago,805 Keyser Lane,Natchitoches,LA,71457,318-521-1005,us/la/natchitoches/805-keyser-lane/store-3717,31.75239447,-93.0697842,Louisiana
2590,Nacogdoches,America/Chicago,2903 North Street,Nacogdoches,TX,75965,936-564-7910,us/tx/nacogdoches/2903-north-street/store-2590,31.63019058,-94.65300163,Texas
5791,Shelbyville,America/Chicago,1604 North Main Street,Shelbyville,TN,37160,931-773-0018,us/tn/shelbyville/1604-north-main-street/store-5791,35.50577145,-86.45649747,Tennessee
4671,Fairfield,America/Chicago,614 West Highway 84,Fairfield,TX,75840,903-389-7766,us/tx/fairfield/614-west-highway-84/store-4671,31.71886341,-96.17468641,Texas
5611,Stephenville,America/Chicago,3010 West Washington,Stephenville,TX,76401,254-918-0399,us/tx/stephenville/3010-west-washington/store-5611,32.20075474,-98.24682311,Texas
1978,Eastland,America/Chicago,1475 Main Street,Eastland,TX,76448,254-629-1492,us/tx/eastland/1475-main-street/store-1978,32.40106965,-98.79194364,Texas
5348,Sdi 5348 Canton Ms,America/Chicago,1437 Peace Street,Canton,MS,39046,601-855-2232,us/ms/canton/1437-peace-street/store-5348,32.60686037,-90.06614327,Mississippi
4114,Plainview,America/Chicago,501 W Fifth Street,Plainview,TX,79072,806-293-3199,us/tx/plainview/501-w-fifth-street/store-4114,34.18420013,-101.7087865,Texas
5331,Ardmore,America/Chicago,26909 Main Street,Ardmore,TN,38449,931-427-2522,us/tn/ardmore/26909-main-street/store-5331,34.99225257,-86.83898675,Tennessee
1836,Carthage,America/Chicago,131 Myer Street,Carthage,TN,37030,615-735-9100,us/tn/carthage/131-myer-street/store-1836,36.243873,-85.9400103,Tennessee
3033,Tompkinsville,America/Chicago,607 N. Main,Tompkinsville,KY,42167,270-487-5555,us/ky/tompkinsville/607-n--main/store-3033,36.70548537,-85.68904974,Kentucky
2946,Shelbyville,America/Chicago,1117 Madison Avenue,Shelbyville,TN,37160,931-684-4420,us/tn/shelbyville/1117-madison-avenue/store-2946,35.4859035,-86.43065198,Tennessee
2415,Louisville,America/Chicago,2317 S. Church Street,Louisville,MS,39339,662-773-4712,us/ms/louisville/2317-s--church-street/store-2415,33.12092058,-89.05566797,Mississippi
5279,Moulton,America/Chicago,12438 Alabama Highway 157,Moulton,AL,35650,256-974-7011,us/al/moulton/12438-alabama-highway-157/store-5279,34.49506462,-87.27967546,Alabama
2699,Plainview,America/Chicago,4004 Olton Road,Plainview,TX,79072,806-293-4848,us/tx/plainview/4004-olton-road/store-2699,34.18857894,-101.7517937,Texas
1733,Columbus,America/Chicago,1916 Highway 45 N.,Columbus,MS,39705,662-327-3026,us/ms/columbus/1916-highway-45-n/store-1733,33.519355,-88.434565,Mississippi
2150,Hereford,America/Chicago,305 North 25 Mile Avenue,Hereford,TX,79045,806-364-6881,us/tx/hereford/305-north-25-mile-avenue/store-2150,34.8283867,-102.4059811,Texas
3329,Nacogdoches,America/Chicago,3419 South Street,Nacogdoches,TX,75964,936-569-9639,us/tx/nacogdoches/3419-south-street/store-3329,31.57370033,-94.67322801,Texas
3321,Vernon,America/Chicago,44237 Hwy 17 S,Vernon,AL,35592,205-695-0104,us/al/vernon/44237-hwy-17-s/store-3321,33.75105207,-88.11059296,Alabama
3348,Athens,America/Chicago,914 Highway 72 East,Athens,AL,35611,256-232-0024,us/al/athens/914-highway-72-east/store-3348,34.78750148,-86.96244749,Alabama
6554,Teague,America/Chicago,804 West U S Highway 84,Teague,TX,75860,254-739-5809,us/tx/teague/804-west-u-s-highway-84/store-6554,31.6645747,-96.2302709,Texas
3527,Campbellsville,America/New_York,180 Campbellsville By-Pass,Campbellsville,KY,42718,270-469-1222,us/ky/campbellsville/180-campbellsville-by-pass/store-3527,37.34102589,-85.36146499,Kentucky
6607,Winfield,America/Chicago,2581 U.S. Hwy 43,Winfield,AL,35594,205-487-0880,us/al/winfield/2581-u-s--hwy-43/store-6607,33.93745313,-87.84058332,Alabama
6141,West,America/Chicago,701 West Oak Street,West,TX,76691,254-826-7777,us/tx/west/701-west-oak-street/store-6141,31.80371443,-97.09929698,Texas
2487,Mexia,America/Chicago,601 East Milam Street,Mexia,TX,76667,254-562-2220,us/tx/mexia/601-east-milam-street/store-2487,31.68466966,-96.47926077,Texas
6367,Gluckstadt,America/Chicago,1237 Gluckstadt Road,Gluckstadt,MS,39110,601-856-2556,us/ms/gluckstadt/1237-gluckstadt-road/store-6367,32.51649987,-90.09642993,Mississippi
1767,Columbus,America/Chicago,221 Alabama Street,Columbus,MS,39702,662-327-6726,us/ms/columbus/221-alabama-street/store-1767,33.49612115,-88.38224977,Mississippi
1822,Cisco,America/Chicago,2106 Conrad Hilton Drive,Cisco,TX,76437,254-442-4677,us/tx/cisco/2106-conrad-hilton-drive/store-1822,32.37630315,-98.97210449,Texas
6100,Portage,America/Detroit,349 Romence Road,Portage,MI,49024,269-324-7777,us/mi/portage/349-romence-road/store-6100,42.21502742,-85.59248668,Michigan
3323,Woodbury,America/Chicago,800 W. Main Street,Woodbury,TN,37190,615-563-5300,us/tn/woodbury/800-w--main-street/store-3323,35.82845784,-86.07854136,Tennessee
6879,Sdi 6879 Bennett Co,America/Denver,1066 South First Street,Bennett,CO,80102,720-770-0134,us/co/bennett/1066-south-first-street/store-6879,39.74366,-104.43299,Colorado
5746,Many,America/Chicago,520 San Antonio Street,Many,LA,71449,318-590-9196,us/la/many/520-san-antonio-street/store-5746,31.56792434,-93.48667927,Louisiana
6705,Teague,America/Chicago,680 Interstate Highway 45 S,Teague,TX,75860,903-389-9098,us/tx/teague/680-interstate-highway-45-s/store-6705,31.5988,-96.1568,Texas
2057,Fayetteville,America/Chicago,1228 Huntsville Highway,Fayetteville,TN,37334,931-433-8049,us/tn/fayetteville/1228-huntsville-highway/store-2057,35.13576918,-86.56642512,Tennessee
4477,Dublin,America/Chicago,941 N Patrick,Dublin,TX,76446,254-445-4447,us/tx/dublin/941-n-patrick/store-4477,32.09850875,-98.33691315,Texas
1804,Carthage,America/Chicago,200 Highway 35 North,Carthage,MS,39051,601-267-4555,us/ms/carthage/200-highway-35-north/store-1804,32.7356155,-89.53619226,Mississippi
6430,Hico,America/Chicago,205 West Second Street,Hico,TX,76457,254-796-2258,us/tx/hico/205-west-second-street/store-6430,31.98215853,-98.03258501,Texas
3221,Clinton,America/Chicago,849 E. Northside Drive,Clinton,MS,39056,601-924-7136,us/ms/clinton/849-e--northside-drive/store-3221,32.3472624,-90.31410545,Mississippi
4221,Dimmitt,America/Chicago,501 N Broadway Street,Dimmitt,TX,79027,806-647-9296,us/tx/dimmitt/501-n-broadway-street/store-4221,34.55588475,-102.3131193,Texas
5378,Anson,America/Chicago,1715 Commercial Avenue,Anson,TX,79501,325-823-2445,us/tx/anson/1715-commercial-avenue/store-5378,32.75085273,-99.89641786,Texas
3541,Ridgeland,America/Chicago,316 Highway 51,Ridgeland,MS,39157,601-898-9909,us/ms/ridgeland/316-highway-51/store-3541,32.41550416,-90.13749406,Mississippi
1901,Decatur,America/Chicago,2209 Danville Road,Decatur,AL,35601,256-350-8433,us/al/decatur/2209-danville-road/store-1901,34.5729831,-87.01277689,Alabama
3722,Decatur,America/Chicago,1325 6Th Avenue Se,Decatur,AL,35601,256-584-9724,us/al/decatur/1325-6th-avenue-se/store-3722,34.58623873,-86.9807949,Alabama
5448,Sdi 5448 Clinton Ms,America/Chicago,971 Highway 80,Clinton,MS,39056,601-926-1515,us/ms/clinton/971-highway-80/store-5448,32.32779104,-90.30160569,Mississippi
2278,Jackson,America/Chicago,3190 W. Northside Drive,Jackson,MS,39213,601-981-5352,us/ms/jackson/3190-w--northside-drive/store-2278,32.35646444,-90.22889705,Mississippi
4738,Jackson,America/Chicago,5849 Ridgewood Road,Jackson,MS,39211,601-991-2201,us/ms/jackson/5849-ridgewood-road/store-4738,32.38734,-90.1424,Mississippi
2840,Ridgeland,America/Chicago,1900 East Countyline Road,Ridgeland,MS,39157,601-957-0850,us/ms/ridgeland/1900-east-countyline-road/store-2840,32.3999618,-90.11050567,Mississippi
1818,Columbia,America/Chicago,624 Tutt Street,Columbia,KY,42728,270-384-4174,us/ky/columbia/624-tutt-street/store-1818,37.09146691,-85.30528866,Kentucky
2256,Jackson,America/Chicago,4719 Clinton Boulevard,Jackson,MS,39209,601-922-5060,us/ms/jackson/4719-clinton-boulevard/store-2256,32.32776498,-90.25128745,Mississippi
3978,Raymond,America/Chicago,1071 Main Street,Raymond,MS,39154,601-857-0034,us/ms/raymond/1071-main-street/store-3978,32.2541368,-90.40437683,Mississippi
3862,Clifton,America/Chicago,806 N Avenue G,Clifton,TX,76634,254-675-8336,us/tx/clifton/806-n-avenue-g/store-3862,31.78955205,-97.58138046,Texas
3548,Tullahoma,America/Chicago,1911 N Jackson Street,Tullahoma,TN,37388,931-461-0300,us/tn/tullahoma/1911-n-jackson-street/store-3548,35.38555564,-86.23370916,Tennessee
6497,Madison,America/Chicago,11396 County Line Road,Madison,AL,35756,256-777-6639,us/al/madison/11396-county-line-road/store-6497,34.70748661,-86.78740456,Alabama
4774,Brandon,America/Chicago,1861 Spillway Road,Brandon,MS,39047,601-919-8504,us/ms/brandon/1861-spillway-road/store-4774,32.38301486,-90.04100025,Mississippi
2276,Jena,America/Chicago,2540 East Oak Street,Jena,LA,71342,318-392-3411,us/la/jena/2540-east-oak-street/store-2276,31.6827308,-92.128646,Louisiana
4108,Madison,America/Chicago,7871 Highway 72 West,Madison,AL,35758,256-895-0063,us/al/madison/7871-highway-72-west/store-4108,34.75269153,-86.74384117,Alabama
5423,Hazel Green,America/Chicago,14171 Highway 231/431 North,Hazel Green,AL,35750,256-829-9845,us/al/hazel-green/14171-highway-231/431-north/store-5423,34.93098535,-86.57224283,Alabama
2277,Jackson,America/Chicago,2933 Mcdowell Road Extension,Jackson,MS,39212,601-373-3175,us/ms/jackson/2933-mcdowell-road-extension/store-2277,32.26942293,-90.26316494,Mississippi
3531,Frankfort,America/New_York,1010 Louisville Road,Frankfort,KY,40601,502-696-9980,us/ky/frankfort/1010-louisville-road/store-3531,38.18026852,-84.89574107,Kentucky
3468,Smithville,America/Chicago,602 Congress Boulevard,Smithville,TN,37166,615-553-4162,us/tn/smithville/602-congress-boulevard/store-3468,35.95522189,-85.81140139,Tennessee
2996,Tullahoma,America/Chicago,504 W. Lincoln Street,Tullahoma,TN,37388,931-455-5052,us/tn/tullahoma/504-w--lincoln-street/store-2996,35.35819949,-86.21754751,Tennessee
4450,Elizabeth,America/Denver,130 S Elizabeth,Elizabeth,CO,80107,303-646-9202,us/co/elizabeth/130-s-elizabeth/store-4450,39.36110214,-104.6104431,Colorado
2131,Groesbeck,America/Chicago,303 N. Ellis,Groesbeck,TX,76642,254-729-8989,us/tx/groesbeck/303-n--ellis/store-2131,31.52611128,-96.53340922,Texas
6553,Flowood,America/Chicago,1708 Old Fannin Road,Flowood,MS,39232,601-992-1959,us/ms/flowood/1708-old-fannin-road/store-6553,32.3440143,-90.06514445,Mississippi
1712,Flowood,America/Chicago,598 Grants Ferry Road,Flowood,MS,39232,601-992-0059,us/ms/flowood/598-grants-ferry-road/store-1712,32.35925782,-90.01394816,Mississippi
3716,Lawrenceburg,America/New_York,1007 Crossroad Drive,Lawrenceburg,KY,40342,502-859-3100,us/ky/lawrenceburg/1007-crossroad-drive/store-3716,38.02152276,-84.91084491,Kentucky
4563,Buffalo,America/Chicago,2610 W Commerce,Buffalo,TX,75831,903-322-1896,us/tx/buffalo/2610-w-commerce/store-4563,31.44801333,-96.07786216,Texas
4035,Fayette,America/Chicago,204 2Nd Avenue Ne,Fayette,AL,35555,205-932-8357,us/al/fayette/204-2nd-avenue-ne/store-4035,33.68600763,-87.82844738,Alabama
2765,Port Gibson,America/Chicago,1163 Highway 61 North,Port Gibson,MS,39150,601-448-1360,us/ms/port-gibson/1163-highway-61-north/store-2765,31.97357756,-90.97809434,Mississippi
4735,Falcon,America/Denver,7610 Midnight Road,Falcon,CO,80831,719-495-6771,us/co/falcon/7610-midnight-road/store-4735,38.94247953,-104.6041748,Colorado
3440,Madison,America/Chicago,3763 Sullivan Street,Madison,AL,35758,256-464-3138,us/al/madison/3763-sullivan-street/store-3440,34.67965999,-86.75108985,Alabama
4424,Clyde,America/Chicago,1506 N Access Road,Clyde,TX,79510,325-893-1659,us/tx/clyde/1506-n-access-road/store-4424,32.41311515,-99.49217677,Texas
6048,China Spring,America/Chicago,9919 China Spring Road,China Spring,TX,76708,254-836-0664,us/tx/china-spring/9919-china-spring-road/store-6048,31.62871061,-97.2355874,Texas
2326,Lufkin,America/Chicago,417 N. Timberland Drive,Lufkin,TX,75901,936-634-5003,us/tx/lufkin/417-n--timberland-drive/store-2326,31.34084316,-94.71822786,Texas
3408,Bellmead,America/Chicago,1515 N I35,Bellmead,TX,76705,254-799-8811,us/tx/bellmead/1515-n-i35/store-3408,31.59955556,-97.10755483,Texas
2563,Manchester,America/Chicago,624 Hillsboro Boulevard,Manchester,TN,37355,931-723-1362,us/tn/manchester/624-hillsboro-boulevard/store-2563,35.47524727,-86.08082727,Tennessee
6373,Sdi 6373 Hebron Ky,America/New_York,2095 Litton Lane,Hebron,KY,41048,859-586-5200,us/ky/hebron/2095-litton-lane/store-6373,39.07779318,-84.70816188,Kentucky
1648,Bellmead,America/Chicago,3618 Bellmead Drive,Bellmead,TX,76705,254-799-6767,us/tx/bellmead/3618-bellmead-drive/store-1648,31.59348739,-97.096913,Texas
2182,Hartselle,America/Chicago,588 Highway 31 Nw,Hartselle,AL,35640,256-773-0412,us/al/hartselle/588-highway-31-nw/store-2182,34.44613,-86.94332,Alabama
3745,Pearl,America/Chicago,141 S. Pearson Road,Pearl,MS,39208,601-932-8001,us/ms/pearl/141-s--pearson-road/store-3745,32.2723384,-90.13680675,Mississippi
