location_id,location_no,street,city,state,zip,longitude,latitude,phone,closed,state_name,brand,updated,is_canada
10580,0580,2340 Tiffin Avenue,Findlay,OH,45840,-83.596301,41.055942,(419) 425-5832,False,Ohio,Red Lobster,2024-05-20,False
10109,0109,4990 Monroe St,Toledo,OH,43623,-83.640917,41.698349,(419) 473-3135,False,Ohio,Red Lobster,2024-05-20,False
16302,6302,1846 Jonesboro RD,McDonough,GA,30253,-84.216381,33.464913,(770) 898-2980,False,Georgia,Red Lobster,2024-05-20,False
10260,0260,2420 Carpenter Road,Ann Arbor,MI,48108,-83.68141,42.251412,(734) 971-4412,False,Michigan,Red Lobster,2024-05-20,False
10687,0687,4109 Wilder Road,Bay City,MI,48706,-83.889825,43.624053,(989) 667-9333,False,Michigan,Red Lobster,2024-05-20,False
10192,0192,4417 West Pierson Road,Flint,MI,48504,-83.768902,43.060015,(810) 732-4910,False,Michigan,Red Lobster,2024-05-20,False
10607,0607,4001 Highway 78 W,Snellville,GA,30039,-84.068996,33.83873,(770) 985-9336,False,Georgia,Red Lobster,2024-05-20,False
16233,6233,3230 Buford Drive,Buford,GA,30519,-83.990079,34.065028,(678) 482-1777,False,Georgia,Red Lobster,2024-05-20,False
16238,6238,1560 Dogwood Drive,Conyers,GA,30013,-83.994277,33.647906,(770) 922-5111,False,Georgia,Red Lobster,2024-05-20,False
10612,0612,1707 Browns Bridge Road,Gainesville,GA,30501,-83.844655,34.284369,(770) 536-5222,False,Georgia,Red Lobster,2024-05-20,False
16275,6275,1600 Parkway,Sevierville,TN,37862,-83.57329,35.834237,(865) 774-7077,False,Tennessee,Red Lobster,2024-05-20,False
10389,0389,27760 Novi Road,Novi,MI,48377,-83.475221,42.490567,(248) 349-8470,False,Michigan,Red Lobster,2024-05-20,False
10836,0836,1553 N. Dixie Hghway,Monroe,MI,48162,-83.353943,41.928775,(734) 289-6242,False,Michigan,Red Lobster,2024-05-20,False
10125,0125,5774 North Wayne Road,Westland,MI,48185,-83.38799,42.32589,(734) 326-7655,False,Michigan,Red Lobster,2024-05-20,False
10434,0434,29980 Plymouth Road,Livonia,MI,48150,-83.338182,42.369666,(734) 427-0537,False,Michigan,Red Lobster,2024-05-20,False
16271,6271,1520 Georgesville Road,Columbus,OH,43228,-83.125219,39.920212,(614) 870-1409,False,Ohio,Red Lobster,2024-05-20,False
16213,6213,479 Telegraph Road,Waterford,MI,48328,-83.326927,42.647459,(248) 682-5146,False,Michigan,Red Lobster,2024-05-20,False
10124,0124,6850 North Telegraph Road,Dearborn Heights,MI,48127,-83.272306,42.338216,(313) 562-4605,False,Michigan,Red Lobster,2024-05-20,False
16351,6351,6091 Sawmill RD,Dublin,OH,43017,-83.092408,40.090232,(614) 210-0358,False,Ohio,Red Lobster,2024-05-20,False
10560,0560,1318 Mount Vernon Avenue,Marion,OH,43302,-83.094223,40.581381,(740) 389-1174,False,Ohio,Red Lobster,2024-05-20,False
10470,0470,13999 Eureka Road,Southgate,MI,48195,-83.194304,42.198862,(734) 285-0011,False,Michigan,Red Lobster,2024-05-20,False
16265,6265,1270 Polaris Parkway,Columbus,OH,43240,-82.985524,40.14233,(614) 433-7175,False,Ohio,Red Lobster,2024-05-20,False
10705,0705,1079 N. Bridge Street,Chillicothe,OH,45601,-82.97572,39.35906,(740) 901-0799,False,Ohio,Red Lobster,2024-05-20,False
10497,0497,2825 S Rochester Road,Rochester Hills,MI,48307,-83.131083,42.639144,(248) 299-8090,False,Michigan,Red Lobster,2024-05-20,False
10131,0131,101 Twelve Mile Rd,Madison Heights,MI,48071,-83.107465,42.504264,(248) 542-1140,False,Michigan,Red Lobster,2024-05-20,False
10081,0081,2147 S. Hamilton Road,Columbus,OH,43232,-82.880173,39.930867,(614) 864-3160,False,Ohio,Red Lobster,2024-05-20,False
10132,0132,25901 Hoover Road,Warren,MI,48089,-83.007027,42.484896,(586) 759-0010,False,Michigan,Red Lobster,2024-05-20,False
10401,0401,13800 Hall Road,Sterling Heights,MI,48313,-82.98986,42.626261,(586) 247-6250,False,Michigan,Red Lobster,2024-05-20,False
2018101,8101,6575 Tecumseh Rd. East,Windsor,ON,N8T1E7,-82.948409,42.311039,(519) 948-7677,False,,Red Lobster,2024-05-20,True
10036,0036,1956 W. Broad Street,Athens,GA,30606,-83.403052,33.951873,(706) 549-5376,True,Georgia,Red Lobster,2024-05-20,False
10048,0048,2077 Riverside Drive,Macon,GA,31204,-83.644794,32.857617,(478) 746-3263,False,Georgia,Red Lobster,2024-05-20,False
10874,0874,1359 Sam Nunn Blvd.,Perry,GA,31069,-83.739833,32.46695,(478) 988-8612,False,Georgia,Red Lobster,2024-05-20,False
10017,0017,2583 North Monroe St.,Tallahassee,FL,32303,-84.296381,30.476362,(850) 385-1136,False,Florida,Red Lobster,2024-05-20,False
10553,0553,1515 River Valley Circle North,Lancaster,OH,43130,-82.624243,39.732418,(740) 681-9433,False,Ohio,Red Lobster,2024-05-20,False
10423,0423,4016 Milan Road,Sandusky,OH,44870,-82.674977,41.419936,(419) 625-1122,False,Ohio,Red Lobster,2024-05-20,False
10227,0227,2322 West 4th Street,Mansfield,OH,44906,-82.59852,40.774338,(419) 747-4700,False,Ohio,Red Lobster,2024-05-20,False
10548,0548,909 Hebron Road,Heath,OH,43056,-82.447162,40.026801,(740) 522-4593,False,Ohio,Red Lobster,2024-05-20,False
10411,0411,200 10th Street,Huntington,WV,25701,-82.442105,38.423478,(304) 529-4042,False,West Virginia,Red Lobster,2024-05-20,False
16272,6272,4220 24th Avenue,Fort Gratiot,MI,48059,-82.455555,43.032342,(810) 385-8773,True,Michigan,Red Lobster,2024-05-20,False
10739,0739,101 S. Virginia Ave.,Tifton,GA,31794,-83.52671,31.456944,(229) 386-2011,False,Georgia,Red Lobster,2024-05-20,False
16294,6294,139 Tunnel RD,Asheville,NC,28805,-82.531116,35.591873,(828) 350-7773,False,North Carolina,Red Lobster,2024-05-20,False
10312,0312,1909 N Roan Street,Johnson City,TN,37601,-82.37413,36.337581,(423) 282-4099,False,Tennessee,Red Lobster,2024-05-20,False
10179,0179,3426 Clemson Blvd,Anderson,SC,29621,-82.671334,34.547995,(864) 224-8709,False,South Carolina,Red Lobster,2024-05-20,False
10632,0632,6935 Midway Mall,Elyria,OH,44035,-82.114969,41.398313,(440) 324-2244,False,Ohio,Red Lobster,2024-05-20,False
10606,0606,755 Zane Street,Zanesville,OH,43701,-82.001703,39.948225,(740) 453-2323,False,Ohio,Red Lobster,2024-05-20,False
10665,0665,2105 Veterans Blvd,Dublin,GA,31021,-82.954424,32.542188,(478) 275-9510,True,Georgia,Red Lobster,2024-05-20,False
10766,0766,3805 Burbank Road.,Wooster,OH,44691,-81.943466,40.846116,(330) 345-4005,False,Ohio,Red Lobster,2024-05-20,False
16317,6317,3167 Linden Drive,Bristol,VA,24202,-82.126335,36.629083,(276) 669-9110,False,Virginia,Red Lobster,2024-05-20,False
10171,0171,1940 Wade Hampton Blvd,Greenville,SC,29615,-82.35986,34.879145,(864) 268-1474,False,South Carolina,Red Lobster,2024-05-20,False
16328,6328,25615 Brookpark Rd,North Olmsted,OH,44070,-81.904615,41.418186,(440) 801-1409,False,Ohio,Red Lobster,2024-05-20,False
16312,6312,17227 Southpark Center,Strongsville,OH,44136,-81.821028,41.31139,(440) 572-0717,False,Ohio,Red Lobster,2024-05-20,False
10595,0595,1179 N Saint Augustine Road,Valdosta,GA,31601,-83.320764,30.840549,(229) 244-7587,False,Georgia,Red Lobster,2024-05-20,False
10116,0116,7607 Day Drive,Parma,OH,44129,-81.736726,41.379973,(440) 888-0990,False,Ohio,Red Lobster,2024-05-20,False
16300,6300,101 Cross Terrace Blvd,Charleston,WV,25309,-81.716881,38.317486,(304) 746-0744,False,West Virginia,Red Lobster,2024-05-20,False
10324,0324,3901 Medina Road,Akron,OH,44333,-81.640209,41.136475,(330) 666-0727,False,Ohio,Red Lobster,2024-05-20,False
10716,0716,3705 Murdock Avenue,Parkersburg,WV,26101,-81.547343,39.297161,(304) 422-1852,False,West Virginia,Red Lobster,2024-05-20,False
10724,0724,1616 By-Pass 72 N.E.,Greenwood,SC,29649,-82.158293,34.216991,(864) 942-9885,False,South Carolina,Red Lobster,2024-05-20,False
16203,6203,170 E Blackstock Road,Spartanburg,SC,29301,-81.989631,34.930791,(864) 576-8418,False,South Carolina,Red Lobster,2024-05-20,False
10126,0126,1090 Graham Road,Cuyahoga Falls,OH,44224,-81.474266,41.162479,(330) 929-9129,False,Ohio,Red Lobster,2024-05-20,False
10564,0564,255 Graff Road SE,New Philadelphia,OH,44663,-81.444511,40.479913,(330) 339-3535,False,Ohio,Red Lobster,2024-05-20,False
10121,0121,4600 Belden Village ST NW,Canton,OH,44718,-81.433871,40.856007,(330) 492-0458,False,Ohio,Red Lobster,2024-05-20,False
10243,0243,7744 Reynolds Rd,Mentor,OH,44060,-81.378994,41.660708,(440) 946-6677,False,Ohio,Red Lobster,2024-05-20,False
10290,0290,2847 Washington Road,Augusta,GA,30909,-82.035536,33.511517,(706) 737-4314,False,Georgia,Red Lobster,2024-05-20,False
10174,0174,440 Walton Way,Augusta,GA,30901,-81.961314,33.465149,(706) 724-1438,False,Georgia,Red Lobster,2024-05-20,False
2018116,8116,667 Wellington Road South,London,ON,N6C4R4,-81.228088,42.948944,(519) 668-0220,False,,Red Lobster,2024-05-20,True
10459,0459,1846 US-70 SE,Hickory,NC,28602,-81.307315,35.70675,(828) 327-6113,False,North Carolina,Red Lobster,2024-05-20,False
16201,6201,50740 Valley Center Blvd,Saint Clairsville,OH,43950,-80.870624,40.074039,(740) 699-0344,False,Ohio,Red Lobster,2024-05-20,False
10540,0540,950 Aiken Mall Drive,Aiken,SC,29803,-81.711865,33.508069,(803) 648-4320,False,South Carolina,Red Lobster,2024-05-20,False
10769,0769,2847 W. US Highway 90,Lake City,FL,32055,-82.678931,30.180347,(386) 758-0044,False,Florida,Red Lobster,2024-05-20,False
10366,0366,5701 Youngstown-Warren Rd,Niles,OH,44446,-80.749084,41.210296,(330) 544-1321,False,Ohio,Red Lobster,2024-05-20,False
10863,0863,3013 N Ridge RD E,Ashtabula,OH,44004,-80.757092,41.877856,(440) 998-4944,False,Ohio,Red Lobster,2024-05-20,False
10737,0737,200 N. New Hope Road,Gastonia,NC,28054,-81.150993,35.264623,(704) 868-3884,False,North Carolina,Red Lobster,2024-05-20,False
10353,0353,1410 Boardman-Poland Rd,Youngstown,OH,44514,-80.629043,41.024789,(330) 758-0979,False,Ohio,Red Lobster,2024-05-20,False
10712,0712,1145 Glenway Drive,Statesville,NC,28625,-80.86896,35.809227,(704) 881-0712,False,North Carolina,Red Lobster,2024-05-20,False
10642,0642,3370 Shenango Valley Freeway,Hermitage,PA,16148,-80.447522,41.23071,(724) 342-1788,False,Pennsylvania,Red Lobster,2024-05-20,False
10861,0861,6910 W. Newberry Road,Gainesville,FL,32605,-82.416861,29.660533,(352) 331-2670,True,Florida,Red Lobster,2024-05-20,False
10601,0601,9415 Pineville-Matthews Road,Pineville,NC,28134,-80.876961,35.086654,(704) 541-0021,False,North Carolina,Red Lobster,2024-05-20,False
2018118,8118,1732 King Street East,Kitchener,ON,N2G2P1,-80.460375,43.437973,(519) 743-1430,False,,Red Lobster,2024-05-20,True
10172,0172,1270 Knox Abbott Drive,Cayce,SC,29033,-81.072268,33.979211,(803) 796-1048,False,South Carolina,Red Lobster,2024-05-20,False
16290,6290,1005 Trinity CIR,Washington,PA,15301,-80.223556,40.184853,(724) 229-4071,False,Pennsylvania,Red Lobster,2024-05-20,False
16241,6241,8012 Concord Mills BLVD,Concord,NC,28027,-80.715791,35.370791,(704) 659-0566,False,North Carolina,Red Lobster,2024-05-20,False
10853,0853,75 Peppers FRY RD NW,Christiansburg,VA,24073,-80.425176,37.163877,(540) 381-3760,False,Virginia,Red Lobster,2024-05-20,False
2018158,8158,1600 LaSalle Blvd,Sudbury,ON,P3A1Z7,-80.937954,46.522161,(705) 560-9825,False,,Red Lobster,2024-05-20,True
10554,0554,16736 Conneaut Lake Road,Meadville,PA,16335,-80.201386,41.623555,(814) 724-1205,False,Pennsylvania,Red Lobster,2024-05-20,False
16382,6382,9801 INDEPENDENCE POINTE PKWY,Matthews,NC,28105,-80.71356,35.1335,(704) 708-4439,False,North Carolina,Red Lobster,2024-05-20,False
16305,6305,6150 Robinson Center Drive,Pittsburgh,PA,15205,-80.160474,40.451322,(412) 809-0482,False,Pennsylvania,Red Lobster,2024-05-20,False
2018129,8129,67 King George Road,Brantford,ON,N3R5K2,-80.275103,43.165687,(519) 759-7121,False,,Red Lobster,2024-05-20,True
16301,6301,10136 Two Notch Road,Columbia,SC,29229,-80.881544,34.117178,(803) 462-1755,False,South Carolina,Red Lobster,2024-05-20,False
16220,6220,8909 US Highway 19,Port Richey,FL,34668,-82.714174,28.28686,(727) 859-9600,False,Florida,Red Lobster,2024-05-20,False
10696,0696,2328 Commercial Way,Spring Hill,FL,34606,-82.621411,28.466152,(352) 686-5207,False,Florida,Red Lobster,2024-05-20,False
10430,0430,2040 Edinboro Road,Erie,PA,16509,-80.098519,42.064749,(814) 868-7506,True,Pennsylvania,Red Lobster,2024-05-20,False
10348,0348,26320 U.S. 19th North,Clearwater,FL,33761,-82.734928,28.011788,(727) 799-3816,False,Florida,Red Lobster,2024-05-20,False
10454,0454,10500 E Ulmerton Road,Largo,FL,33771,-82.782462,27.894048,(727) 581-5272,True,Florida,Red Lobster,2024-05-20,False
10229,0229,4766 McKnight Road,Pittsburgh,PA,15237,-80.004236,40.519385,(412) 367-2998,False,Pennsylvania,Red Lobster,2024-05-20,False
16338,6338,1512 University Town Centre Dr,Morgantown,WV,26501,-80.005415,39.65536,(304) 598-2201,False,West Virginia,Red Lobster,2024-05-20,False
10655,0655,104 Moraine Pointe,Butler,PA,16001,-79.951176,40.877619,(724) 285-8220,False,Pennsylvania,Red Lobster,2024-05-20,False
10193,0193,259 Clairton Blvd.,Pittsburgh,PA,15236,-79.951934,40.33835,(412) 653-3552,False,Pennsylvania,Red Lobster,2024-05-20,False
16206,6206,1690 Westbrook Plaza Drive,Winston Salem,NC,27103,-80.306053,36.068619,(336) 768-3110,False,North Carolina,Red Lobster,2024-05-20,False
10352,0352,3393 SW College Road,Ocala,FL,34474,-82.178981,29.156929,(352) 237-1291,False,Florida,Red Lobster,2024-05-20,False
10019,0019,6151 34th Street N.,Saint Petersburg,FL,33714,-82.679211,27.827823,(727) 527-7302,False,Florida,Red Lobster,2024-05-20,False
16343,6343,13090 City Station Drive,Jacksonville,FL,32218,-81.64402,30.47528,(904) 696-2061,True,Florida,Red Lobster,2024-05-20,False
10257,0257,32 Blanding Blvd,Orange Park,FL,32073,-81.740129,30.187926,(904) 272-6357,False,Florida,Red Lobster,2024-05-20,False
10173,0173,11 W Montgomery Cross Roads,Savannah,GA,31406,-81.123256,31.998179,(912) 927-1450,False,Georgia,Red Lobster,2024-05-20,False
10330,0330,11601 N. Dale Mabry,Tampa,FL,33618,-82.503252,28.054484,(813) 962-8187,False,Florida,Red Lobster,2024-05-20,False
10230,0230,3941 William Penn Highway,Monroeville,PA,15146,-79.775312,40.43842,(412) 372-5591,False,Pennsylvania,Red Lobster,2024-05-20,False
10569,0569,515 W Main Street,Uniontown,PA,15401,-79.742062,39.907839,(724) 438-2852,False,Pennsylvania,Red Lobster,2024-05-20,False
10028,0028,2625 East Busch Blvd.,Tampa,FL,33612,-82.429316,28.032137,(813) 933-4093,True,Florida,Red Lobster,2024-05-20,False
16292,6292,416 Commerce Center Drive,Jacksonville,FL,32225,-81.550976,30.32982,(904) 727-7460,True,Florida,Red Lobster,2024-05-20,False
2018103,8103,2423 Fairview Street,Burlington,ON,L7R2E4,-79.797868,43.347158,(905) 637-3454,False,,Red Lobster,2024-05-20,True
16249,6249,17021 Palm Pointe DR,Tampa,FL,33647,-82.379959,28.117557,(813) 866-0052,True,Florida,Red Lobster,2024-05-20,False
10385,0385,8720 Baymeadows Road,Jacksonville,FL,32256,-81.577615,30.220267,(904) 731-3600,True,Florida,Red Lobster,2024-05-20,False
16345,6345,3830 Wedgewood Lane,The Villages,FL,32162,-82.024132,28.927985,(352) 751-1482,False,Florida,Red Lobster,2024-05-20,False
2018111,8111,368 Queen Street E.,Brampton,ON,L6V1C3,-79.741881,43.702507,(905) 459-6334,False,,Red Lobster,2024-05-20,True
10027,0027,5711 14th Street West,Bradenton,FL,34207,-82.574963,27.440017,(941) 756-1814,False,Florida,Red Lobster,2024-05-20,False
10746,0746,1034 Broad Street,Sumter,SC,29150,-80.374775,33.947463,(803) 773-6323,False,South Carolina,Red Lobster,2024-05-20,False
10425,0425,2604 West Brandon Blvd,Brandon,FL,33511,-82.325425,27.940883,(813) 654-0010,False,Florida,Red Lobster,2024-05-20,False
2018105,8105,790 Burnhamthorpe Rd. W.,Mississauga,ON,L5C3X3,-79.654686,43.576593,(905) 848-8477,False,,Red Lobster,2024-05-20,True
10449,0449,5080 RT 30 E,Greensburg,PA,15601,-79.491902,40.300833,(724) 834-6692,False,Pennsylvania,Red Lobster,2024-05-20,False
10862,0862,4415 W. Wendover Ave.,Greensboro,NC,27407,-79.897362,36.054931,(336) 292-3527,False,North Carolina,Red Lobster,2024-05-20,False
2018119,8119,319 Bayfield Street,Barrie,ON,L4M3C2,-79.700115,44.401048,(705) 728-2401,False,,Red Lobster,2024-05-20,True
2018183,8183,1790 The Queensway,Etobicoke,ON,M9C5H5,-79.557397,43.614358,(416) 620-9990,False,,Red Lobster,2024-05-20,True
10480,0480,10010 US Highway 441,Leesburg,FL,34788,-81.790658,28.82365,(352) 728-2400,True,Florida,Red Lobster,2024-05-20,False
2018155,8155,3200 Dufferin Street,Toronto,ON,M6A2T3,-79.455731,43.718295,(416) 785-7930,False,,Red Lobster,2024-05-20,True
10745,0745,295 E Fairmount Avenue,Lakewood,NY,14750,-79.305306,42.098966,(716) 763-6992,True,New York,Red Lobster,2024-05-20,False
2018115,8115,7291 Yonge Street,Thornhill,ON,L3T2A9,-79.421984,43.806055,(905) 731-3550,False,,Red Lobster,2024-05-20,True
2018176,8176,20 Dundas Street West,Toronto,ON,M5G2C2,-79.381361,43.656317,(416) 348-8938,False,,Red Lobster,2024-05-20,True
16208,6208,3706 North Road 98,Lakeland,FL,33809,-81.974458,28.089431,(863) 815-0774,False,Florida,Red Lobster,2024-05-20,False
2018104,8104,3252 Sheppard Ave. East,Scarborough,ON,M1T3K3,-79.315002,43.777237,(416) 491-2507,False,,Red Lobster,2024-05-20,True
16340,6340,2475 S Highway 27,Clermont,FL,34711,-81.73667,28.53723,(352) 243-4620,False,Florida,Red Lobster,2024-05-20,False
16377,6377,1726 Glidewell Dr,Burlington,NC,27215,-79.51764,36.06748,(336) 584-9969,True,North Carolina,Red Lobster,2024-05-20,False
2018126,8126,6220 Lundy's Lane,Niagara Falls,ON,L2G1T6,-79.097882,43.089375,(905) 357-1303,False,,Red Lobster,2024-05-20,True
10486,0486,2540 David H McLeod BLVD,Florence,SC,29501,-79.830847,34.188167,(843) 661-7130,False,South Carolina,Red Lobster,2024-05-20,False
10372,0372,3425 Candlers Mountain Rd,Lynchburg,VA,24502,-79.174295,37.366078,(434) 847-0178,False,Virginia,Red Lobster,2024-05-20,False
16263,6263,7780 W Irlo Bronson Memorial HWY,Kissimmee,FL,34747,-81.597258,28.339203,(321) 677-0191,False,Florida,Red Lobster,2024-05-20,False
10860,0860,1477 Greenville Ave,Staunton,VA,24401,-79.065011,38.122963,(540) 887-7582,False,Virginia,Red Lobster,2024-05-20,False
16207,6207,230 Cypress Garden Blvd.,Winter Haven,FL,33880,-81.725042,28.003523,(863) 294-8844,False,Florida,Red Lobster,2024-05-20,False
10479,0479,1331 Tamiami Trail,Port Charlotte,FL,33948,-82.146585,27.011825,(941) 625-7745,False,Florida,Red Lobster,2024-05-20,False
10885,0885,7373 W Colonial Drive,Orlando,FL,32818,-81.480361,28.55267,(407) 295-2791,True,Florida,Red Lobster,2024-05-20,False
10259,0259,2460 Mall Drive,North Charleston,SC,29406,-80.014275,32.876671,(843) 554-9621,False,South Carolina,Red Lobster,2024-05-20,False
16222,6222,340 West SR 436,Altamonte Springs,FL,32714,-81.395488,28.661269,(407) 682-3636,True,Florida,Red Lobster,2024-05-20,False
10848,0848,20 Towne Center Circle,Sanford,FL,32771,-81.335666,28.807221,(407) 320-0888,True,Florida,Red Lobster,2024-05-20,False
10643,0643,525 Galleria Drive,Johnstown,PA,15904,-78.836397,40.297769,(814) 266-8825,False,Pennsylvania,Red Lobster,2024-05-20,False
10108,0108,5936 International Drive,Orlando,FL,32819,-81.46158,28.461685,(407) 351-9313,False,Florida,Red Lobster,2024-05-20,False
10435,0435,5690 Irlo Bronson Memorial Hwy,Kissimmee,FL,34746,-81.513111,28.3321,(407) 396-6997,False,Florida,Red Lobster,2024-05-20,False
16303,6303,9892 International dr,Orlando,FL,32819,-81.461533,28.424529,(407) 363-0399,False,Florida,Red Lobster,2024-05-20,False
10426,0426,3701 McKinley Parkway,Buffalo,NY,14219,-78.808781,42.788145,(716) 823-2901,True,New York,Red Lobster,2024-05-20,False
10307,0307,4010 Maple RD,Amherst,NY,14226,-78.814081,42.991304,(716) 837-0202,True,New York,Red Lobster,2024-05-20,False
10736,0736,813 E. Dubois Avenue,Du Bois,PA,15801,-78.738301,41.124772,(814) 371-8242,False,Pennsylvania,Red Lobster,2024-05-20,False
2018114,8114,311 King Street W.,Oshawa,ON,L1J2J8,-78.874994,43.894888,(905) 434-1143,False,,Red Lobster,2024-05-20,True
10838,0838,8003 Golden Sky Lane,Orlando,FL,32809,-81.393282,28.450049,(407) 438-6627,True,Florida,Red Lobster,2024-05-20,False
10083,0083,4010 West Vine Street,Kissimmee,FL,34741,-81.443035,28.303885,(407) 846-3513,True,Florida,Red Lobster,2024-05-20,False
10899,0899,3552 E. Colonial Drive,Orlando,FL,32803,-81.33997,28.552975,(407) 896-3657,True,Florida,Red Lobster,2024-05-20,False
10071,0071,2625 West International Speedway,Daytona Beach,FL,32114,-81.081753,29.17566,(386) 255-7596,False,Florida,Red Lobster,2024-05-20,False
10686,0686,2121 E Market Street,Harrisonburg,VA,22801,-78.839786,38.424682,(540) 564-2719,False,Virginia,Red Lobster,2024-05-20,False
10228,0228,7540 Transit Road,Williamsville,NY,14221,-78.697615,42.97378,(716) 634-9195,True,New York,Red Lobster,2024-05-20,False
10412,0412,3162 S Atlantic Ave.,Daytona Beach Shores,FL,32118,-80.975178,29.160712,(386) 756-1550,True,Florida,Red Lobster,2024-05-20,False
16246,6246,617 N. Alafaya Trail,Orlando,FL,32828,-81.205624,28.554509,(407) 249-4141,False,Florida,Red Lobster,2024-05-20,False
10210,0210,4416 Chapel Hill Blvd,Durham,NC,27707,-78.972941,35.964604,(919) 493-3566,True,North Carolina,Red Lobster,2024-05-20,False
10611,0611,721 US 27,Sebring,FL,33870,-81.484032,27.489785,(863) 382-2200,False,Florida,Red Lobster,2024-05-20,False
10079,0079,3801 Cleveland Ave,Fort Myers,FL,33901,-81.871419,26.607003,(239) 936-8216,False,Florida,Red Lobster,2024-05-20,False
10455,0455,3329 Pleasant Valley Blvd.,Altoona,PA,16602,-78.400933,40.482648,(814) 942-6288,False,Pennsylvania,Red Lobster,2024-05-20,False
10256,0256,533 N McPherson Church Rd,Fayetteville,NC,28303,-78.955299,35.07708,(910) 864-3113,False,North Carolina,Red Lobster,2024-05-20,False
10598,0598,1805 Walnut Street,Cary,NC,27518,-78.74311,35.761003,(919) 851-6806,True,North Carolina,Red Lobster,2024-05-20,False
2018134,8134,870 Lansdowne Street W.,Peterborough,ON,K9J1Z7,-78.339746,44.283443,(705) 876-1840,False,,Red Lobster,2024-05-20,True
16321,6321,2400 S. Pleasant Valley Rd,Winchester,VA,22601,-78.174407,39.155331,(540) 722-9490,False,Virginia,Red Lobster,2024-05-20,False
10318,0318,4408 Old Wake Forest Road,Raleigh,NC,27609,-78.610643,35.841072,(919) 872-5608,False,North Carolina,Red Lobster,2024-05-20,False
10075,0075,215 E Merritt Island Causeway,Merritt Island,FL,32952,-80.695781,28.356564,(321) 453-3520,False,Florida,Red Lobster,2024-05-20,False
16318,6318,1230 N Retail CT,Myrtle Beach,SC,29577,-78.920439,33.705935,(843) 445-9786,False,South Carolina,Red Lobster,2024-05-20,False
16221,6221,1670 N Atherton Street,State College,PA,16803,-77.896004,40.80751,(814) 867-3867,False,Pennsylvania,Red Lobster,2024-05-20,False
10725,0725,10000 Hwy. 17 N.,Myrtle Beach,SC,29572,-78.778384,33.785414,(843) 497-7761,True,South Carolina,Red Lobster,2024-05-20,False
16205,6205,2355 W. New Haven Ave.,Melbourne,FL,32904,-80.660889,28.078153,(321) 676-5111,False,Florida,Red Lobster,2024-05-20,False
10625,0625,1681 Wesel Blvd.,Hagerstown,MD,21740,-77.76239,39.630211,(301) 791-6051,False,Maryland,Red Lobster,2024-05-20,False
10410,0410,1515 W Ridge Rd,Rochester,NY,14615,-77.668067,43.204948,(585) 663-8360,False,New York,Red Lobster,2024-05-20,False
10550,0550,935 Wayne Ave,Chambersburg,PA,17201,-77.653014,39.914268,(717) 263-6008,False,Pennsylvania,Red Lobster,2024-05-20,False
10189,0189,655 Jefferson Rd,Rochester,NY,14623,-77.625194,43.086424,(585) 424-2060,True,New York,Red Lobster,2024-05-20,False
10647,0647,7505 Broken Branch Lane,Manassas,VA,20109,-77.51493,38.791624,(703) 335-2553,False,Virginia,Red Lobster,2024-05-20,False
16211,6211,1020 W Patrick Street,Frederick,MD,21703,-77.439821,39.416041,(301) 846-9474,False,Maryland,Red Lobster,2024-05-20,False
16283,6283,13236 Rittenhouse Drive,Midlothian,VA,23112,-77.640431,37.41617,(804) 744-1607,False,Virginia,Red Lobster,2024-05-20,False
10572,0572,3109 Spotsylvania Mall Drive,Fredericksburg,VA,22407,-77.517694,38.292771,(540) 786-1949,False,Virginia,Red Lobster,2024-05-20,False
16255,6255,21065 Dulles Town Center,Sterling,VA,20166,-77.424071,39.028366,(571) 434-8815,False,Virginia,Red Lobster,2024-05-20,False
10551,0551,1010 N Wesleyan Blvd,Rocky Mount,NC,27804,-77.810352,35.970887,(252) 937-2190,True,North Carolina,Red Lobster,2024-05-20,False
10251,0251,8009 W Broad St,Richmond,VA,23294,-77.530844,37.625104,(804) 747-9490,False,Virginia,Red Lobster,2024-05-20,False
10730,0730,6401 Darter Court,Fort Pierce,FL,34945,-80.390619,27.414328,(772) 461-4336,False,Florida,Red Lobster,2024-05-20,False
10231,0231,10325 Fairfax Blvd,Fairfax,VA,22030,-77.30093,38.859884,(703) 691-1011,False,Virginia,Red Lobster,2024-05-20,False
16231,6231,2544 Prince William Parkway,Woodbridge,VA,22192,-77.288687,38.652336,(703) 491-4337,False,Virginia,Red Lobster,2024-05-20,False
10200,0200,15700 Shady Grove RD,Gaithersburg,MD,20877,-77.187318,39.113517,(301) 840-0380,True,Maryland,Red Lobster,2024-05-20,False
16339,6339,4415 S Laburnum Ave,Richmond,VA,23231,-77.357885,37.52974,(804) 226-1416,False,Virginia,Red Lobster,2024-05-20,False
10645,0645,119 Temple Lake Drive,Colonial Heights,VA,23834,-77.385759,37.25371,(804) 520-6820,True,Virginia,Red Lobster,2024-05-20,False
10235,0235,555 S. Van Dorn Street,Alexandria,VA,22304,-77.134578,38.805156,(703) 370-9422,False,Virginia,Red Lobster,2024-05-20,False
10644,0644,1951 E. Third Street,Williamsport,PA,17701,-76.961908,41.248595,(570) 323-0423,False,Pennsylvania,Red Lobster,2024-05-20,False
10461,0461,3544 NW Federal Hwy,Jensen Beach,FL,34957,-80.27262,27.244492,(772) 692-3277,True,Florida,Red Lobster,2024-05-20,False
