brand,vanityName,storeType,locationId,legalName,facilityName,tz,address,city,name,zip,state,latitude,longitude,state_name
KROGER,University City,C,02900210,Kroger Limited Partnership I,Kroger,America/New_York,903 University City Blvd,Blacksburg,University City,24060,VA,37.2354892,-80.4352626,Virginia
KROGER,Gables,C,02900402,Kroger Limited Partnership I,Kroger,America/New_York,1322 S Main St,Blacksburg,Gables,24060,VA,37.2167784,-80.4027343,Virginia
KROGER,Christiansburg,C,02900345,Kroger Limited Partnership I,Kroger,America/New_York,555 N Franklin St,Christiansburg,Christiansburg,24073,VA,37.1361244,-80.4117031,Virginia
KROGER,Fairlawn,C,02900215,Kroger Limited Partnership I,Kroger,America/New_York,7480 Lee Hwy,Fairlawn,Fairlawn,24141,VA,37.1416095,-80.5804881,Virginia
KROGER,Spartan Square,C,02900226,Kroger Limited Partnership I,Kroger,America/New_York,1477 W Main St,Salem,Spartan Square,24153,VA,37.2906453,-80.0831415,Virginia
KROGER,- Ridgewood Farms,S,02900320,Kroger Limited Partnership I,Kroger,America/New_York,1925 Electric Rd,Salem,- Ridgewood Farms,24153,VA,37.2643375,-80.0350184,Virginia
KROGER,Lakeside,C,02900330,Kroger Limited Partnership I,Kroger,America/New_York,161 Electric Rd,Salem,Lakeside,24153,VA,37.2967495,-80.0291275,Virginia
KROGER,Brambleton,C,02900401,Kroger Limited Partnership I,Kroger,America/New_York,4404 Brambleton Ave,Roanoke,Brambleton,24018,VA,37.2240862,-80.011781,Virginia
KROGER,Cave Spring Corners,C,02900375,Kroger Limited Partnership I,Kroger,America/New_York,3971 Brambleton Ave,Roanoke,Cave Spring Corners,24018,VA,37.2331066,-80.0090473,Virginia
KROGER,Peters Creek Fuel,I,02900208,Kroger Limited Partnership I,Kroger,America/New_York,3651 Peters Creek Rd NW,Roanoke,Peters Creek Fuel,24019,VA,37.3241145,-79.993607,Virginia
KROGER,Tanglewood,C,02900202,Kroger Limited Partnership I,Kroger,America/New_York,4488 Electric Rd,Roanoke,Tanglewood,24018,VA,37.2332055,-79.9765167,Virginia
KROGER,Towers,C,02900400,Kroger Limited Partnership I,Kroger,America/New_York,614 Brandon Ave Sw,Roanoke,Towers,24015,VA,37.256175,-79.956016,Virginia
KROGER,Towne Square,C,02900325,Kroger Limited Partnership I,Kroger,America/New_York,5050 Rutgers St Nw,Roanoke,Towne Square,24012,VA,37.3171968,-79.9654969,Virginia
KROGER,Hollins,C,02900209,Kroger Limited Partnership I,Kroger,America/New_York,7223 Williamson Rd,Roanoke,Hollins,24019,VA,37.3454411,-79.9545141,Virginia
KROGER,Vinton,C,02900322,Kroger Limited Partnership I,Kroger,America/New_York,915 Hardy Rd,Vinton,Vinton,24179,VA,37.2718692,-79.8871144,Virginia
KROGER,Daleville,C,02900364,Kroger Limited Partnership I,Kroger,America/New_York,72 Kingston Dr,Daleville,Daleville,24083,VA,37.3968707,-79.9111764,Virginia
KROGER,Bonsack,C,02900391,Kroger Limited Partnership I,Kroger,America/New_York,3970 Valley Gateway Blvd,Roanoke,Bonsack,24012,VA,37.3129851,-79.8799901,Virginia
KROGER,Rocky Mount,C,02900347,Kroger Limited Partnership I,Kroger,America/New_York,400 Old Franklin Tpke Ste 110,Rocky Mount,Rocky Mount,24151,VA,37.0115094,-79.8658615,Virginia
KROGER,Fairlea,C,02900765,Kroger Limited Partnership I,Kroger,America/New_York,178 Red Oaks Shopping Ctr,Ronceverte,Fairlea,24970,WV,37.7682688,-80.467048,West Virginia
KROGER,Princeton,C,02900316,Kroger Limited Partnership I,Kroger,America/New_York,1229 Stafford Dr,Princeton,Princeton,24740,WV,37.3606644,-81.0950314,West Virginia
KROGER,Hinton,F,02900743,Kroger Limited Partnership I,Kroger,America/New_York,307 Stokes Dr,Hinton,Hinton,25951,WV,37.6600022,-80.8910937,West Virginia
KROGER,Canton,C,01100402,The Kroger Co.,Kroger,America/New_York,4045 Marietta Hwy,Canton,Canton,30114,GA,34.193141,-84.5076025,Georgia
KROGER,Carolina Forest Plaza,C,01100026,The Kroger Co.,Kroger,America/New_York,3735 Renee Dr,Myrtle Beach,Carolina Forest Plaza,29579,SC,33.7609408,-78.9663925,South Carolina
KROGER,Galleria Shopping Center,C,01100016,The Kroger Co.,Kroger,America/New_York,9610 N Kings Hwy,Myrtle Beach,Galleria Shopping Center,29572,SC,33.7770368,-78.7931153,South Carolina
KROGER,Garden City Beach,C,01100025,The Kroger Co.,Kroger,America/New_York,2939 S Highway 17,Murrells Inlet,Garden City Beach,29576,SC,33.5837914,-79.0125762,South Carolina
KROGER,Ocean Plaza,C,01100020,The Kroger Co.,Kroger,America/New_York,781 Main St,North Myrtle Beach,Ocean Plaza,29582,SC,33.8265946,-78.6799374,South Carolina
KROGER,Oxford,C,01400412,Kroger Limited Partnership I,Kroger,America/New_York,300 S Locust St,Oxford,Oxford,45056,OH,39.5069434,-84.7513025,Ohio
KROGER,Harrison OH Marketplace,M,01400907,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,10477 Harrison Ave,Harrison,Harrison OH Marketplace,45030,OH,39.249293,-84.791679,Ohio
KROGER,Monfort Heights OH,C,01400370,Kroger Limited Partnership I,Kroger,America/New_York,3491 North Bend Rd,Cincinnati,Monfort Heights OH,45239,OH,39.1896065,-84.5987839,Ohio
KROGER,21 Card,C,01800684,The Kroger Co. of Michigan,Kroger,America/New_York,21555 21 Mile Rd,Macomb,21 Card,48044,MI,42.64489,-82.898421,Michigan
KROGER,Shelby Marketplace,M,01800737,The Kroger Co. of Michigan,Kroger Marketplace,America/New_York,14945 23 Mile Rd,Shelby Township,Shelby Marketplace,48315,MI,42.673757,-82.976751,Michigan
KROGER,Garfield,C,01800528,The Kroger Co. of Michigan,Kroger,America/New_York,41941 Garfield Rd,Clinton Township,Garfield,48038,MI,42.6049501,-82.9547929,Michigan
KROGER,Canal Schoenherr,C,01800449,The Kroger Co. of Michigan,Kroger,America/New_York,43893 Schoenherr Rd,Sterling Heights,Canal Schoenherr,48313,MI,42.6175509,-82.9945023,Michigan
KROGER,26 Mile,C,01800716,The Kroger Co. of Michigan,Kroger,America/New_York,16450 26 Mile Rd,Macomb,26 Mile,48042,MI,42.7141916,-82.9630513,Michigan
KROGER,Stoney Creek,M,01800754,The Kroger Co. of Michigan,Kroger Marketplace,America/New_York,7644 26 Mile Rd,Shelby Township,Stoney Creek,48316,MI,42.710643,-83.038062,Michigan
KROGER,Metro Crocker,C,01800622,The Kroger Co. of Michigan,Kroger,America/New_York,26300 Crocker Blvd,Harrison Township,Metro Crocker,48045,MI,42.5700342,-82.850733,Michigan
KROGER,Kroger Marketplace - Sterling Heights,M,01800757,The Kroger Co. of Michigan,Kroger Marketplace,America/New_York,2051 18 Mile Rd,Sterling Heights,Kroger Marketplace - Sterling Heights,48314,MI,42.594689,-83.08863,Michigan
KROGER,25 Dequindre,C,01800704,The Kroger Co. of Michigan,Kroger,America/New_York,2058 25 Mile Rd,Shelby Township,25 Dequindre,48316,MI,42.6957849,-83.0932344,Michigan
KROGER,13 Mile Little Mack,C,01800774,The Kroger Co. of Michigan,Kroger,America/New_York,20891 E 13 Mile Rd,Roseville,13 Mile Little Mack,48066,MI,42.5262881,-82.9053329,Michigan
KROGER,Kroger Fuel,I,01800074,The Kroger Co. of Michigan,Kroger Fuel,America/New_York,20705 E 13 Mile Road,Roseville,Kroger Fuel,48066,MI,42.5252876,-82.9093628,Michigan
KROGER,Roseville,C,01800455,The Kroger Co. of Michigan,Kroger,America/New_York,30851 Gratiot Ave,Roseville,Roseville,48066,MI,42.5235759,-82.9229207,Michigan
KROGER,Kroger Warren,C,01800776,The Kroger Co. of Michigan,Kroger,America/New_York,31200 Schoenherr Rd,Warren,Kroger Warren,48092,MI,42.5240983,-82.9861317,Michigan
KROGER,Romeo,C,01800461,The Kroger Co. of Michigan,Kroger,America/New_York,64660 Van Dyke Rd,Washington,Romeo,48095,MI,42.7706703,-83.0161713,Michigan
KROGER,New Baltimore,C,01800724,The Kroger Co. of Michigan,Kroger,America/New_York,35000 23 Mile Rd,New Baltimore,New Baltimore,48047,MI,42.6746106,-82.7580919,Michigan
KROGER,Big Beaver John R,C,01800463,The Kroger Co. of Michigan,Kroger,America/New_York,3125 John R Rd,Troy,Big Beaver John R,48083,MI,42.5653223,-83.1099771,Michigan
KROGER,Rochester Hills,C,01800492,The Kroger Co. of Michigan,Kroger,America/New_York,65 S Livernois Rd,Rochester Hills,Rochester Hills,48307,MI,42.6803827,-83.1514533,Michigan
KROGER,Roseville,C,01800663,The Kroger Co. of Michigan,Kroger,America/New_York,26130 Gratiot Ave,Roseville,Roseville,48066,MI,42.488056,-82.940795,Michigan
KROGER,Troy,C,01800487,The Kroger Co. of Michigan,Kroger,America/New_York,31 E Long Lake Rd,Troy,Troy,48098,MI,42.593112,-83.1482339,Michigan
KROGER,Hoover 11,C,01800486,The Kroger Co. of Michigan,Kroger,America/New_York,26233 Hoover Rd,Warren,Hoover 11,48089,MI,42.486723,-83.007797,Michigan
KROGER,Covington Marketplace,C,01100621,The Kroger Co.,Kroger,America/New_York,3700 Salem Rd,Covington,Covington Marketplace,30016,GA,33.59414,-83.9682982,Georgia
KROGER,Newton Plaza,C,01100214,The Kroger Co.,Kroger,America/New_York,3139 Highway 278 NE,Covington,Newton Plaza,30014,GA,33.6044583,-83.8589644,Georgia
KROGER,Antoine Town Center,C,03400366,Kroger Texas LP,Kroger,America/Chicago,12434 State Highway 249,Houston,Antoine Town Center,77086,TX,29.9123338,-95.477855,Texas
KROGER,Oak Forest,C,03400356,Kroger Texas LP,Kroger,America/Chicago,1352 W 43Rd St,Houston,Oak Forest,77018,TX,29.828825,-95.4320364,Texas
KROGER,Royal Oak Twp,C,01800642,The Kroger Co. of Michigan,Kroger,America/New_York,8920 W 8 Mile Rd,Ferndale,Royal Oak Twp,48220,MI,42.446835,-83.15995,Michigan
KROGER,5 Merriman,C,01800618,The Kroger Co. of Michigan,Kroger,America/New_York,30935 5 Mile Rd,Livonia,5 Merriman,48154,MI,42.396646,-83.3484779,Michigan
KROGER,Parkway Station,C,01100257,The Kroger Co.,Kroger,America/New_York,115 Russell Pkwy,Warner Robins,Parkway Station,31088,GA,32.5922284,-83.6255568,Georgia
KROGER,Crossroads Market,C,01100696,The Kroger Co.,Kroger,America/New_York,3094 Watson Blvd,Warner Robins,Crossroads Market,31093,GA,32.6189172,-83.6953165,Georgia
KROGER,Nixon Crossing Marketplace,M,01100641,The Kroger Co.,Kroger Marketplace,America/New_York,774 Highway 96,Bonaire,Nixon Crossing Marketplace,31005,GA,32.552589,-83.659703,Georgia
KROGER,Perry Market,C,01100407,The Kroger Co.,Kroger,America/New_York,1367 Sam Nunn Blvd,Perry,Perry Market,31069,GA,32.4673377,-83.7414495,Georgia
KROGER,Bridge Pointe,C,01100400,The Kroger Co.,Kroger,America/New_York,4321 Hartley Bridge Rd,Macon,Bridge Pointe,31216,GA,32.7450367,-83.7135919,Georgia
KROGER,Eisenhower Crossing,C,01100411,The Kroger Co.,Kroger,America/New_York,4628 Presidential Pkwy,Macon,Eisenhower Crossing,31206,GA,32.8191186,-83.7109451,Georgia
KROGER,Baconsfield,C,01100328,The Kroger Co.,Kroger,America/New_York,660 North Ave,Macon,Baconsfield,31211,GA,32.8507908,-83.6259874,Georgia
KROGER,Wesleyan Station,C,01100355,The Kroger Co.,Kroger,America/New_York,4650 Forsyth Rd,Macon,Wesleyan Station,31210,GA,32.87326,-83.709775,Georgia
KROGER,Plantation Centre,C,01100425,The Kroger Co.,Kroger,America/New_York,5928 Zebulon Rd,Macon,Plantation Centre,31210,GA,32.8779858,-83.7602033,Georgia
KROGER,North Park,C,01100378,The Kroger Co.,Kroger,America/New_York,220 Tom Hill Sr Blvd,Macon,North Park,31210,GA,32.8986106,-83.6914209,Georgia
KROGER,Dublin Village,C,01100674,The Kroger Co.,Kroger,America/New_York,1100 Hillcrest Pkwy,Dublin,Dublin Village,31021,GA,32.5444659,-82.9375341,Georgia
KROGER,Milledgeville,C,01100694,The Kroger Co.,Kroger,America/New_York,2809 N Columbia St,Milledgeville,Milledgeville,31061,GA,33.153436,-83.2718596,Georgia
KROGER,Northlake Lavista,C,01100212,The Kroger Co.,Kroger,America/New_York,3959 Lavista Rd Ste A,Tucker,Northlake Lavista,30084,GA,33.843398,-84.2558491,Georgia
KROGER,Kroger Springboro,C,01400925,Kroger Limited Partnership I,Kroger,America/New_York,625 W Central Ave,Springboro,Kroger Springboro,45066,OH,39.560586,-84.256715,Ohio
KROGER,Lebanon OH Marketplace,M,01400447,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,1425 Columbus Ave,Lebanon,Lebanon OH Marketplace,45036,OH,39.4542432,-84.1820957,Ohio
KROGER,Austin Pike Landing,C,01400722,Kroger Limited Partnership I,Kroger,America/New_York,10101 Landing Way,Miamisburg,Austin Pike Landing,45342,OH,39.6023578,-84.2302926,Ohio
KROGER,Kroger Miamisburg,M,01400770,Kroger Limited Partnership I,Kroger,America/New_York,255 N Heincke Road,Miamisburg,Kroger Miamisburg,45342,OH,39.641824,-84.266305,Ohio
KROGER,Florence Marketplace,M,01400466,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,7685 Mall Rd,Florence,Florence Marketplace,41042,KY,38.9969875,-84.6562035,Kentucky
KROGER,Union Fuel Center,I,01400424,Kroger Limited Partnership I,Kroger,America/New_York,8775 US Highway 42,Union,Union Fuel Center,41091,KY,38.9672807,-84.6716831,Kentucky
KROGER,Union Marketplace,M,01400454,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,9001 US Highway 42,Union,Union Marketplace,41091,KY,38.962402,-84.67646,Kentucky
KROGER,Mt Zion,C,01400364,Kroger Limited Partnership I,Kroger,America/New_York,9950 Berberich Dr,Florence,Mt Zion,41042,KY,38.9579368,-84.6246617,Kentucky
KROGER,Burlington,C,01400434,Kroger Limited Partnership I,Kroger,America/New_York,1751 Patrick Dr,Burlington,Burlington,41005,KY,39.0180491,-84.6924703,Kentucky
KROGER,Silverlake,C,01400901,Kroger Limited Partnership I,Kroger,America/New_York,3158 Dixie Hwy,Erlanger,Silverlake,41018,KY,39.0216162,-84.593735,Kentucky
KROGER,Hebron KY Marketplace,M,01400409,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,3105 N Bend Rd,Hebron,Hebron KY Marketplace,41048,KY,39.0644282,-84.7069317,Kentucky
KROGER,Ft Mitchell,C,01400477,Kroger Limited Partnership I,Kroger,America/New_York,2150 Dixie Hwy,Fort Mitchell,Ft Mitchell,41017,KY,39.048838,-84.55298,Kentucky
KROGER,Independence Marketplace,M,01400475,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,1700 Declaration Dr,Independence,Independence Marketplace,41051,KY,38.9286769,-84.5483376,Kentucky
KROGER,Delhi,C,01400944,Kroger Limited Partnership I,Kroger,America/New_York,5080 Delhi Rd,Cincinnati,Delhi,45238,OH,39.0962602,-84.6127791,Ohio
KROGER,Latonia,C,01400392,Kroger Limited Partnership I,Kroger,America/New_York,4303 Winston Ave,Covington,Latonia,41015,KY,39.0415197,-84.5091933,Kentucky
KROGER,Walton KY Marketplace,M,01400367,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,635 Chestnut Dr,Walton,Walton KY Marketplace,41094,KY,38.856209,-84.616966,Kentucky
KROGER,Warsaw Avenue,C,01400482,Kroger Limited Partnership I,Kroger,America/New_York,3609 Warsaw Ave,Cincinnati,Warsaw Avenue,45205,OH,39.1093681,-84.5715512,Ohio
KROGER,15th Madison,C,01400381,Kroger Limited Partnership I,Kroger,America/New_York,1525 Madison Ave,Covington,15th Madison,41011,KY,39.072869,-84.50848,Kentucky
KROGER,Ferguson Road,C,01400432,Kroger Limited Partnership I,Kroger,America/New_York,2310 Ferguson Rd,Cincinnati,Ferguson Road,45238,OH,39.126708,-84.5973922,Ohio
KROGER,Western Hills Plaza,C,01400948,Kroger Limited Partnership I,Kroger,America/New_York,6165 Glenway Ave,Cincinnati,Western Hills Plaza,45211,OH,39.1427165,-84.622713,Ohio
KROGER,Highland Hts Cold Sp,C,01400946,Kroger Limited Partnership I,Kroger,America/New_York,70 Martha Layne Collins Blvd,Cold Spring,Highland Hts Cold Sp,41076,KY,39.0257363,-84.4535666,Kentucky
KROGER,Kroger On the Rhine,C,01400513,Kroger Limited Partnership I,Kroger,America/New_York,100 E Court St,Cincinnati,Kroger On the Rhine,45202,OH,39.10682,-84.51253,Ohio
KROGER,I-471 Memorial Pkwy Carothers Rd,M,01400423,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,130 Pavilion Pkwy,Newport,I-471 Memorial Pkwy Carothers Rd,41071,KY,39.0902737,-84.4783988,Kentucky
KROGER,Bellevue Kroger,C,01400359,Kroger Limited Partnership I,Kroger,America/New_York,53 Donnermeyer Dr,Bellevue,Bellevue Kroger,41073,KY,39.0992898,-84.48185,Kentucky
KROGER,Grand Blanc,C,01800409,The Kroger Co. of Michigan,Kroger,America/New_York,12731 S Saginaw St,Grand Blanc,Grand Blanc,48439,MI,42.9201229,-83.618802,Michigan
KROGER,Richfield Center,S,01800115,The Kroger Co. of Michigan,Kroger,America/New_York,3838 Richfield Rd,Flint,Richfield Center,48506,MI,43.049785,-83.636507,Michigan
KROGER,Davison,C,01800714,The Kroger Co. of Michigan,Kroger,America/New_York,700 N State Rd,Davison,Davison,48423,MI,43.036342,-83.516262,Michigan
KROGER,Mt Morris,C,01800407,The Kroger Co. of Michigan,Kroger,America/New_York,7188 N Saginaw Rd,Mount Morris,Mt Morris,48458,MI,43.1100943,-83.6925448,Michigan
KROGER,Davisburg,C,01800709,The Kroger Co. of Michigan,Kroger,America/New_York,9741 Dixie Hwy,Clarkston,Davisburg,48348,MI,42.7571904,-83.483433,Michigan
KROGER,Lapeer,C,01800600,The Kroger Co. of Michigan,Kroger,America/New_York,540 S Main St,Lapeer,Lapeer,48446,MI,43.0442914,-83.322996,Michigan
KROGER,Dixie Maybee,C,01800620,The Kroger Co. of Michigan,Kroger,America/New_York,6625 Dixie Hwy,Clarkston,Dixie Maybee,48346,MI,42.716825,-83.416074,Michigan
KROGER,Clarkston,C,01800651,The Kroger Co. of Michigan,Kroger,America/New_York,5990 Sashabaw Rd,Clarkston,Clarkston,48346,MI,42.7223064,-83.3760863,Michigan
KROGER,Kroger Marketplace,M,01800759,The Kroger Co. of Michigan,Kroger Marketplace,America/New_York,10951 Highland Rd,White Lake,Kroger Marketplace,48386,MI,42.647913,-83.502608,Michigan
KROGER,Waldon Baldwin,C,01800649,The Kroger Co. of Michigan,Kroger,America/New_York,3097 S Baldwin Rd,Orion,Waldon Baldwin,48359,MI,42.734238,-83.305283,Michigan
KROGER,Lake Orion,C,01800637,The Kroger Co. of Michigan,Kroger,America/New_York,460 N Lapeer Rd,Lake Orion,Lake Orion,48362,MI,42.7900304,-83.2439908,Michigan
KROGER,Waterford,C,01800675,The Kroger Co. of Michigan,Kroger,America/New_York,5111 Highland Rd,Waterford,Waterford,48327,MI,42.6588979,-83.3871099,Michigan
KROGER,Milford,C,01800526,The Kroger Co. of Michigan,Kroger,America/New_York,670 Highland Ave,Milford,Milford,48381,MI,42.5939579,-83.604164,Michigan
KROGER,Commerce Twp,C,01800729,The Kroger Co. of Michigan,Kroger,America/New_York,2906 Union Lake Rd,Commerce Township,Commerce Twp,48382,MI,42.594102,-83.443958,Michigan
KROGER,Oakland,C,01800650,The Kroger Co. of Michigan,Kroger,America/New_York,4888 N Adams Rd,Rochester,Oakland,48306,MI,42.7265318,-83.1992266,Michigan
KROGER,Orchard Lake,C,01800481,The Kroger Co. of Michigan,Kroger,America/New_York,4395 Orchard Lake Rd,West Bloomfield,Orchard Lake,48323,MI,42.574081,-83.360771,Michigan
KROGER,Walled Lake,C,01800634,The Kroger Co. of Michigan,Kroger,America/New_York,47060 W Pontiac Trl,Commerce Township,Walled Lake,48390,MI,42.5264004,-83.5148759,Michigan
KROGER,Bourbonnais,C,02100984,Kroger Limited Partnership I,Kroger,America/Chicago,633 Armour Rd,Bourbonnais,Bourbonnais,60914,IL,41.1638537,-87.8718982,Illinois
KROGER,Hampton,C,02900543,Kroger Limited Partnership I,Kroger,America/New_York,1050 W Mercury Blvd,Hampton,Hampton,23666,VA,37.044892,-76.383417,Virginia
KROGER,Kiln Creek Kroger,C,02900555,Kroger Limited Partnership I,Kroger,America/New_York,5007 Victory Blvd,Yorktown,Kiln Creek Kroger,23693,VA,37.113543,-76.466555,Virginia
KROGER,Grafton Kroger,C,02900573,Kroger Limited Partnership I,Kroger,America/New_York,6500 George Washington Mem Hwy Ste C,Grafton,Grafton Kroger,23692,VA,37.1730607,-76.4725823,Virginia
KROGER,University Suffolk,M,02900554,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,1017 University Blvd,Suffolk,University Suffolk,23435,VA,36.872355,-76.42044,Virginia
KROGER,Smithfield Kroger,C,02900575,Kroger Limited Partnership I,Kroger,America/New_York,1282 Smithfield Plz,Smithfield,Smithfield Kroger,23430,VA,36.955618,-76.603377,Virginia
KROGER,Garth,M,03400150,Kroger Texas LP,Kroger Marketplace,America/Chicago,6315 Garth Rd,Baytown,Garth,77521,TX,29.792322,-94.982799,Texas
KROGER,Old Baytown,C,03400974,Kroger Texas LP,Kroger,America/Chicago,1700 N Alexander Dr,Baytown,Old Baytown,77520,TX,29.7402016,-94.9520568,Texas
KROGER,Bellevue Hwy 70,C,02600527,Kroger Limited Partnership I,Kroger,America/Chicago,7087 Highway 70 S,Nashville,Bellevue Hwy 70,37221,TN,36.073104,-86.919554,Tennessee
KROGER,Belle Meade,C,02600843,Kroger Limited Partnership I,Kroger,America/Chicago,4560 Harding Pike,Nashville,Belle Meade,37205,TN,36.1239413,-86.8505755,Tennessee
KROGER,Sparkleberry Square SC,C,01100448,The Kroger Co.,Kroger,America/New_York,10136 Two Notch Rd,Columbia,Sparkleberry Square SC,29229,SC,34.114865,-80.882523,South Carolina
KROGER,Killians Crossing,M,01100678,The Kroger Co.,Kroger Marketplace,America/New_York,1028 Roberts Branch Pkwy,Columbia,Killians Crossing,29203,SC,34.143218,-80.951511,South Carolina
KROGER,Forest Acres,C,01100012,The Kroger Co.,Kroger,America/New_York,3403 Forest Dr,Columbia,Forest Acres,29204,SC,34.0199676,-80.9912105,South Carolina
KROGER,Irmo Station - St Andrews Rd,C,01100002,The Kroger Co.,Kroger,America/New_York,7467 Saint Andrews Rd,Irmo,Irmo Station - St Andrews Rd,29063,SC,34.085839,-81.186288,South Carolina
KROGER,Midland,C,01800277,The Kroger Co. of Michigan,Kroger,America/New_York,2808 Ashman St,Midland,Midland,48640,MI,43.6245613,-84.2283509,Michigan
KROGER,Saginaw Twp,C,01800738,The Kroger Co. of Michigan,Kroger,America/New_York,4672 State St,Saginaw,Saginaw Twp,48603,MI,43.4376584,-84.0090637,Michigan
KROGER,Bay City,C,01800424,The Kroger Co. of Michigan,Kroger,America/New_York,945 N Euclid Ave,Bay City,Bay City,48706,MI,43.6147184,-83.9164824,Michigan
KROGER,Essexville,C,01800635,The Kroger Co. of Michigan,Kroger,America/New_York,2910 Center Ave,Essexville,Essexville,48732,MI,43.5928971,-83.8463583,Michigan
KROGER,Bridgeport,S,01800437,The Kroger Co. of Michigan,Kroger,America/New_York,6370 Dixie Hwy,Bridgeport,Bridgeport,48722,MI,43.3530576,-83.8711356,Michigan
KROGER,Brandt Pike,C,01400754,Kroger Limited Partnership I,Kroger,America/New_York,4506 Brandt Pike,Dayton,Brandt Pike,45424,OH,39.8173105,-84.1254526,Ohio
KROGER,Huber Heights,C,01400758,Kroger Limited Partnership I,Kroger,America/New_York,7747 Troy Pike,Huber Heights,Huber Heights,45424,OH,39.8668333,-84.1405085,Ohio
KROGER,Vandalia,C,01400747,Kroger Limited Partnership I,Kroger,America/New_York,780 Northwoods Blvd,Vandalia,Vandalia,45377,OH,39.8993538,-84.1841067,Ohio
KROGER,Kroger Riverside,C,01400765,Kroger Limited Partnership I,Kroger,America/New_York,601 Woodman Dr,Dayton,Kroger Riverside,45431,OH,39.758016,-84.122147,Ohio
KROGER,Wayne Ave,S,01400705,Kroger Limited Partnership I,Kroger,America/New_York,1555 Wayne Ave,Dayton,Wayne Ave,45410,OH,39.7460382,-84.1718428,Ohio
KROGER,Siebenthaler Ave,C,01400836,Kroger Limited Partnership I,Kroger,America/New_York,3520 W Siebenthaler Ave,Dayton,Siebenthaler Ave,45406,OH,39.7968669,-84.2458902,Ohio
KROGER,Kroger Marketplace,M,01400838,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,1161 E Dayton Yellow Springs Rd,Fairborn,Kroger Marketplace,45324,OH,39.786131,-83.995012,Ohio
KROGER,Beavercreek,M,01400811,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,3165 Dayton Xenia Rd,Beavercreek,Beavercreek,45434,OH,39.725551,-84.054141,Ohio
KROGER,Kettering,C,01400825,Kroger Limited Partnership I,Kroger,America/New_York,2115 E Dorothy Ln,Kettering,Kettering,45420,OH,39.7045622,-84.1247755,Ohio
KROGER,Englewood,M,01400938,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,885 Union Blvd,Englewood,Englewood,45322,OH,39.8630238,-84.3139009,Ohio
KROGER,Eichelberger Shopping Center,Q,01400826,Kroger Limited Partnership I,Kroger Fresh Fare,America/New_York,530 E Stroop Rd,Kettering,Eichelberger Shopping Center,45429,OH,39.6881303,-84.1620238,Ohio
KROGER,Centerville,C,01400960,Kroger Limited Partnership I,Kroger,America/New_York,5400 Cornerstone North Blvd,Centerville,Centerville,45440,OH,39.6623,-84.103832,Ohio
KROGER,Alex Bell,M,01400951,Kroger Limited Partnership I,Kroger,America/New_York,2921 W Alex Bell Rd,Dayton,Alex Bell,45459,OH,39.674512,-84.219693,Ohio
KROGER,West Park Square,C,01400829,Kroger Limited Partnership I,Kroger,America/New_York,1700 W Park Sq,Xenia,West Park Square,45385,OH,39.6896087,-83.9582351,Ohio
KROGER,Sugarcreek Twp,C,01400935,Kroger Limited Partnership I,Kroger,America/New_York,6480 Wilmington Pike,Centerville,Sugarcreek Twp,45459,OH,39.6399957,-84.1080692,Ohio
KROGER,Franklin Square,C,02400368,Kroger Limited Partnership I,Kroger,America/New_York,1309 US Highway 127 S Ste H,Frankfort,Franklin Square,40601,KY,38.1654418,-84.8953392,Kentucky
KROGER,Brighton Park,C,02400397,Kroger Limited Partnership I,Kroger,America/New_York,300 Brighton Park Blvd,Frankfort,Brighton Park,40601,KY,38.1991665,-84.8263297,Kentucky
KROGER,Anderson Crossing,C,02400913,Kroger Limited Partnership I,Kroger,America/New_York,1300 Anderson Crossing Dr,Lawrenceburg,Anderson Crossing,40342,KY,38.0170723,-84.9102055,Kentucky
KROGER,Versailles Marketplace,M,02400774,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,212 Kroger Way,Versailles,Versailles Marketplace,40383,KY,38.052959,-84.711332,Kentucky
KROGER,Marketplace Circle,M,02400779,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,106 Market Place Cir,Georgetown,Marketplace Circle,40324,KY,38.186407,-84.568318,Kentucky
KROGER,Hi-Point SC,M,02400777,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,311 Boone Station Rd,Shelbyville,Hi-Point SC,40065,KY,38.2157434,-85.2063739,Kentucky
KROGER,Griffin,C,01100619,The Kroger Co.,Kroger,America/New_York,1524 Highway 16 W,Griffin,Griffin,30223,GA,33.2450201,-84.2942214,Georgia
KROGER,University Commons,C,02500468,Kroger Limited Partnership I,Kroger,America/Chicago,35 W University Pkwy,Jackson,University Commons,38305,TN,35.697373,-88.831186,Tennessee
