objectid,fac_name,owner_type,city,county,field_offi,loc_id,eff_date,elevation,sectional_,boundary_2,icao_ident,fss_name,land_area_,atc_tower,latitude,longitude,brand
9921,HUSKY RANCH,PR,BILLINGS,YELLOWSTONE,HLN,MT40,7/16/2020,3503.0,BILLINGS,SEATTLE,,SEATTLE,,N,45.7877777780553,-108.72722222181909,US Airports
12279,LITTLE FALLS EMS,PU,LITTLE FALLS,HERKIMER,NYC,NK14,7/16/2020,900.0,NEW YORK,BOSTON,,BUFFALO,1.0,N,43.04412500028057,-74.847358333438,US Airports
12460,SARATOGA MEDICAL PARK,PR,SARATOGA SPRINGS,SARATOGA,NONE,8NK3,7/16/2020,336.0,,NEW YORK,,NEW YORK,,N,42.97194444376431,-73.80583333297506,US Airports
7084,BELCHER AIRPATCH,PR,BELCHER,CADDO,LNM,0LA3,7/16/2020,280.0,MEMPHIS,FORT WORTH,,DE RIDDER,30.0,N,32.749319443888666,-93.87348611130581,US Airports
9711,COPIAH COUNTY,PU,CRYSTAL SPRINGS,COPIAH,JAN,M11,7/16/2020,435.3999939,NEW ORLEANS,MEMPHIS,,GREENWOOD,70.0,N,31.90244444386336,-90.36674999961323,US Airports
11135,BAR LAZY B,PR,O'NEILL,HOLT,NONE,NE89,7/16/2020,1689.0,OMAHA,MINNEAPOLIS,,COLUMBUS,0.0,N,42.75985416711956,-98.60201944404905,US Airports
12120,COOPERSTOWN-WESTVILLE,PR,COOPERSTOWN,OTSEGO,NYC,K23,7/16/2020,1260.0,NEW YORK,BOSTON,,BUFFALO,15.0,N,42.62924250022674,-74.89098777842909,US Airports
10916,M BODVIG AIRSTRIP,PR,TAPPEN,KIDDER,DMA,NA71,7/16/2020,1750.0,TWIN CITIES,MINNEAPOLIS,,GRAND FORKS,10.0,N,46.99582027799645,-99.67121777806794,US Airports
11922,SOLDIER MEADOW NR 2,PR,GERLACH,HUMBOLDT,PHX,NV05,7/16/2020,4150.0,KLAMATH FALLS,SALT LAKE CITY,,RENO,,N,41.12350916721382,-119.13851444424122,US Airports
9569,TURKEY MOUNTAIN,PR,SHELL KNOB,BARRY,NONE,MO00,7/16/2020,1070.0,KANSAS CITY,KANSAS CITY,,COLUMBIA,8.0,N,36.59221805629629,-93.66381527798026,US Airports
10589,SCOTLAND NECK EAST,PR,SCOTLAND NECK,HALIFAX,MEM,2NC7,7/16/2020,103.0,CHARLOTTE,WASHINGTON,,RALEIGH,32.0,N,36.16793333314187,-77.39885833290766,US Airports
6869,OHIO COUNTY,PU,HARTFORD,OHIO,MEM,JQD,7/16/2020,536.79998779,ST LOUIS,INDIANAPOLIS,KJQD,LOUISVILLE,201.0,N,37.45855555624352,-86.84983333290805,US Airports
8236,TURNER,PR,BIRCH RUN,SAGINAW,DET,42MI,7/16/2020,652.0,DETROIT,CLEVELAND,,LANSING,,N,43.291108332817075,-83.7405388891994,US Airports
11643,CMC STEEL NEW JERSEY,PR,SAYREVILLE,MIDDLESEX,HAR,17NJ,7/16/2020,32.0,NEW YORK,NEW YORK,,MILLVILLE,,N,40.48621666671029,-74.32209194402749,US Airports
7207,DOUBLE H RANCH,PR,GONZALES,ASCENSION,LNM,0LA1,7/16/2020,15.0,NEW ORLEANS,HOUSTON,,DE RIDDER,,N,30.229362778243157,-90.97343333259234,US Airports
8152,PANTHER POND,PR,RAYMOND,CUMBERLAND,NONE,ME09,7/16/2020,277.0,NEW YORK,BOSTON,,BANGOR,,N,43.93007416668834,-70.45311111119365,US Airports
9842,SMITH COUNTY GENERAL HOSPITAL,PU,RALEIGH,SMITH,JAN,1MS7,7/16/2020,535.0,NEW ORLEANS,MEMPHIS,,GREENWOOD,,N,31.999599999669265,-89.51951305639774,US Airports
9393,LEE'S SUMMIT MEDICAL CENTER,PR,LEE'S SUMMIT,JACKSON,NONE,MO59,7/16/2020,1005.0,KANSAS CITY,KANSAS CITY,,COLUMBIA,,N,38.903641667285434,-94.33155833330953,US Airports
8796,GALLER'S,PR,ELYSIAN,WASECA,DMA,75MN,7/16/2020,1070.0,OMAHA,MINNEAPOLIS,,PRINCETON,,N,44.18663333276207,-93.71411666689336,US Airports
10022,WHEATLAND COUNTY AT HARLOWTON,PU,HARLOWTON,WHEATLAND,HLN,HWQ,7/16/2020,4311.89990234,GREAT FALLS,SALT LAKE CITY,KHWQ,GREAT FALLS,160.0,N,46.44861111124304,-109.85277777823717,US Airports
7629,COMPAQ LITTLETON,PR,LITTLETON,MIDDLESEX,NONE,2MA4,7/16/2020,300.0,NEW YORK,BOSTON,,BRIDGEPORT,,N,42.549258332728165,-71.47256388888148,US Airports
12315,PHILLIPSBURG LANDING,PR,MIDDLETOWN,ORANGE,NYC,NY93,7/16/2020,430.0,NEW YORK,NEW YORK,,NEW YORK,52.0,N,41.43233333300685,-74.3651666667542,US Airports
7602,MOREHAVEN,PR,GRANVILLE,HAMPDEN,NONE,MA43,7/16/2020,1120.0,NEW YORK,BOSTON,,BURLINGTON,15.0,N,42.072315555809,-72.90010000019114,US Airports
10512,HARRIS NUCLEAR PLANT,PR,NEW HILL,WAKE,NONE,22NR,7/16/2020,265.0,CHARLOTTE,ATLANTA,,RALEIGH,,N,35.63751527773575,-78.95956680598754,US Airports
6830,ADDINGTON FIELD,PU,ELIZABETHTOWN,HARDIN,MEM,EKX,7/16/2020,775.90002441,ST LOUIS,INDIANAPOLIS,KEKX,LOUISVILLE,210.0,N,37.68599999968119,-85.92502777759714,US Airports
10190,L M CLAYTON,PU,WOLF POINT,ROOSEVELT,HLN,OLF,7/16/2020,1988.5,BILLINGS,SALT LAKE CITY,KOLF,GREAT FALLS,290.0,N,48.09449999991188,-105.57505555631003,US Airports
11927,HAWTHORNE INDUSTRIAL,PU,HAWTHORNE,MINERAL,PHX,HTH,7/16/2020,4230.39990234,SAN FRANCISCO,OAKLAND,KHTH,RENO,901.0,N,38.54507694418303,-118.63240305621281,US Airports
12665,MAHONING COUNTY JOINT VOCATIONAL SCHOOL,PU,CANFIELD,MAHONING,DET,7OH5,7/16/2020,1130.0,DETROIT,CLEVELAND,,CLEVELAND,,N,41.03422499969759,-80.78174638886665,US Airports
8704,BATTLE LAKE MUNI,PU,BATTLE LAKE,OTTER TAIL,DMA,00MN,7/16/2020,1365.0,TWIN CITIES,MINNEAPOLIS,,PRINCETON,43.0,N,46.299960278288815,-95.7003241668055,US Airports
8643,THRALL LAKE,PR,VICKSBURG,KALAMAZOO,DET,7MI3,7/16/2020,850.0,CHICAGO,CHICAGO,,LANSING,8.0,N,42.11671250022124,-85.51666305569574,US Airports
11397,STEEPLECHASE PIER,PR,ATLANTIC CITY,ATLANTIC,HAR,NJ57,7/16/2020,17.0,WASHINGTON,WASHINGTON,,MILLVILLE,,N,39.35706083274618,-74.42014861067422,US Airports
6494,SQUADRON FIELD,PR,ERIE,NEOSHO,NONE,11KS,7/16/2020,947.0,,KANSAS CITY,,COLUMBIA,,N,37.461172222120425,-95.24194444429347,US Airports
10168,KRUGER,PR,WEST GLACIER,FLATHEAD,HLN,33MT,7/16/2020,3300.0,GREAT FALLS,SALT LAKE CITY,,GREAT FALLS,4.0,N,48.480555555889914,-114.00111111060545,US Airports
12492,GRACE'S LANDING,PR,SOUTH KORTRIGHT,DELAWARE,NYC,NY48,7/16/2020,1500.0,NEW YORK,BOSTON,,NEW YORK,,N,42.338138055687104,-74.74904444409114,US Airports
8586,SCHIFFER ACRES,PR,ST JOHNS,CLINTON,DET,3S5,7/16/2020,735.0,DETROIT,CLEVELAND,,LANSING,94.0,N,43.03586277808881,-84.43386999995099,US Airports
8347,GAYLORD RGNL,PU,GAYLORD,OTSEGO,DET,GLR,7/16/2020,1328.09997559,LAKE HURON,MINNEAPOLIS,KGLR,LANSING,1572.0,N,45.01302777780429,-84.70344444361896,US Airports
8495,SELFRIDGE ANGB,MA,MOUNT CLEMENS,MACOMB,DET,MTC,7/16/2020,579.5,DETROIT,CLEVELAND,KMTC,LANSING,,Y,42.61389361116067,-82.83690972162798,US Airports
11521,VONAGE,PR,HOLMDEL,MONMOUTH,NONE,NJ99,7/16/2020,110.0,NEW YORK,NEW YORK,,MILLVILLE,1.0,N,40.349527777910275,-74.19058333313035,US Airports
11570,NJ TURNPIKE AUTHORITY,PR,MOUNT LAUREL,BURLINGTON,HAR,NJ97,7/16/2020,42.0,WASHINGTON,WASHINGTON,,MILLVILLE,,N,39.955556943725234,-74.91947222241461,US Airports
11676,WARREN HOPELY,PR,VINCENTOWN,BURLINGTON,HAR,JY18,7/16/2020,22.0,WASHINGTON,NEW YORK,,MILLVILLE,,N,39.92833333289901,-74.76222222176105,US Airports
12362,COLONIAL,PR,NIAGARA FALLS,NIAGARA,NYC,NY24,7/16/2020,633.0,DETROIT,CLEVELAND,,BUFFALO,87.0,N,43.12783333323873,-78.97004194373467,US Airports
10141,CKYE FIELD,PR,STEVENSVILLE,RAVALLI,HLN,MT32,7/16/2020,3600.0,GREAT FALLS,SALT LAKE CITY,,GREAT FALLS,,N,46.53881138917554,-114.03982555557181,US Airports
7684,PEPPERELL,PR,PEPPERELL,MIDDLESEX,NONE,26MA,7/16/2020,176.0,NEW YORK,BOSTON,,BRIDGEPORT,163.0,N,42.69619444371033,-71.55005555578124,US Airports
8197,SOMERVILLE,PR,ADA,KENT,DET,2MI5,7/16/2020,660.0,CHICAGO,CHICAGO,,LANSING,6.0,N,42.94169638903108,-85.4864113892894,US Airports
8130,NORWAY,PR,NORWAY,OXFORD,NONE,4ME9,7/16/2020,380.0,NEW YORK,BOSTON,,BANGOR,,N,44.20931944425655,-70.53170555622437,US Airports
9494,PERRY COUNTY MEMORIAL HOSPITAL,PU,PERRYVILLE,PERRY,NONE,6MO5,7/16/2020,560.0,ST LOUIS,KANSAS CITY,,SAINT LOUIS,,N,37.73223611118406,-89.86598055571125,US Airports
10718,CANDO MUNI,PU,CANDO,TOWNER,DMA,9D7,7/16/2020,1481.5,TWIN CITIES,MINNEAPOLIS,,GRAND FORKS,205.0,N,48.480027777951534,-99.23638888911903,US Airports
12719,J AND B SKY RANCH,PR,COITSVILLE,MAHONING,DET,8OH3,7/16/2020,1125.0,DETROIT,CLEVELAND,,CLEVELAND,,N,41.117280000308355,-80.52257027788731,US Airports
6705,PINE SOD RANCH,PR,STILWELL,MIAMI,NONE,8KS7,7/16/2020,1080.0,KANSAS CITY,KANSAS CITY,,WICHITA,140.0,N,38.733461110992415,-94.64483611109566,US Airports
8268,CHEBOYGAN COUNTY,PU,CHEBOYGAN,CHEBOYGAN,DET,SLH,7/16/2020,639.5,LAKE HURON,MINNEAPOLIS,KSLH,LANSING,350.0,N,45.653739638877276,-84.51930316742441,US Airports
9911,BIG SKY MEDICAL CENTER,PR,BIG SKY,GALLATIN,HLN,4MT7,7/16/2020,6276.0,GREAT FALLS,SALT LAKE CITY,,GREAT FALLS,,N,45.26111111115245,-111.30000000007773,US Airports
12541,SCHUYLER,PR,WATKINS GLEN,SCHUYLER,NYC,NY29,7/16/2020,870.0,NEW YORK,NEW YORK,,BUFFALO,70.0,N,42.45201638898096,-76.91162722168454,US Airports
10195,RIVERSIDE FARM,PR,ADVANCE,DAVIE,MEM,30NC,7/16/2020,705.0,CINCINNATI,ATLANTA,,RALEIGH,,N,36.04861111064648,-80.45694444410078,US Airports
7452,METRO AVIATION,PR,SHREVEPORT,CADDO,LNM,41LA,7/16/2020,158.0,MEMPHIS,FORT WORTH,,DE RIDDER,,N,32.5363888891076,-93.76000000020365,US Airports
11910,GEYSER RANCH,PR,ELY/PIOCHE,LINCOLN,PHX,7NV8,7/16/2020,5977.0,LAS VEGAS,SALT LAKE CITY,,RENO,34.0,N,38.66411666705943,-114.6322247224209,US Airports
11519,HUMMEL,PR,ISLAND HEIGHTS,OCEAN,HAR,16NJ,7/16/2020,0.0,WASHINGTON,NEW YORK,,MILLVILLE,,N,39.93734027819707,-74.13569416721289,US Airports
6837,GENE SNYDER,PU,FALMOUTH,PENDLETON,MEM,K62,7/16/2020,899.40002441,CINCINNATI,INDIANAPOLIS,,LOUISVILLE,127.0,N,38.70408333296976,-84.39183333263733,US Airports
6943,MOREHEAD-ROWAN COUNTY CLYDE A THOMAS RGNL,PU,MOREHEAD,ROWAN,MEM,SYM,7/16/2020,1028.40002441,CINCINNATI,INDIANAPOLIS,KSYM,LOUISVILLE,325.0,N,38.215000000043126,-83.58761111097579,US Airports
10499,BEAR CREEK,PR,MOUNT PLEASANT,CABARRUS,MEM,NC79,7/16/2020,795.0,CHARLOTTE,ATLANTA,,RALEIGH,8.0,N,35.40708583317088,-80.35756055614766,US Airports
8025,NUGENT CHAMBERLAIN LAKE,PR,CHESUNCOOK,PISCATAQUIS,NONE,39B,7/16/2020,945.0,MONTREAL,BOSTON,,BANGOR,,N,46.20247222220171,-69.24038888943373,US Airports
8689,JOHNSON,PR,ARGYLE,MARSHALL,DMA,7MN6,7/16/2020,820.0,TWIN CITIES,MINNEAPOLIS,,PRINCETON,,N,48.34275666683981,-96.88089694398478,US Airports
12680,WHITE OAK FIELD,PR,CENTERBURG,DELAWARE,NONE,OH87,7/16/2020,1169.0,DETROIT,INDIANAPOLIS,,DAYTON,,N,40.33896250033128,-82.77231250016428,US Airports
7905,OUR DOMAIN,PR,MARYDEL,CAROLINE,DCA,7MD0,7/16/2020,65.0,WASHINGTON,WASHINGTON,,LEESBURG,3.0,N,39.066666667336044,-75.73333333293881,US Airports
11368,SWAIN HILL,PR,WARREN,GRAFTON,NONE,NH11,7/16/2020,1110.0,NEW YORK,BOSTON,,BANGOR,,N,43.96100000029854,-71.88883333343054,US Airports
9068,FUHR FLYING SVC,PR,SEAFORTH,REDWOOD,DMA,60MN,7/16/2020,1070.0,TWIN CITIES,MINNEAPOLIS,,PRINCETON,,N,44.468013333095435,-95.28361249960837,US Airports
8853,ASLESEN,PR,HALSTAD,NORMAN,MSP,8MN2,7/16/2020,879.0,TWIN CITIES,MINNEAPOLIS,,PRINCETON,0.0,N,47.33558611098023,-96.74893333280298,US Airports
10608,STONERIVER,PR,STATESVILLE,IREDELL,MEM,NC09,7/16/2020,820.0,CHARLOTTE,ATLANTA,,RALEIGH,,N,35.88424166685144,-80.77276388910064,US Airports
7318,CHEVRON USA INC,PR,LEEVILLE,LAFOURCHE,LNM,4LA4,7/16/2020,4.0999999,NEW ORLEANS,HOUSTON,,DE RIDDER,7.0,N,29.221849999691003,-90.216963888653,US Airports
8912,MEEKER MEMORIAL HOSPITAL,PU,LITCHFIELD,MEEKER,DMA,MN65,7/16/2020,1135.0,TWIN CITIES,MINNEAPOLIS,,PRINCETON,,N,45.11977777811854,-94.52983333297684,US Airports
8966,MORA MUNI,PU,MORA,KANABEC,DMA,JMR,7/16/2020,1032.80004883,TWIN CITIES,MINNEAPOLIS,KJMR,PRINCETON,308.0,N,45.89189833308346,-93.27294916738332,US Airports
10214,ASHEVILLE RGNL,PU,ASHEVILLE,BUNCOMBE,MEM,AVL,7/16/2020,2162.39990234,ATLANTA,ATLANTA,KAVL,RALEIGH,900.0,Y,35.43444444373643,-82.54272888890377,US Airports
9270,STEELE,PR,FAIRFAX,ATCHISON,NONE,24MU,7/16/2020,1077.0,OMAHA,MINNEAPOLIS,,COLUMBIA,,N,40.36277666692148,-95.4385924997598,US Airports
7175,BARATARIA BAY,PR,ECAILLE,PLAQUEMINES,LNM,LS28,7/16/2020,3.0,NEW ORLEANS,HOUSTON,,DE RIDDER,,N,29.37855472178443,-89.85451361141511,US Airports
11167,MARTIN FIELD,PR,SO SIOUX CITY,DAKOTA,NONE,7K8,7/16/2020,1100.0,OMAHA,MINNEAPOLIS,,COLUMBUS,175.0,N,42.454161111278275,-96.47253111086738,US Airports
11349,AIR-WOOD,PR,PLAINFIELD,SULLIVAN,NONE,NH19,7/16/2020,540.0,NEW YORK,BOSTON,,BANGOR,,N,43.543126667142914,-72.35231333259631,US Airports
9990,FORT SMITH LANDING STRIP,PU,FORT SMITH,BIG HORN,HLN,5U7,7/16/2020,3242.0,BILLINGS,SALT LAKE CITY,,GREAT FALLS,60.0,N,45.32079250026065,-107.93122194398318,US Airports
8046,MAINE COAST MEMORIAL,PR,ELLSWORTH,HANCOCK,NONE,39ME,7/16/2020,161.0,HALIFAX,BOSTON,,BANGOR,,N,44.54655277803887,-68.41739444392253,US Airports
9779,BIRD NEST,PR,LUCEDALE,GREENE,JAN,4MS5,7/16/2020,311.0,NEW ORLEANS,HOUSTON,,GREENWOOD,40.0,N,31.001427777809546,-88.516975000351,US Airports
9931,WATERFALL,PR,BOZEMAN,GALLATIN,HLN,23MT,7/16/2020,4950.0,GREAT FALLS,SALT LAKE CITY,,GREAT FALLS,42.0,N,45.65723333306409,-111.04033333259646,US Airports
11148,NOBLE FIELD,PR,RAVENNA,BUFFALO,NONE,56NE,7/16/2020,1967.0,OMAHA,MINNEAPOLIS,,COLUMBUS,10.0,N,41.03279027797782,-98.81202361073548,US Airports
9726,EIFLING FARMS,PR,GLEN ALLAN,WASHINGTON,JAN,MS13,7/16/2020,110.0,MEMPHIS,MEMPHIS,,GREENWOOD,7.0,N,33.07567888884925,-90.95343611122404,US Airports
9696,FLETCHER FIELD,PU,CLARKSDALE,COAHOMA,JAN,CKM,7/16/2020,173.30000305,MEMPHIS,MEMPHIS,KCKM,GREENWOOD,252.0,N,34.29972222229215,-90.51230555582838,US Airports
9541,ARCH,PR,ST LOUIS,ST LOUIS,NONE,MU05,7/16/2020,500.0,ST LOUIS,KANSAS CITY,,SAINT LOUIS,1.0,N,38.62524444414018,-90.2132666672853,US Airports
11104,ROTH,PR,MILFORD,SEWARD,NONE,NE65,7/16/2020,1485.0,OMAHA,MINNEAPOLIS,,COLUMBUS,,N,40.76695083267024,-97.07781249977643,US Airports
8411,FORD,PU,IRON MOUNTAIN KINGSFORD,DICKINSON,DET,IMT,7/16/2020,1182.0,GREEN BAY,MINNEAPOLIS,KIMT,GREEN BAY,720.0,N,45.818361111066494,-88.11455555627369,US Airports
6726,EVELEIGH FARMS,PR,ULYSSES,KEARNY,NONE,3KS4,7/16/2020,3223.0,WICHITA,KANSAS CITY,,WICHITA,,N,37.7709111111945,-101.4346249999402,US Airports
12526,FAXTON ST LUKES HEALTHCARE-ST LUKES CAMPUS,PR,UTICA,ONEIDA,NYC,NK34,7/16/2020,575.0,NEW YORK,BOSTON,,BUFFALO,,N,43.0958833327592,-75.27575000016382,US Airports
7497,WEST BAY,PR,VENICE,PLAQUEMINES,LNM,LA98,7/16/2020,0.0,NEW ORLEANS,HOUSTON,,DE RIDDER,,N,29.131894444245734,-89.38810750022998,US Airports
12005,ROLLING THUNDER,PR,SPARKS,WASHOE,PHX,NV96,7/16/2020,4240.0,SAN FRANCISCO,OAKLAND,,RENO,,N,39.82527777798381,-119.65444444437621,US Airports
12697,CINCINNATI MUNI AIRPORT LUNKEN FIELD,PU,CINCINNATI,HAMILTON,DET,LUK,7/16/2020,483.29998779,CINCINNATI,INDIANAPOLIS,KLUK,DAYTON,1140.0,Y,39.10333333309796,-84.41861111143204,US Airports
10484,CHARLOTTE-MONROE EXECUTIVE,PU,MONROE,UNION,MEM,EQY,7/16/2020,682.59997559,CHARLOTTE,ATLANTA,KEQY,RALEIGH,206.0,N,35.01741983269869,-80.62205102758426,US Airports
7946,PENINSULA RGNL MEDICAL CENTER,PR,SALISBURY,WICOMICO,DCA,MD49,7/16/2020,41.0,WASHINGTON,WASHINGTON,,LEESBURG,,N,38.36230833271012,-75.59729999958371,US Airports
7652,MILLBURY SAVINGS/WEST,PR,MILLBURY,WORCESTER,NONE,4MA3,7/16/2020,393.0,NEW YORK,BOSTON,,BRIDGEPORT,,N,42.19176111101193,-71.76951472170005,US Airports
8105,MARS HILL,PR,MARS HILL,AROOSTOOK,NONE,ME40,7/16/2020,432.0,HALIFAX,BOSTON,,BANGOR,9.0,N,46.528888888902046,-67.87666666686341,US Airports
7585,KATAMA AIRPARK,PU,EDGARTOWN,DUKES,NONE,1B2,7/16/2020,18.0,NEW YORK,BOSTON,,BRIDGEPORT,130.0,N,41.3584505558897,-70.5244705563671,US Airports
11817,DREAM CATCHER RANCH,PR,PIE TOWN,CATRON,LNM,25NM,7/16/2020,7253.0,ALBUQUERQUE,ALBUQUERQUE,,ALBUQUERQUE,,N,34.4769444438177,-108.03111111092743,US Airports
9408,COOSE FIELD,PR,LOCKWOOD,DADE,NONE,MO95,7/16/2020,1082.0,KANSAS CITY,KANSAS CITY,,COLUMBIA,,N,37.39394861129429,-93.95996805558525,US Airports
9462,CAMP CLARK AHP,MR,NEVADA,VERNON,NONE,35MO,7/16/2020,900.0,KANSAS CITY,KANSAS CITY,,COLUMBIA,,N,37.81670527789552,-94.30022555613688,US Airports
10220,LEE CREEK,PR,AURORA,BEAUFORT,MEM,NC12,7/16/2020,3.0,CHARLOTTE,WASHINGTON,,RALEIGH,,N,35.389611666722885,-76.78465611088194,US Airports
12573,AKRON-CANTON RGNL,PU,AKRON,SUMMIT,DET,CAK,7/16/2020,1225.5,DETROIT,CLEVELAND,KCAK,CLEVELAND,2300.0,Y,40.91505555586231,-81.44363888922697,US Airports
11473,CRUZ FARM,PR,FARMINGDALE,MONMOUTH,HAR,74NJ,7/16/2020,60.0,NEW YORK,NEW YORK,,MILLVILLE,1.0,N,40.186779722098706,-74.15069694424768,US Airports
7703,UNKNOWN FIELD,PR,SOUTHBOROUGH,WORCESTER,NONE,1MA5,7/16/2020,432.0,NEW YORK,BOSTON,,BRIDGEPORT,7.0,N,42.27898333288465,-71.54784250038325,US Airports
7010,STURGIS MUNI,PU,STURGIS,UNION,MEM,TWT,7/16/2020,372.20001221,ST LOUIS,MEMPHIS,KTWT,LOUISVILLE,1307.0,N,37.54177777797604,-87.9543611107824,US Airports
10136,MARCO BAY,PR,SOMERS,FLATHEAD,HLN,MT14,7/16/2020,2940.0,GREAT FALLS,SALT LAKE CITY,,GREAT FALLS,1.0,N,48.05111111084137,-114.22944444395856,US Airports
11242,CHIEFS HUT,PR,DUNBARTON,MERRIMACK,NONE,NH83,7/16/2020,616.0,NEW YORK,BOSTON,,BANGOR,,N,43.10952499968769,-71.63840555567715,US Airports
11553,MY GIRLS HELISTOP,PR,MEDFORD,BURLINGTON,HAR,JY15,7/16/2020,50.0,WASHINGTON,NEW YORK,,MILLVILLE,,N,39.89150000024947,-74.81128055611994,US Airports
8835,WINTER STRIP,PR,GLUEK,CHIPPEWA,DMA,2MN1,7/16/2020,1040.0,TWIN CITIES,MINNEAPOLIS,,PRINCETON,,N,45.046069721779354,-95.4644658331669,US Airports
11644,MEADOWLANDS HOSPITAL MEDICAL CENTER,PR,SECAUCUS,HUDSON,HAR,41NJ,7/16/2020,10.0,NEW YORK,NEW YORK,,MILLVILLE,,N,40.79176722195441,-74.07236361072398,US Airports
7587,CAPE COD COAST GUARD AIR STATION,CG,FALMOUTH,BARNSTABLE,NONE,FMH,7/16/2020,130.19999695,NEW YORK,BOSTON,KFMH,BRIDGEPORT,,Y,41.659138888893324,-70.52280555593744,US Airports
11429,BRIDGEWATER CROSSING,PR,BRIDGEWATER,SOMERSET,HAR,90NJ,7/16/2020,140.0,NEW YORK,NEW YORK,,MILLVILLE,,N,40.582222222336426,-74.61388888873614,US Airports
10531,DERBY AERODROME,PR,PINEHURST,RICHMOND,MEM,N26,7/16/2020,516.0,CHARLOTTE,WASHINGTON,,RALEIGH,26.0,N,35.13388888865824,-79.6300000002841,US Airports
10082,MALTA,PU,MALTA,PHILLIPS,HLN,M75,7/16/2020,2253.80004883,BILLINGS,SALT LAKE CITY,,GREAT FALLS,280.0,N,48.366944444029805,-107.91933333318762,US Airports
8721,TRIPLE H,PR,BIG LAKE,SHERBURNE,DMA,0MN9,7/16/2020,980.0,TWIN CITIES,MINNEAPOLIS,,PRINCETON,,N,45.31325638879973,-93.7176063891085,US Airports
6911,LOUISVILLE MUHAMMAD ALI INTL,PU,LOUISVILLE,JEFFERSON,MEM,SDF,7/16/2020,500.79998779,ST LOUIS,INDIANAPOLIS,KSDF,LOUISVILLE,1200.0,Y,38.17408583308972,-85.73649888880647,US Airports
7274,OLD HICKORY RANCH,PR,KEITHVILLE,CADDO,LNM,56LA,7/16/2020,180.0,MEMPHIS,FORT WORTH,,DE RIDDER,,N,32.345156667078946,-93.81823638858276,US Airports
6398,ABILENE MUNI,PU,ABILENE,DICKINSON,NONE,K78,7/16/2020,1152.5,WICHITA,KANSAS CITY,,WICHITA,195.0,N,38.90405555576779,-97.23586111080245,US Airports
9042,CHARLTON BUILDING,PR,ROCHESTER,OLMSTED,DMA,MN56,7/16/2020,1086.0,GREEN BAY,MINNEAPOLIS,,PRINCETON,,N,44.01829694413642,-92.45184250000064,US Airports
8423,BORGESS MEDICAL CENTER,PR,KALAMAZOO,KALAMAZOO,DET,5MI5,7/16/2020,842.0,CHICAGO,CHICAGO,,LANSING,,N,42.30844549989045,-85.56057213904825,US Airports
7771,ST AGNES HEALTH CARE,PR,BALTIMORE,BALTIMORE,DCA,12MD,7/16/2020,141.0,WASHINGTON,WASHINGTON,,LEESBURG,,N,39.27055555573067,-76.67383333301899,US Airports
11686,KENNEDY HEALTH SYSTEM,PR,WASHINGTON TWP,GLOUCESTER,HAR,9NJ9,7/16/2020,222.0,WASHINGTON,NEW YORK,,MILLVILLE,0.0,N,39.73553888933757,-75.0652111113045,US Airports
8614,BASS LAKE,PR,STEUBEN,SCHOOLCRAFT,DET,8MI7,7/16/2020,805.0,GREEN BAY,MINNEAPOLIS,,GREEN BAY,,N,46.161906110896524,-86.48431916723905,US Airports
11514,HOLMANSVILLE,PU,HOLMANSVILLE,OCEAN,HAR,NJ71,7/16/2020,110.0,NEW YORK,NEW YORK,,MILLVILLE,,N,40.100114444114574,-74.31764666677665,US Airports
11575,ST BENEDICT'S,PR,NEWARK,ESSEX,HAR,NJ92,7/16/2020,90.0,NEW YORK,NEW YORK,,MILLVILLE,3.0,N,40.735934443850425,-74.17708888944134,US Airports
8301,DETROIT BORDER PATROL,PR,DETROIT,WAYNE,NONE,MI96,7/16/2020,586.0,,CLEVELAND,,LANSING,,N,42.36722222170818,-82.96750000008151,US Airports
9315,WIDMARK,PU,GREEN CITY,SULLIVAN,NONE,MO83,7/16/2020,1045.0,CHICAGO,KANSAS CITY,,COLUMBIA,,N,40.25307666668521,-92.95492777824721,US Airports
12316,LAKESIDE,PR,MIDDLETOWN,ORANGE,NYC,70NY,7/16/2020,876.0,NEW YORK,NEW YORK,,NEW YORK,40.0,N,41.42205277808498,-74.57147499997009,US Airports
10064,FLYING H,PR,LAMBERT,RICHLAND,HLN,69MT,7/16/2020,2465.0,BILLINGS,SALT LAKE CITY,,GREAT FALLS,,N,47.780733333169906,-104.52711666736347,US Airports
12555,UNITED STATES MILITARY ACADEMY,PR,WEST POINT,ORANGE,NONE,NY85,7/16/2020,8.0,,NEW YORK,,NEW YORK,,N,41.39751666706253,-73.95639999996713,US Airports
8778,DULUTH INTL,PU,DULUTH,ST LOUIS,DMA,DLH,7/16/2020,1427.80004883,GREEN BAY,MINNEAPOLIS,KDLH,PRINCETON,3020.0,Y,46.84206975001427,-92.19323722167198,US Airports
9855,TAPLEY,PR,SHAW,BOLIVAR,JAN,1MS0,7/16/2020,129.0,MEMPHIS,MEMPHIS,,GREENWOOD,6.0,N,33.5998366669181,-90.78120750001341,US Airports
8867,ROBERTSON FIELD,PR,HIBBING,ST LOUIS,DMA,MY56,7/16/2020,1290.0,GREEN BAY,MINNEAPOLIS,,PRINCETON,120.0,N,47.252436111040105,-92.8593605561535,US Airports
7111,BUNKIE GENERAL HOSPITAL,PR,BUNKIE,AVOYELLES,LNM,LA18,7/16/2020,100.0,HOUSTON,HOUSTON,,DE RIDDER,,N,30.952286111007837,-92.17526111087827,US Airports
