store_id,street,city,state,zip,phone,timezone,url,latitude,longitude,state_name,brand
4743,1755 W Wickeburg Way,Wickenburg,AZ,85390,9284156005,America/Phoenix,https://www.autozone.com/locations/az/wickenburg/1755-w-wickeburg-way.html,33.961571,-112.767016,Arizona,AutoZone
2741,634 W Valencia Rd,Tucson,AZ,85706,5202941900,America/Phoenix,https://www.autozone.com/locations/az/tucson/634-w-valencia-rd.html,32.134399,-110.978756,Arizona,AutoZone
2749,8825 E Broadway,Tucson,AZ,85710,5207219341,America/Phoenix,https://www.autozone.com/locations/az/tucson/8825-e-broadway.html,32.221583,-110.804154,Arizona,AutoZone
2751,2419 S Kolb,Tucson,AZ,85710,5207519669,America/Phoenix,https://www.autozone.com/locations/az/tucson/2419-s-kolb.html,32.19331,-110.840487,Arizona,AutoZone
6865,3271 E Valencia Rd,Tucson,AZ,85706,5207196651,America/Phoenix,https://www.autozone.com/locations/az/tucson/3271-e-valencia-rd.html,32.135215,-110.92347,Arizona,AutoZone
3682,10210 E Golf Links Rd,Tucson,AZ,85730,5207196452,America/Phoenix,https://www.autozone.com/locations/az/tucson/10210-e-golf-links-rd.html,32.191207,-110.774284,Arizona,AutoZone
6291,10240 E Old Vail Rd,Tucson,AZ,85747,5203296456,America/Phoenix,https://www.autozone.com/locations/az/tucson/10240-e-old-vail-rd.html,32.087918,-110.774142,Arizona,AutoZone
6037,992 West Finnie Flat Rd,Camp Verde,AZ,86322,9283256145,America/Phoenix,https://www.autozone.com/locations/az/camp-verde/992-west-finnie-flat-rd.html,34.566127,-111.870833,Arizona,AutoZone
4168,18760 S Nogales Hwy,Green Valley,AZ,85614,5206254308,America/Phoenix,https://www.autozone.com/locations/az/green-valley/18760-s-nogales-hwy.html,31.909403,-110.98194,Arizona,AutoZone
3251,7447 E Pav Way,Prescott Valley,AZ,86314,9287726247,America/Phoenix,https://www.autozone.com/locations/az/prescott-valley/7447-e-pav-way.html,34.585108,-112.335819,Arizona,AutoZone
2775,433 Miller Valley,Prescott,AZ,86301,9287789200,America/Phoenix,https://www.autozone.com/locations/az/prescott/433-miller-valley.html,34.548013,-112.476738,Arizona,AutoZone
2781,1199 E Hwy 89 A,Cottonwood,AZ,86326,9286344237,America/Phoenix,https://www.autozone.com/locations/az/cottonwood/1199-e-hwy-89-a.html,34.72823,-112.014541,Arizona,AutoZone
2766,1712 W 8th St,Yuma,AZ,85364,9287829609,America/Phoenix,https://www.autozone.com/locations/az/yuma/1712-w-8th-st.html,32.713418,-114.640819,Arizona,AutoZone
2761,2531 S 4th Ave,Yuma,AZ,85364,9283442722,America/Phoenix,https://www.autozone.com/locations/az/yuma/2531-s-4th-ave.html,32.681343,-114.623893,Arizona,AutoZone
6275,11283 E South Frontage Rd,Yuma,AZ,85367,9282614110,America/Phoenix,https://www.autozone.com/locations/az/yuma/11283-e-south-frontage-rd.html,32.669708,-114.440227,Arizona,AutoZone
2756,784 D St,San Luis,AZ,85336,9286271010,America/Phoenix,https://www.autozone.com/locations/az/san-luis/784-d-st.html,32.492474,-114.780414,Arizona,AutoZone
5648,390 E 5th St,Holtville,CA,92250,7603565706,America/Los_Angeles,https://www.autozone.com/locations/ca/holtville/390-e-5th-st.html,32.810654,-115.376691,California,AutoZone
5329,927 Imperial Ave,Calexico,CA,92231,7603576525,America/Los_Angeles,https://www.autozone.com/locations/ca/calexico/927-imperial-ave.html,32.67752,-115.499117,California,AutoZone
3362,2403 S 4th St,El Centro,CA,92243,7604820056,America/Los_Angeles,https://www.autozone.com/locations/ca/el-centro/2403-s-4th-st.html,32.770631,-115.551822,California,AutoZone
2803,1263 Adams Ave,El Centro,CA,92243,7603523186,America/Los_Angeles,https://www.autozone.com/locations/ca/el-centro/1263-adams-ave.html,32.79602,-115.56729,California,AutoZone
4187,500 S J St,Imperial,CA,92251,7604835050,America/Los_Angeles,https://www.autozone.com/locations/ca/imperial/500-s-j-st.html,32.842857,-115.568346,California,AutoZone
2804,953 E Main St,Brawley,CA,92227,7603449846,America/Los_Angeles,https://www.autozone.com/locations/ca/brawley/953-e-main-st.html,32.979099,-115.527578,California,AutoZone
5549,812 Hobson Way E,Blythe,CA,92225,7609220544,America/Los_Angeles,https://www.autozone.com/locations/ca/blythe/812-hobson-way-e.html,33.61033,-114.587718,California,AutoZone
2722,1940 N US Hwy 89,Chino Valley,AZ,86323,9286360036,America/Phoenix,https://www.autozone.com/locations/az/chino-valley/1940-n-us-hwy-89.html,34.773812,-112.454632,Arizona,AutoZone
3386,344 W Mariposa Rd,Nogales,AZ,85621,5203750865,America/Phoenix,https://www.autozone.com/locations/az/nogales/344-w-mariposa-rd.html,31.367231,-110.937441,Arizona,AutoZone
2734,812 E Fry Blvd,Sierra Vista,AZ,85635,5204596080,America/Phoenix,https://www.autozone.com/locations/az/sierra-vista/812-e-fry-blvd.html,31.553453,-110.290324,Arizona,AutoZone
2735,166 N Grand Ave,Nogales,AZ,85621,5202872753,America/Phoenix,https://www.autozone.com/locations/az/nogales/166-n-grand-ave.html,31.335495,-110.940516,Arizona,AutoZone
3256,1005 W Rex Allen Dr,Willcox,AZ,85643,5203840007,America/Phoenix,https://www.autozone.com/locations/az/willcox/1005-w-rex-allen-dr.html,32.264649,-109.83969,Arizona,AutoZone
6393,4080 E Glenn Rd,Sierra Vista,AZ,85650,5202246052,America/Phoenix,https://www.autozone.com/locations/az/sierra-vista/4080-e-glenn-rd.html,31.4959,-110.256885,Arizona,AutoZone
2728,1523 Thatcher,Safford,AZ,85546,9283487517,America/Phoenix,https://www.autozone.com/locations/az/safford/1523-thatcher.html,32.834482,-109.726502,Arizona,AutoZone
5216,4349 S Central Ave,Los Angeles,CA,90011,3232339396,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/4349-s-central-ave.html,34.004593,-118.256851,California,AutoZone
5423,4355 S Main St,Los Angeles,CA,90037,3232319450,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/4355-s-main-st.html,34.004092,-118.274461,California,AutoZone
5417,1000 E Washington Blvd,Los Angeles,CA,90021,2137410959,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/1000-e-washington-blvd.html,34.025532,-118.253573,California,AutoZone
3717,5858 S Central Ave,Los Angeles,CA,90001,3232344788,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/5858-s-central-ave.html,33.988256,-118.256116,California,AutoZone
5425,1457 E Florence,Los Angeles,CA,90001,3235896440,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/1457-e-florence.html,33.975153,-118.248475,California,AutoZone
5430,2907 S Vermont Ave,Los Angeles,CA,90007,3237347467,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/2907-s-vermont-ave.html,34.028512,-118.292033,California,AutoZone
3671,2800 E Olympic Blvd,Los Angeles,CA,90023,3233609836,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/2800-e-olympic-blvd.html,34.022968,-118.217703,California,AutoZone
5439,1325 W Washington Blvd,Los Angeles,CA,90007,2137455865,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/1325-w-washington-blvd.html,34.04034,-118.284987,California,AutoZone
5444,4003 S Western Ave,Los Angeles,CA,90062,3232901453,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/4003-s-western-ave.html,34.010409,-118.309281,California,AutoZone
4075,2901 E Florence Ave,Huntington Park,CA,90255,3235891877,America/Los_Angeles,https://www.autozone.com/locations/ca/huntington-park/2901-e-florence-ave.html,33.974205,-118.217345,California,AutoZone
4092,1262 Firestone Blvd,Los Angeles,CA,90001,3235846153,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/1262-firestone-blvd.html,33.959901,-118.25202,California,AutoZone
5221,1401 W Florence,Los Angeles,CA,90047,3237521617,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/1401-w-florence.html,33.974896,-118.301003,California,AutoZone
5442,1250 S Vermont Ave #1,Los Angeles,CA,90006,2133887481,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/1250-s-vermont-ave--1.html,34.047824,-118.291343,California,AutoZone
5976,840 S Alvarado St,Los Angeles,CA,90026,2134013814,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/840-s-alvarado-st.html,34.053421,-118.278315,California,AutoZone
5222,200 W Manchester Ave,Los Angeles,CA,90003,3235410613,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/200-w-manchester-ave.html,33.959813,-118.276177,California,AutoZone
5487,8215 Long Beach Blvd,South Gate,CA,90280,3235814795,America/Los_Angeles,https://www.autozone.com/locations/ca/south-gate/8215-long-beach-blvd.html,33.964024,-118.225711,California,AutoZone
5419,1905 Western Ave #2,Los Angeles,CA,90018,3237358492,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/1905-western-ave--2.html,34.03956,-118.309269,California,AutoZone
2893,3751 Slauson Ave,Maywood,CA,90270,3235836196,America/Los_Angeles,https://www.autozone.com/locations/ca/maywood/3751-slauson-ave.html,33.988608,-118.197111,California,AutoZone
5414,2001 E Cesar Chavez,Los Angeles,CA,90033,3232647414,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/2001-e-cesar-chavez.html,34.049398,-118.212695,California,AutoZone
5361,3801 Whittier Blvd,Los Angeles,CA,90023,3232668591,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/3801-whittier-blvd.html,34.024301,-118.19202,California,AutoZone
5431,10013-1 Central Ave S,Los Angeles,CA,90002,3235632254,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/10013-1-central-ave-s.html,33.945104,-118.254538,California,AutoZone
3614,5870 Crenshaw Blvd,Los Angeles,CA,90043,3232002173,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/5870-crenshaw-blvd.html,33.987518,-118.330404,California,AutoZone
5437,648 W Century Blvd,Los Angeles,CA,90044,3237772691,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/648-w-century-blvd.html,33.945135,-118.286618,California,AutoZone
5220,162 S Vermont Ave,Los Angeles,CA,90004,2137360472,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/162-s-vermont-ave.html,34.071244,-118.291279,California,AutoZone
5371,7210 Atlantic Ave,Cudahy,CA,90201,3235607991,America/Los_Angeles,https://www.autozone.com/locations/ca/cudahy/7210-atlantic-ave.html,33.969875,-118.187364,California,AutoZone
4172,2600 W Manchester Blvd,Inglewood,CA,90305,3239428080,America/Los_Angeles,https://www.autozone.com/locations/ca/inglewood/2600-w-manchester-blvd.html,33.95974,-118.32267,California,AutoZone
5448,3250 Tweedy Blvd,Lynwood,CA,90262,3235674102,America/Los_Angeles,https://www.autozone.com/locations/ca/lynwood/3250-tweedy-blvd.html,33.94471,-118.213375,California,AutoZone
5488,4060 Firestone Blvd,South Gate,CA,90280,3235674430,America/Los_Angeles,https://www.autozone.com/locations/ca/south-gate/4060-firestone-blvd.html,33.953078,-118.198813,California,AutoZone
5413,1515 N Alvarado Blvd,Los Angeles,CA,90026,2134133511,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/1515-n-alvarado-blvd.html,34.082487,-118.260861,California,AutoZone
5427,3011 N Broadway,Los Angeles,CA,90031,3232769491,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/3011-n-broadway.html,34.07403,-118.209946,California,AutoZone
5443,4301 Cesar Chavez,Los Angeles,CA,90022,3232616448,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/4301-cesar-chavez.html,34.040932,-118.173306,California,AutoZone
6234,1200 E Imperial Hwy,Los Angeles,CA,90059,3232822798,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/1200-e-imperial-hwy.html,33.929034,-118.253266,California,AutoZone
5415,4851 W Pico Blvd,Los Angeles,CA,90019,3239311406,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/4851-w-pico-blvd.html,34.048518,-118.342567,California,AutoZone
5420,5057 W Adams Blvd,Los Angeles,CA,90016,3239375816,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/5057-w-adams-blvd.html,34.03281,-118.35104,California,AutoZone
5377,1131 Atlantic Ave,East Los Angeles,CA,90022,3232644095,America/Los_Angeles,https://www.autozone.com/locations/ca/east-los-angeles/1131-atlantic-ave.html,34.016653,-118.158937,California,AutoZone
5446,10917 Long Beach Blvd,Lynwood,CA,90262,3106315184,America/Los_Angeles,https://www.autozone.com/locations/ca/lynwood/10917-long-beach-blvd.html,33.933609,-118.212932,California,AutoZone
3863,3102 Century Blvd,Inglewood,CA,90303,4244145595,America/Los_Angeles,https://www.autozone.com/locations/ca/inglewood/3102-century-blvd.html,33.944972,-118.326832,California,AutoZone
5395,433 N La Brea,Inglewood,CA,90302,3106734152,America/Los_Angeles,https://www.autozone.com/locations/ca/inglewood/433-n-la-brea.html,33.968266,-118.355711,California,AutoZone
5502,12726 S San Pedro St,Los Angeles,CA,90061,3237570224,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/12726-s-san-pedro-st.html,33.916919,-118.26907,California,AutoZone
5368,2610 Wilmington N,Compton,CA,90222,3108859600,America/Los_Angeles,https://www.autozone.com/locations/ca/compton/2610-wilmington-n.html,33.915697,-118.238611,California,AutoZone
5412,1515 Hillhurst Ave,Los Angeles,CA,90027,3236633108,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/1515-hillhurst-ave.html,34.0990208,-118.2878049,California,AutoZone
5358,6107 Florence Ave,Bell Gardens,CA,90201,3237711372,America/Los_Angeles,https://www.autozone.com/locations/ca/bell-gardens/6107-florence-ave.html,33.967328,-118.155405,California,AutoZone
5432,5852 Santa Monica Blvd,Los Angeles,CA,90038,3234678182,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/5852-santa-monica-blvd.html,34.090438,-118.317744,California,AutoZone
5438,2876 W Imperial Hwy,Inglewood,CA,90303,3237777495,America/Los_Angeles,https://www.autozone.com/locations/ca/inglewood/2876-w-imperial-hwy.html,33.929515,-118.325895,California,AutoZone
5390,5110 W Sunset Blvd,Los Angeles,CA,90027,3236649807,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/5110-w-sunset-blvd.html,34.097884,-118.301006,California,AutoZone
5447,10721 Atlantic Ave,Lynwood,CA,90262,3106380209,America/Los_Angeles,https://www.autozone.com/locations/ca/lynwood/10721-atlantic-ave.html,33.93278,-118.18324,California,AutoZone
5396,10110 S Hawthorne Blvd,Inglewood,CA,90304,3104128166,America/Los_Angeles,https://www.autozone.com/locations/ca/inglewood/10110-s-hawthorne-blvd.html,33.94383,-118.352031,California,AutoZone
5920,4900 Huntington Dr S,Los Angeles,CA,90032,3232256901,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/4900-huntington-dr-s.html,34.086498,-118.176537,California,AutoZone
6408,1904 W Rosecrans Ave,Compton,CA,90220,3105541100,America/Los_Angeles,https://www.autozone.com/locations/ca/compton/1904-w-rosecrans-ave.html,33.901515,-118.25271,California,AutoZone
5424,3071 N San Fernando Rd,Los Angeles,CA,90065,3232559693,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/3071-n-san-fernando-rd.html,34.114589,-118.245064,California,AutoZone
5433,6141 W Pico Blvd,Los Angeles,CA,90035,3236559093,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/6141-w-pico-blvd.html,34.053475,-118.375299,California,AutoZone
4147,11833 Atlantic Ave,Lynwood,CA,90262,3107611042,America/Los_Angeles,https://www.autozone.com/locations/ca/lynwood/11833-atlantic-ave.html,33.913711,-118.191149,California,AutoZone
5434,1306-13 Highland A,Los Angeles,CA,90028,3234669285,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/1306-13-highland-a.html,34.09478,-118.338345,California,AutoZone
5450,2301 W Whitter Blvd,Montebello,CA,90640,3238870294,America/Los_Angeles,https://www.autozone.com/locations/ca/montebello/2301-w-whitter-blvd.html,34.013389,-118.12528,California,AutoZone
5388,11804 Hawthorne Blvd,Hawthorne,CA,90250,3106757072,America/Los_Angeles,https://www.autozone.com/locations/ca/hawthorne/11804-hawthorne-blvd.html,33.927111,-118.351953,California,AutoZone
2850,741 W Compton Blvd,Compton,CA,90220,3106378070,America/Los_Angeles,https://www.autozone.com/locations/ca/compton/741-w-compton-blvd.html,33.896476,-118.236981,California,AutoZone
4157,5516 N Figueroa St,Los Angeles,CA,90042,3232585439,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/5516-n-figueroa-st.html,34.107906,-118.195315,California,AutoZone
5224,1116 Redondo Beach,Gardena,CA,90247,3103234294,America/Los_Angeles,https://www.autozone.com/locations/ca/gardena/1116-redondo-beach.html,33.892159,-118.294412,California,AutoZone
5367,1440 E Compton Blvd,Compton,CA,90221,3106385202,America/Los_Angeles,https://www.autozone.com/locations/ca/compton/1440-e-compton-blvd.html,33.895497,-118.207387,California,AutoZone
3346,9920 Paramount Blvd,Downey,CA,90240,5627763393,America/Los_Angeles,https://www.autozone.com/locations/ca/downey/9920-paramount-blvd.html,33.95579,-118.12826,California,AutoZone
5374,13028 Paramount Blvd,Downey,CA,90242,5628691545,America/Los_Angeles,https://www.autozone.com/locations/ca/downey/13028-paramount-blvd.html,33.91794,-118.15659,California,AutoZone
4175,14742 Crenshaw Blvd,Gardena,CA,90249,3103634350,America/Los_Angeles,https://www.autozone.com/locations/ca/gardena/14742-crenshaw-blvd.html,33.897421,-118.326135,California,AutoZone
5389,6326 Figueroa N,Highland Park,CA,90042,3232588173,America/Los_Angeles,https://www.autozone.com/locations/ca/highland-park/6326-figueroa-n.html,34.116007,-118.183508,California,AutoZone
5387,13765 Hawthorne Blvd,Hawthorne,CA,90250,3106448663,America/Los_Angeles,https://www.autozone.com/locations/ca/hawthorne/13765-hawthorne-blvd.html,33.906552,-118.353124,California,AutoZone
5381,800 S Glendale Ave,Glendale,CA,91205,8189567568,America/Los_Angeles,https://www.autozone.com/locations/ca/glendale/800-s-glendale-ave.html,34.136914,-118.251021,California,AutoZone
5349,1100 W Commonwealth,Alhambra,CA,91803,6262847096,America/Los_Angeles,https://www.autozone.com/locations/ca/alhambra/1100-w-commonwealth.html,34.087039,-118.135068,California,AutoZone
5376,4891 Eagle Rock Blvd,Los Angeles,CA,90041,3232564408,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/4891-eagle-rock-blvd.html,34.13506,-118.215761,California,AutoZone
3688,2230 S Central Ave,Compton,CA,90220,5625436875,America/Los_Angeles,https://www.autozone.com/locations/ca/compton/2230-s-central-ave.html,33.871954,-118.247828,California,AutoZone
3713,9234 Slauson Ave,Pico Rivera,CA,90660,5629490185,America/Los_Angeles,https://www.autozone.com/locations/ca/pico-rivera/9234-slauson-ave.html,33.96895,-118.1001,California,AutoZone
3715,16249 Paramount,Paramount,CA,90723,5622955120,America/Los_Angeles,https://www.autozone.com/locations/ca/paramount/16249-paramount.html,33.887055,-118.161557,California,AutoZone
5372,12778 Washington Blvd,Los Angeles,CA,90066,3103053880,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/12778-washington-blvd.html,33.995635,-118.436817,California,AutoZone
5219,9350 Whittier Blvd,Pico Rivera,CA,90660,5629483041,America/Los_Angeles,https://www.autozone.com/locations/ca/pico-rivera/9350-whittier-blvd.html,33.99807,-118.07868,California,AutoZone
5476,8350 Garvey Ave,Rosemead,CA,91770,6263074842,America/Los_Angeles,https://www.autozone.com/locations/ca/rosemead/8350-garvey-ave.html,34.06225,-118.086526,California,AutoZone
5462,9031 Alondra Blvd,Bellflower,CA,90706,5629253784,America/Los_Angeles,https://www.autozone.com/locations/ca/bellflower/9031-alondra-blvd.html,33.88973,-118.141312,California,AutoZone
6249,1361 W 190th St,Gardena,CA,90248,3105252333,America/Los_Angeles,https://www.autozone.com/locations/ca/gardena/1361-w-190th-st.html,33.858959,-118.301999,California,AutoZone
4173,11560 Telegraph Rd,Santa Fe Springs,CA,90670,5628641037,America/Los_Angeles,https://www.autozone.com/locations/ca/santa-fe-springs/11560-telegraph-rd.html,33.947395,-118.087324,California,AutoZone
5944,17490 Hawthorne,Torrance,CA,90504,3105422717,America/Los_Angeles,https://www.autozone.com/locations/ca/torrance/17490-hawthorne.html,33.872071,-118.351012,California,AutoZone
6395,12124 S Studebake Rd,Norwalk,CA,90650,5625263840,America/Los_Angeles,https://www.autozone.com/locations/ca/norwalk/12124-s-studebake-rd.html,33.921216,-118.098616,California,AutoZone
6237,10239 Rosecrans Ave,Bellflower,CA,90706,5623562075,America/Los_Angeles,https://www.autozone.com/locations/ca/bellflower/10239-rosecrans-ave.html,33.902387,-118.114807,California,AutoZone
5455,5800 Atlantic Blvd,Long Beach,CA,90805,5624222521,America/Los_Angeles,https://www.autozone.com/locations/ca/long-beach/5800-atlantic-blvd.html,33.860599,-118.184664,California,AutoZone
6394,3605 South St,Long Beach,CA,90805,5622953680,America/Los_Angeles,https://www.autozone.com/locations/ca/long-beach/3605-south-st.html,33.860736,-118.149039,California,AutoZone
5592,17458 Bellflower Blvd,Bellflower,CA,90706,5623565189,America/Los_Angeles,https://www.autozone.com/locations/ca/bellflower/17458-bellflower-blvd.html,33.87324,-118.12494,California,AutoZone
5482,11855 Whittier Blvd,Whittier,CA,90601,5626920251,America/Los_Angeles,https://www.autozone.com/locations/ca/whittier/11855-whittier-blvd.html,33.981083,-118.049181,California,AutoZone
3345,444 E Carson St,Carson,CA,90745,3109529609,America/Los_Angeles,https://www.autozone.com/locations/ca/carson/444-e-carson-st.html,33.831337,-118.268868,California,AutoZone
5456,13927 S Pioneer Blvd,Norwalk,CA,90650,5628638794,America/Los_Angeles,https://www.autozone.com/locations/ca/norwalk/13927-s-pioneer-blvd.html,33.90465,-118.08328,California,AutoZone
5493,1433 W Carson St,Torrance,CA,90501,3103284843,America/Los_Angeles,https://www.autozone.com/locations/ca/torrance/1433-w-carson-st.html,33.831897,-118.30289,California,AutoZone
5465,550 N Lake Ave,Pasadena,CA,91101,6267986745,America/Los_Angeles,https://www.autozone.com/locations/ca/pasadena/550-n-lake-ave.html,34.155298,-118.131978,California,AutoZone
5391,5160 Vineland Ave,North Hollywood,CA,91601,8187621183,America/Los_Angeles,https://www.autozone.com/locations/ca/north-hollywood/5160-vineland-ave.html,34.164197,-118.369965,California,AutoZone
5475,9712 E Valley Blvd,Rosemead,CA,91770,6265794974,America/Los_Angeles,https://www.autozone.com/locations/ca/rosemead/9712-e-valley-blvd.html,34.080912,-118.057705,California,AutoZone
5362,2502 Burbank Blvd,Burbank,CA,91505,8188432990,America/Los_Angeles,https://www.autozone.com/locations/ca/burbank/2502-burbank-blvd.html,34.178314,-118.33833,California,AutoZone
5463,6300 N Rosemead Blvd,Temple City,CA,91780,6262877345,America/Los_Angeles,https://www.autozone.com/locations/ca/temple-city/6300-n-rosemead-blvd.html,34.113912,-118.072492,California,AutoZone
5182,4625 Torrance Blvd,Torrence,CA,90503,3106836660,America/Los_Angeles,https://www.autozone.com/locations/ca/torrence/4625-torrance-blvd.html,33.838808,-118.363255,California,AutoZone
5486,1945 Durfee Rd,South El Monte,CA,91733,6264480166,America/Los_Angeles,https://www.autozone.com/locations/ca/south-el-monte/1945-durfee-rd.html,34.045922,-118.031226,California,AutoZone
5887,13541 Florence,Whittier,CA,90605,5629467709,America/Los_Angeles,https://www.autozone.com/locations/ca/whittier/13541-florence.html,33.937019,-118.042923,California,AutoZone
5400,4945 Woodruff Ave,Lakewood,CA,90713,5629259935,America/Los_Angeles,https://www.autozone.com/locations/ca/lakewood/4945-woodruff-ave.html,33.847941,-118.117058,California,AutoZone
2863,11104 Ramona Blvd,El Monte,CA,91731,6264428310,America/Los_Angeles,https://www.autozone.com/locations/ca/el-monte/11104-ramona-blvd.html,34.072142,-118.031559,California,AutoZone
4018,6030 Lankershim Blvd,North Hollywood,CA,91606,8187611404,America/Los_Angeles,https://www.autozone.com/locations/ca/north-hollywood/6030-lankershim-blvd.html,34.180703,-118.383883,California,AutoZone
6721,14153 Whittier Blvd,Whittier,CA,90605,5629681093,America/Los_Angeles,https://www.autozone.com/locations/ca/whittier/14153-whittier-blvd.html,33.95714,-118.020866,California,AutoZone
5409,2594 Santa Fe Ave,Long Beach,CA,90810,5624926860,America/Los_Angeles,https://www.autozone.com/locations/ca/long-beach/2594-santa-fe-ave.html,33.80406,-118.214868,California,AutoZone
2859,1973 Lomita Blvd,Lomita,CA,90717,3103257194,America/Los_Angeles,https://www.autozone.com/locations/ca/lomita/1973-lomita-blvd.html,33.800236,-118.314004,California,AutoZone
5406,2401 Long Beach Blvd,Long Beach,CA,90806,5625950321,America/Los_Angeles,https://www.autozone.com/locations/ca/long-beach/2401-long-beach-blvd.html,33.801271,-118.189793,California,AutoZone
5503,404 W Pacific Coast Hwy,Los Angeles,CA,90744,3105495220,America/Los_Angeles,https://www.autozone.com/locations/ca/los-angeles/404-w-pacific-coast-hwy.html,33.790618,-118.267323,California,AutoZone
5172,13324 E Valley Blvd,La Puente,CA,91746,6263221272,America/Los_Angeles,https://www.autozone.com/locations/ca/la-puente/13324-e-valley-blvd.html,34.048496,-117.994765,California,AutoZone
5485,5150 Van Nuys Blvd,Sherman Oaks,CA,91403,8189812192,America/Los_Angeles,https://www.autozone.com/locations/ca/sherman-oaks/5150-van-nuys-blvd.html,34.164381,-118.448177,California,AutoZone
5499,12320 La Mirada Blvd,La Mirada,CA,90638,5629028655,America/Los_Angeles,https://www.autozone.com/locations/ca/la-mirada/12320-la-mirada-blvd.html,33.917857,-118.011461,California,AutoZone
5489,8003 Vineland Ave,Sun Valley,CA,91352,8187670142,America/Los_Angeles,https://www.autozone.com/locations/ca/sun-valley/8003-vineland-ave.html,34.215889,-118.37068,California,AutoZone
5445,12755 Sherman Way,North Hollywood,CA,91605,8187640511,America/Los_Angeles,https://www.autozone.com/locations/ca/north-hollywood/12755-sherman-way.html,34.20148,-118.41131,California,AutoZone
5454,7601 Laurel Canyon,North Hollywood,CA,91605,8185039043,America/Los_Angeles,https://www.autozone.com/locations/ca/north-hollywood/7601-laurel-canyon.html,34.208822,-118.397452,California,AutoZone
5405,240 W Anaheim St,Long Beach,CA,90813,5624322751,America/Los_Angeles,https://www.autozone.com/locations/ca/long-beach/240-w-anaheim-st.html,33.782387,-118.19454,California,AutoZone
5945,21418 Norwalk Blvd,Hawaiian Gardens,CA,90716,5628095709,America/Los_Angeles,https://www.autozone.com/locations/ca/hawaiian-gardens/21418-norwalk-blvd.html,33.834657,-118.071517,California,AutoZone
5495,14058 Victory Blvd,Van Nuys,CA,91401,8187861711,America/Los_Angeles,https://www.autozone.com/locations/ca/van-nuys/14058-victory-blvd.html,34.186424,-118.439671,California,AutoZone
5393,15215 E Gale Ave,City Of Industry,CA,91745,6263363781,America/Los_Angeles,https://www.autozone.com/locations/ca/city-of-industry/15215-e-gale-ave.html,34.015182,-117.975205,California,AutoZone
3372,6500 E Spring St,Long Beach,CA,90815,5624251502,America/Los_Angeles,https://www.autozone.com/locations/ca/long-beach/6500-e-spring-st.html,33.809578,-118.106158,California,AutoZone
5408,1900 Lakewood,Long Beach,CA,90815,5624980605,America/Los_Angeles,https://www.autozone.com/locations/ca/long-beach/1900-lakewood.html,33.791792,-118.142371,California,AutoZone
3359,2923 E Anaheim St,Long Beach,CA,90804,5624382405,America/Los_Angeles,https://www.autozone.com/locations/ca/long-beach/2923-e-anaheim-st.html,33.782859,-118.157009,California,AutoZone
5494,7448 Foothill Blvd,Tujunga,CA,91042,8183526638,America/Los_Angeles,https://www.autozone.com/locations/ca/tujunga/7448-foothill-blvd.html,34.251836,-118.294494,California,AutoZone
