store_id,street,city,state,zip,latitude,longitude,phone,state_name,brand
5918,933 Bethel Road,Columbus,OH,43214,40.0628,-83.0442,6144599521,Ohio,CVS
4621,1001 Norton Rd.,Galloway,OH,43119,39.9306,-83.1451,6148533836,Ohio,CVS
16443,1717 Olentangy River Rd,Columbus,OH,43212,39.9940,-83.0274,,Ohio,CVS
6161,7470 Sawmill Rd.,Dublin,OH,43016,40.1184,-83.0897,6148898662,Ohio,CVS
6950,2680 N. High St.,Columbus,OH,43202,40.0170,-83.0118,6142675607,Ohio,CVS
17094,55 Graceland Blvd,Columbus,OH,43214,40.0652,-83.0212,,Ohio,CVS
6182,3499 Clime Rd,Columbus,OH,43223,39.9270,-83.0899,6142762651,Ohio,CVS
5927,1634 Neil Ave,Columbus,OH,43201,39.9949,-83.0143,6142475912,Ohio,CVS
2518,2160 N. High St.,Columbus,OH,43201,40.0063,-83.0090,6142942105,Ohio,CVS
5434,1950 Hard Road,Columbus,OH,43235,40.1178,-83.0680,6147612553,Ohio,CVS
5949,775 Neil Ave.,Columbus,OH,43215,39.9764,-83.0123,6142249275,Ohio,CVS
6198,2020 Eakin Rd.,Columbus,OH,43223,39.9325,-83.0487,6142768989,Ohio,CVS
3407,918 N. High St.,Worthington,OH,43085,40.0927,-83.0174,6148886366,Ohio,CVS
17666,10560 Sawmill Pkwy,Powell,OH,43065,40.1425,-83.0952,,Ohio,CVS
6158,1211 Morse Rd.,Columbus,OH,43229,40.0606,-82.9865,6142688090,Ohio,CVS
1223,3575 Broadway,Grove City,OH,43123,39.8907,-83.0869,6148750261,Ohio,CVS
4223,3100 Cleveland Ave.,Columbus,OH,43224,40.0310,-82.9635,6142630923,Ohio,CVS
3484,591 E. Livingston Ave.,Columbus,OH,43215,39.9520,-82.9829,6144642480,Ohio,CVS
5457,3488 Seldom Seen Rd.,Powell,OH,43065,40.1695,-83.0894,6147181508,Ohio,CVS
3413,4400 Cleveland Ave,Columbus,OH,43224,40.0590,-82.9524,6144753611,Ohio,CVS
5436,2100 East Dublin-Granville Road,Columbus,OH,43229,40.0874,-82.9610,6148911410,Ohio,CVS
6192,2120 Stringtown Rd.,Grove City,OH,43123,39.8793,-83.0603,6148757884,Ohio,CVS
6163,711 Park Rd.,Worthington,OH,43085,40.1258,-82.9808,6148410336,Ohio,CVS
17158,4144 Buckeye Pkwy,Grove City,OH,43123,39.8769,-83.0368,,Ohio,CVS
2381,9151 South Old State Road,Lewis Center,OH,43035,40.1498,-82.9972,6148468027,Ohio,CVS
16590,1485 Polaris Pkwy,Columbus,OH,43240,40.1383,-82.9789,,Ohio,CVS
5060,3424 South High St.,Columbus,OH,43207,39.8923,-82.9956,6144918137,Ohio,CVS
3992,620 S. Cleveland Ave.,Westerville,OH,43081,40.1113,-82.9486,6148919771,Ohio,CVS
16453,4199 Morse Xing,Columbus,OH,43219,40.0568,-82.9213,,Ohio,CVS
6153,2532 E. Main St.,Columbus,OH,43209,39.9574,-82.9315,6142353024,Ohio,CVS
9898,2929 Stelzer Rd.,Columbus,OH,43219,40.0329,-82.9112,6143376210,Ohio,CVS
5458,2565 London Groveport Rd.,Grove City,OH,43123,39.8383,-83.0742,6142772921,Ohio,CVS
6155,145 S. State St.,Westerville,OH,43081,40.1220,-82.9306,6148904660,Ohio,CVS
3410,60 N. Stygler Rd.,Columbus,OH,43230,40.0198,-82.8898,6144752014,Ohio,CVS
17088,3955 E Broad St,Whitehall,OH,43213,39.9709,-82.8953,,Ohio,CVS
2735,4280 Morse Rd,Columbus,OH,43230,40.0570,-82.8870,6144731123,Ohio,CVS
7247,900 N. Hamilton Rd.,Gahanna,OH,43230,40.0407,-82.8642,6144285201,Ohio,CVS
6946,4548 E. Main St.,Whitehall,OH,43213,39.9560,-82.8774,6142357076,Ohio,CVS
17770,6030 N Hamilton Rd.,Columbus,OH,43081,40.0424,-82.8638,,Ohio,CVS
6162,1202 County Line Road,Westerville,OH,43081,40.1325,-82.8867,6148918300,Ohio,CVS
6191,214 Lafayette St.,London,OH,43140,39.8963,-83.4383,7408525644,Ohio,CVS
6953,6659 E. Main St.,Reynoldsburg,OH,43068,39.9546,-82.8198,6148662280,Ohio,CVS
2677,175 W Main St,New Albany,OH,43054,40.0800,-82.8133,6148555771,Ohio,CVS
5717,3506 Gender Rd.,Canal Winchester,OH,43110,39.9103,-82.8236,6148375588,Ohio,CVS
6148,190 S. Sandusky St.,Delaware,OH,43015,40.2924,-83.0690,7403631181,Ohio,CVS
3481,969 West 5Th St,Marysville,OH,43040,40.2384,-83.3831,9376443615,Ohio,CVS
17174,8100 E Broad St,Reynoldsburg,OH,43068,39.9886,-82.7841,,Ohio,CVS
6164,1725 West Central Ave.,Delaware,OH,43015,40.3091,-83.1092,7403638171,Ohio,CVS
17504,2437 Taylor Park Dr,Reynoldsburg,OH,43068,39.9364,-82.7925,,Ohio,CVS
1756,8467 E. Main St.,Reynoldsburg,OH,43068,39.9553,-82.7723,6148632000,Ohio,CVS
6185,1100 Hill Rd. N,Pickerington,OH,43147,39.9106,-82.7781,6148667076,Ohio,CVS
3364,111 W Cherry St,Sunbury,OH,43074,40.2447,-82.8647,7409653061,Ohio,CVS
5654,797 W. Coshocton St.,Johnstown,OH,43031,40.1446,-82.7059,7409679511,Ohio,CVS
5425,8910 E. Broad St.,Pataskala,OH,43062,40.0051,-82.6594,7409276705,Ohio,CVS
6195,205 East Main St,Circleville,OH,43113,39.6005,-82.9424,7404747596,Ohio,CVS
3452,719 Scioto St,Urbana,OH,43078,40.1064,-83.7368,9376537139,Ohio,CVS
6186,2565 East Main St.,Springfield,OH,45503,39.9228,-83.7701,9373236423,Ohio,CVS
396,200 E. Broadway,Granville,OH,43023,40.0682,-82.5181,7405870268,Ohio,CVS
6183,2987 Derr Rd.,Springfield,OH,45503,39.9657,-83.7868,9373902500,Ohio,CVS
16384,1300 River Valley Blvd,Lancaster,OH,43130,39.7301,-82.6215,,Ohio,CVS
3408,1795 Columbus Avenue,Washington Court House,OH,43160,39.5502,-83.4226,7403356162,Ohio,CVS
6188,111 South Memorial Drive,Lancaster,OH,43130,39.7131,-82.6068,7406532631,Ohio,CVS
3174,1370 West Main Street,Newark,OH,43055,40.0469,-82.4526,7403446977,Ohio,CVS
16383,270 Airport Pkwy,Heath,OH,43056,40.0324,-82.4518,,Ohio,CVS
2405,955 N. 21St Street,Newark,OH,43055,40.0743,-82.4293,7403669082,Ohio,CVS
3432,535 Delaware Ave,Marion,OH,43302,40.5799,-83.1273,7403836244,Ohio,CVS
6171,137 Mcmahan Blvd.,Marion,OH,43302,40.5819,-83.0833,7403892331,Ohio,CVS
6178,143 E. Sandusky Ave.,Bellefontaine,OH,43311,40.3630,-83.7582,9375931040,Ohio,CVS
3094,379 E. Main St,Newark,OH,43055,40.0588,-82.3859,7403454201,Ohio,CVS
6151,900 Coshocton Ave,Mount Vernon,OH,43050,40.3996,-82.4562,7403975505,Ohio,CVS
6190,1021 North Bridge St.,Chillicothe,OH,45601,39.3559,-82.9754,7407021108,Ohio,CVS
6189,11 Centennial Blvd.,Chillicothe,OH,45601,39.3325,-83.0166,7407021100,Ohio,CVS
6172,987 E. Columbus St.,Kenton,OH,43326,40.6533,-83.5918,4196730731,Ohio,CVS
3454,1390 W. Hunter St.,Logan,OH,43138,39.5442,-82.4282,7403858581,Ohio,CVS
3499,251 E Broadway,New Lexington,OH,43764,39.7203,-82.2058,7403424137,Ohio,CVS
10878,"4000 Collins Ave , Suite C",Miami Beach,FL,33140,25.8129,-80.1233,3053413639,Florida,CVS
11222,2000 Collins Avenue,Miami Beach,FL,33139,25.7959,-80.1293,7868046260,Florida,CVS
5010,312 Lincoln Road,Miami Beach,FL,33139,25.7904,-80.1310,3055317311,Florida,CVS
2045,2911 East Joppa Rd,Parkville,MD,21234,39.3948,-76.5246,4106688501,Maryland,CVS
4129,1000 Taylor Ave,Towson,MD,21286,39.3856,-76.5757,4108280708,Maryland,CVS
16506,1238 Putty Hill Ave,Towson,MD,21286,39.3947,-76.5814,,Maryland,CVS
4438,6635-37 Belair Rd,Baltimore,MD,21206,39.3546,-76.5303,4102549755,Maryland,CVS
3974,5407-17 Harford Rd,Baltimore,MD,21214,39.3513,-76.5619,4104269855,Maryland,CVS
4274,4140 Joppa Road,Baltimore,MD,21236,39.3991,-76.4809,4102562844,Maryland,CVS
2216,1001 York Rd.,Towson,MD,21204,39.4104,-76.6086,4108233900,Maryland,CVS
2034,5200 York Road,Baltimore,MD,21212,39.3522,-76.6105,4104337711,Maryland,CVS
2522,3300 Belair Rd.,Baltimore,MD,21213,39.3221,-76.5738,4105223843,Maryland,CVS
2160,9519 Philadelphia Road,Baltimore,MD,21237,39.3551,-76.4605,4102381071,Maryland,CVS
16390,5230 Campbell Blvd,Nottingham,MD,21236,39.3713,-76.4515,,Maryland,CVS
6858,9820 Belair Road,Perry Hall,MD,21128,39.4193,-76.4568,4105291460,Maryland,CVS
10565,3200 St. Paul St,Baltimore,MD,21218,39.3279,-76.6164,4102431025,Maryland,CVS
2455,2 Compass Road,Baltimore,MD,21220,39.3355,-76.4578,4102383522,Maryland,CVS
2066,4625 Falls Road,Baltimore,MD,21209,39.3451,-76.6404,4106621670,Maryland,CVS
17086,1330 Martin Blvd,Middle River,MD,21220,39.3351,-76.4488,,Maryland,CVS
2865,500 Eastern Ave.,Essex,MD,21221,39.3089,-76.4757,4102382607,Maryland,CVS
10123,101 N Wolfe St.,Baltimore,MD,21231,39.2940,-76.5902,4436027628,Maryland,CVS
16612,9901 York Rd,Cockeysville,MD,21030,39.4622,-76.6335,,Maryland,CVS
10751,934 North Charles St.,Baltimore,MD,21201,39.3008,-76.6161,4106852187,Maryland,CVS
3976,2509-2523 Pennsylvania Ave.,Baltimore,MD,21217,39.3105,-76.6426,4102252091,Maryland,CVS
7952,630 Exeter St.,Baltimore,MD,21202,39.2840,-76.6006,4109626520,Maryland,CVS
540,400 East Pratt St.,Baltimore,MD,21202,39.2871,-76.6096,4106854843,Maryland,CVS
17663,3559 Boston St,Baltimore,MD,21224,39.2748,-76.5663,,Maryland,CVS
4411,5501 Park Heights Ave,Baltimore,MD,21215,39.3522,-76.6834,4103677802,Maryland,CVS
5381,1000 S. Charles St.,Baltimore,MD,21230,39.2777,-76.6147,4107529087,Maryland,CVS
4429,7845 Wise Ave.,Baltimore,MD,21222,39.2665,-76.4957,4102851401,Maryland,CVS
5764,2560 West Franklin Street,Baltimore,MD,21223,39.2937,-76.6589,4103628803,Maryland,CVS
16870,1737 Reisterstown Rd,Pikesville,MD,21208,39.3853,-76.7312,,Maryland,CVS
4018,228 Mountain Rd,Fallston,MD,21047,39.4924,-76.3951,4108777887,Maryland,CVS
7656,3915 Hollins Ferry Road,Baltimore,MD,21227,39.2419,-76.6496,4102421441,Maryland,CVS
4214,1013 Woodbridge Ctr Way,Edgewood,MD,21040,39.4328,-76.3281,4106766100,Maryland,CVS
4079,5603 Baltimore National Pike,Baltimore,MD,21228,39.2892,-76.7253,4107441422,Maryland,CVS
10588,4701 Wilkens Ave,Catonsville,MD,21228,39.2642,-76.6998,4432973097,Maryland,CVS
4302,8302 Liberty Rd,Baltimore,MD,21244,39.3570,-76.7657,4106559890,Maryland,CVS
10892,10201 Reisterstown Rd,Owings Mills,MD,21117,39.4153,-76.7738,4105814922,Maryland,CVS
16991,403 Constant Friendship Blvd,Abingdon,MD,21009,39.4597,-76.3168,,Maryland,CVS
4602,900 Edmondson Ave,Baltimore,MD,21228,39.2766,-76.7402,4107196688,Maryland,CVS
16391,580 Marketplace Dr,Bel Air,MD,21014,39.5256,-76.3508,,Maryland,CVS
16430,11200 Reisterstown Rd,Owings Mills,MD,21117,39.4328,-76.7992,,Maryland,CVS
5706,7095 Baltimore Annapolis Rd.,Glen Burnie,MD,21061,39.1985,-76.6411,4108593113,Maryland,CVS
17055,6717 Ritchie Hwy,Glen Burnie,MD,21061,39.1903,-76.6099,,Maryland,CVS
4030,11623 Reisterstown Rd,Reisterstown,MD,21136,39.4424,-76.8077,4105263509,Maryland,CVS
352,1519 Rock Spring Rd.,Forest Hill,MD,21050,39.5604,-76.3705,4106388757,Maryland,CVS
2499,1221 E. Churchville Rd.,Bel Air,MD,21014,39.5433,-76.3255,4104208319,Maryland,CVS
1735,7400 Ritchie Highway,Glen Burnie,MD,21061,39.1673,-76.6229,4107602112,Maryland,CVS
4418,8501 Fort Smallwood Rd.,Pasadena,MD,21122,39.1567,-76.5158,4104371149,Maryland,CVS
16427,4390 Montgomery Rd,Ellicott City,MD,21043,39.2500,-76.8173,,Maryland,CVS
16392,7951 Nolpark Ct,Glen Burnie,MD,21061,39.1327,-76.6339,,Maryland,CVS
4017,28 Magothy Beach Rd.,Pasadena,MD,21122,39.1197,-76.5180,4104376450,Maryland,CVS
2043,3300A Centennial Lane,Ellicott City,MD,21042,39.2788,-76.8615,4107509439,Maryland,CVS
2883,7851 Telegraph Rd.,Severn,MD,21144,39.1360,-76.6853,4105515141,Maryland,CVS
1909,6480 Old Waterloo Rd,Elkridge,MD,21075,39.1925,-76.7942,4107990291,Maryland,CVS
5733,8124 Veterans Hwy,Millersville,MD,21108,39.1172,-76.6350,4109875244,Maryland,CVS
10528,7650 Port Capital Drive,Jessup,MD,20794,39.1746,-76.7777,4107997770,Maryland,CVS
10564,7706 Milestone Parkway,Hanover,MD,21076,39.1541,-76.7436,4107992020,Maryland,CVS
16429,6111 Dobbin Rd,Columbia,MD,21045,39.1976,-76.8132,,Maryland,CVS
3045,157 Ritchie Highway,Severna Park,MD,21146,39.0997,-76.5653,4104215050,Maryland,CVS
1510,2600 Annapolis Rd.,Severn,MD,21144,39.1287,-76.7346,4107992150,Maryland,CVS
10094,5405 Lynx Lane,Columbia,MD,21044,39.2210,-76.8747,4107407273,Maryland,CVS
16428,1025 Middleton Rd,Aberdeen,MD,21001,39.5206,-76.1785,,Maryland,CVS
5707,6040 Sykesville Rd,Eldersburg,MD,21784,39.4093,-76.9508,4107814720,Maryland,CVS
2010,1102 Annapolis Rd.,Odenton,MD,21113,39.0791,-76.6841,4106748338,Maryland,CVS
4220,2311 Hanover Pike,Hampstead,MD,21074,39.6365,-76.8643,4102393750,Maryland,CVS
16396,3343 Corridor Marketplace,Laurel,MD,20724,39.0966,-76.8102,,Maryland,CVS
3043,"1500 Ritchie Highway, Swc",Arnold,MD,21012,39.0285,-76.5042,4107573902,Maryland,CVS
17594,2384 Brandermill Blvd,Gambrills,MD,21054,39.0348,-76.6841,,Maryland,CVS
6614,1008 Pulaski Highway,Havre De Grace,MD,21078,39.5456,-76.1067,4109396427,Maryland,CVS
16389,200 Malcolm Dr,Westminster,MD,21157,39.5672,-76.9745,,Maryland,CVS
5723,606 South Main St.,Shrewsbury,PA,17361,39.7528,-76.6780,7172354618,Pennsylvania,CVS
6765,2003 Davidsonville Rd.,Crofton,MD,21114,39.0185,-76.6935,4107213762,Maryland,CVS
1330,275 Baltimore Blvd,Westminster,MD,21157,39.5751,-76.9855,4108579000,Maryland,CVS
17345,1911 Towne Centre Blvd,Annapolis,MD,21401,38.9806,-76.5416,,Maryland,CVS
2775,2601 Riva Rd.,Annapolis,MD,21401,38.9756,-76.5561,4105712090,Maryland,CVS
5926,123 Main St,Annapolis,MD,21401,38.9774,-76.4886,4102953061,Maryland,CVS
2779,503 S. Cherry Grove Ave.,Annapolis,MD,21401,38.9682,-76.5193,4434823981,Maryland,CVS
1451,6920 Laurel-Bowie Road,Bowie,MD,20715,38.9851,-76.7588,3012628400,Maryland,CVS
4225,975 Bay Ridge Rd.,Annapolis,MD,21403,38.9466,-76.4872,4102687688,Maryland,CVS
2033,3025 Solomons Island Rd.,Edgewater,MD,21037,38.9434,-76.5603,4107988715,Maryland,CVS
17837,200 Kent Landing,Stevensville,MD,21666,38.9771,-76.3190,,Maryland,CVS
5875,6001 High Bridge Rd.,Bowie,MD,20720,38.9729,-76.7725,3012624956,Maryland,CVS
16393,4600 Mitchellville Rd,Bowie,MD,20716,38.9527,-76.7230,,Maryland,CVS
244,115 S. Piney Rd.,Chester,MD,21619,38.9737,-76.2699,4106433007,Maryland,CVS
1446,1001 Twin Arch Road #18,Mount Airy,MD,21771,39.3690,-77.1442,3018290966,Maryland,CVS
1516,9420 Lanham-Severn Road,Seabrook,MD,20706,38.9733,-76.8467,3015775555,Maryland,CVS
17102,10401 Martin Luther King Jr Hwy,Bowie,MD,20720,38.9535,-76.8251,,Maryland,CVS
1454,1910 Crain Highway,Bowie,MD,20716,38.9168,-76.7185,3012496515,Maryland,CVS
16356,1980 Santa Rosa Ave,Santa Rosa,CA,95407,38.4171,-122.7088,,California,CVS
9393,2075 Mendocino Ave,Santa Rosa,CA,95401,38.4600,-122.7186,7075424182,California,CVS
17646,950 Coddingtown Center,Santa Rosa,CA,95401,38.4568,-122.7299,,California,CVS
9946,463 Stony Point Rd,Santa Rosa,CA,95401,38.4331,-122.7440,7075287810,California,CVS
9872,"6877 Sebastopol Ave.,",Sebastopol,CA,95472,38.4021,-122.8225,7078237209,California,CVS
9931,9030 Brooks Rd S,Windsor,CA,95492,38.5507,-122.8054,7078378868,California,CVS
1173,455 Center St,Healdsburg,CA,95448,38.6136,-122.8709,7074333357,California,CVS
8165,2151 Washtenaw,Ypsilanti,MI,48197,42.2479,-83.6464,7344838900,Michigan,CVS
1758,5408 Whittaker Rd.,Ypsilanti,MI,48197,42.2093,-83.6195,7344813381,Michigan,CVS
16629,3749 Carpenter Rd,Ypsilanti,MI,48197,42.2358,-83.6769,,Michigan,CVS
8023,1415 E. Michigan Ave,Ypsilanti,MI,48198,42.2462,-83.5822,7344822550,Michigan,CVS
8083,3090 Carpenter,Ypsilanti,MI,48197,42.2450,-83.6822,7349737402,Michigan,CVS
8216,1700 South Industrial Highway,Ann Arbor,MI,48104,42.2602,-83.7384,7348277980,Michigan,CVS
8006,3535 Plymouth Rd.,Ann Arbor,MI,48105,42.3060,-83.6922,7349943636,Michigan,CVS
8097,2228 S. Main,Ann Arbor,MI,48103,42.2533,-83.7511,7346631811,Michigan,CVS
3584,209 S State St,Ann Arbor,MI,48104,42.2799,-83.7406,7347691804,Michigan,CVS
17474,47330 Michigan Ave,Canton,MI,48188,42.2693,-83.5030,,Michigan,CVS
16171,2000 Waters Rd,Ann Arbor,MI,48103,42.2439,-83.7699,,Michigan,CVS
8042,10915 Belleville Road,Van Buren Twp,MI,48111,42.2231,-83.4839,7346974000,Michigan,CVS
8088,2100 W. Stadium Blvd.,Ann Arbor,MI,48103,42.2738,-83.7753,7347477554,Michigan,CVS
8003,413 East Michigan,Saline,MI,48176,42.1712,-83.7727,7344294991,Michigan,CVS
8190,45300 Cherry Hill Rd.,Canton,MI,48187,42.3079,-83.4866,7349813968,Michigan,CVS
28,1249 Dexter St.,Milan,MI,48160,42.0975,-83.6775,7344393000,Michigan,CVS
8208,49485 Ann Arbor Rd. W,Plymouth,MI,48170,42.3531,-83.5290,7343549220,Michigan,CVS
8167,7269 N Canton Center Rd,Canton,MI,48187,42.3378,-83.4895,7344555186,Michigan,CVS
16133,43670 Ford Rd,Canton,MI,48187,42.3231,-83.4709,,Michigan,CVS
8225,1791 S. Haggerty Rd.,Canton,MI,48188,42.2944,-83.4469,7343942460,Michigan,CVS
11251,42433 Ford Rd,Canton,MI,48187,42.3216,-83.4593,7349813900,Michigan,CVS
7137,5449 Jackson Rd.,Ann Arbor,MI,48103,42.2877,-83.8377,7343323872,Michigan,CVS
8085,1400 S Sheldon Road,Plymouth,MI,48170,42.3595,-83.4802,7344535807,Michigan,CVS
11249,36567 Goddard Rd.,Romulus,MI,48174,42.2217,-83.3973,7349410755,Michigan,CVS
927,37530 Cherry Hill Rd.,Westland,MI,48185,42.3101,-83.4090,7347270322,Michigan,CVS
8077,"40900 Ann Arbor Rd., East",Plymouth,MI,48170,42.3600,-83.4457,7344557981,Michigan,CVS
8059,1750 S. Wayne Rd.,Westland,MI,48186,42.2960,-83.3889,7347213444,Michigan,CVS
103,44300 5 Mile Rd.,Northville,MI,48168,42.3963,-83.4806,7344161883,Michigan,CVS
8176,8811 Newburgh,Livonia,MI,48150,42.3536,-83.4116,7344321975,Michigan,CVS
16088,35401 Warren Rd,Westland,MI,48185,42.3368,-83.3908,,Michigan,CVS
8211,31450 Van Born,Wayne,MI,48184,42.2678,-83.3491,7347284295,Michigan,CVS
8066,22421 Pontiac Trail,South Lyon,MI,48178,42.4467,-83.6510,2484378131,Michigan,CVS
8010,31411 Cherry Hill,Westland,MI,48186,42.3102,-83.3503,7343262990,Michigan,CVS
8009,133 East Dunlap,Northville,MI,48167,42.4326,-83.4821,2483482010,Michigan,CVS
8163,16855 Haggerty Rd.,Northville,MI,48168,42.4094,-83.4333,7344203089,Michigan,CVS
1748,57090 Ten Mile Road,South Lyon,MI,48178,42.4622,-83.6128,2484460382,Michigan,CVS
8121,37340 Five Mile Rd.,Livonia,MI,48154,42.3975,-83.4121,7349532727,Michigan,CVS
8212,31501 Joy Road,Westland,MI,48185,42.3535,-83.3535,7344279100,Michigan,CVS
8008,7291 N. Middlebelt Road,Westland,MI,48185,42.3404,-83.3321,7345225200,Michigan,CVS
8140,22240 Novi Rd.,Novi,MI,48375,42.4506,-83.4731,2483802819,Michigan,CVS
8161,47200 W 10  Mile Rd.,Novi,MI,48374,42.4665,-83.5126,2483807840,Michigan,CVS
16309,20100 Haggerty Rd,Livonia,MI,48152,42.4345,-83.4308,,Michigan,CVS
8075,27435 Ford Rd.,Garden City,MI,48135,42.3256,-83.3123,7345132299,Michigan,CVS
17307,29451 Plymouth Rd,Livonia,MI,48150,42.3672,-83.3395,,Michigan,CVS
8221,25762 Van Born,Dearborn Heights,MI,48125,42.2690,-83.2880,3132990348,Michigan,CVS
5741,7488 Village Center Dr.,Whitmore Lake,MI,48189,42.4558,-83.7999,8102314179,Michigan,CVS
16132,26650 Ford Rd,Dearborn Heights,MI,48127,42.3286,-83.3022,,Michigan,CVS
16797,27100 Wixom Rd,Novi,MI,48374,42.4877,-83.5341,,Michigan,CVS
8262,39350 Nine Mile Rd,Northville,MI,48167,42.4541,-83.4335,2487356081,Michigan,CVS
8304,61019 Silver Lake Rd.,South Lyon,MI,48178,42.5035,-83.6549,2484378626,Michigan,CVS
8128,2701 S Telegraph Rd.,Dearborn,MI,48124,42.2926,-83.2707,3135625003,Michigan,CVS
8007,27350 Plymouth Road,Redford,MI,48239,42.3722,-83.3131,3139372500,Michigan,CVS
8015,29500 Five Mile Rd.,Livonia,MI,48154,42.3987,-83.3359,7342611030,Michigan,CVS
211,18900 Telegraph Rd.,Brownstown,MI,48174,42.1678,-83.2679,7349412067,Michigan,CVS
8056,8710 N. Beech Daly,Dearborn Heights,MI,48127,42.3557,-83.2935,3132781000,Michigan,CVS
16087,14099 Pardee Rd,Taylor,MI,48180,42.2037,-83.2555,,Michigan,CVS
8072,27000 Telegraph Rd.,Flat Rock,MI,48134,42.1097,-83.2859,7347822438,Michigan,CVS
8160,23800 West Rd.,Brownstown,MI,48183,42.1390,-83.2644,7346924230,Michigan,CVS
8031,19120 Middlebelt Rd,Livonia,MI,48152,42.4277,-83.3352,2484765085,Michigan,CVS
8028,11125 Allen Road,Southgate,MI,48195,42.2264,-83.2284,7342874030,Michigan,CVS
8048,23391 Farmington Rd.,Farmington,MI,48336,42.4638,-83.3770,2484743123,Michigan,CVS
8089,935 S. Main St.,Chelsea,MI,48118,42.3071,-84.0203,7344752222,Michigan,CVS
8152,22060 Outer Drive,Dearborn,MI,48124,42.2847,-83.2333,3132747651,Michigan,CVS
8157,25380 Five Mile Rd,Redford,MI,48239,42.3999,-83.2914,3135926357,Michigan,CVS
8111,5757 Whitmore Lake Rd. #100,Brighton,MI,48116,42.5202,-83.7579,8102299772,Michigan,CVS
8067,31250 Beck Rd.,Novi,MI,48377,42.5244,-83.5155,2486244110,Michigan,CVS
16157,30020 Grand River Ave,Farmington Hills,MI,48336,42.4523,-83.3440,,Michigan,CVS
8105,37700 W. 12 Mile Rd.,Farmington Hills,MI,48331,42.4993,-83.4211,2484893004,Michigan,CVS
8178,22250 Middlebelt,Farmington Hills,MI,48336,42.4553,-83.3361,2484428135,Michigan,CVS
8114,15300 Eureka Rd.,Southgate,MI,48195,42.2003,-83.2090,7342839500,Michigan,CVS
16347,23555 Allen Rd,Woodhaven,MI,48183,42.1374,-83.2248,,Michigan,CVS
8172,25700 W. 7 Mile Rd.,Redford,MI,48240,42.4286,-83.2962,3135921202,Michigan,CVS
8181,15240 Southfield,Allen Park,MI,48101,42.2589,-83.2039,3133827265,Michigan,CVS
17126,3100 Fairlane Dr,Allen Park,MI,48101,42.2851,-83.2071,,Michigan,CVS
8204,106 W. Grand River,Brighton,MI,48116,42.5300,-83.7791,8102208804,Michigan,CVS
8115,"18585 Dale St, Corner Of Telegraph+Grand",Detroit,MI,48219,42.4252,-83.2770,3135326300,Michigan,CVS
8002,100 W. Maple Rd.,Walled Lake,MI,48390,42.5379,-83.4826,2486244555,Michigan,CVS
8084,7498 Haggerty Road,West Bloomfield,MI,48322,42.5265,-83.4368,2485922063,Michigan,CVS
8025,807 West Chicago Blvd.,Tecumseh,MI,49286,42.0057,-83.9589,5174236676,Michigan,CVS
8131,2400 Fort St.,Lincoln Park,MI,48146,42.2449,-83.1810,3133812400,Michigan,CVS
16328,495 Haggerty Hwy,Walled Lake,MI,48390,42.5341,-83.4419,,Michigan,CVS
16086,15901 Ford Rd,Dearborn,MI,48126,42.3275,-83.1990,,Michigan,CVS
8029,2025 Fort Street,Wyandotte,MI,48192,42.2131,-83.1802,7342839640,Michigan,CVS
8001,15325 Michigan Ave,Dearborn,MI,48126,42.3151,-83.1929,3135829422,Michigan,CVS
8064,1625 King Rd.,Trenton,MI,48183,42.1553,-83.1896,7346714302,Michigan,CVS
16346,8043 Challis Rd,Brighton,MI,48116,42.5454,-83.7927,,Michigan,CVS
8139,27660 Middlebelt Rd.,Farmington Hills,MI,48334,42.4990,-83.3375,2484428130,Michigan,CVS
8044,29425 Orchard Lake Rd.,Farmington Hills,MI,48334,42.5133,-83.3602,2489940634,Michigan,CVS
8186,18500 Grand River,Detroit,MI,48223,42.4029,-83.2229,3132725256,Michigan,CVS
8004,720 General Motors Rd.,Milford,MI,48381,42.5834,-83.6107,2486841775,Michigan,CVS
8143,26026 W. 12 Mile Rd.,Southfield,MI,48034,42.5012,-83.3028,2483500280,Michigan,CVS
8239,6070 West Maple Road,West Bloomfield,MI,48322,42.5430,-83.3789,2488652290,Michigan,CVS
8027,10335 West Warren,Dearborn,MI,48126,42.3440,-83.1615,3135814010,Michigan,CVS
16931,50 Spring Valley Market Pl,Spring Valley,NY,10977,41.1050,-74.0227,,New York,CVS
10854,370 Rt 306,Monsey,NY,10952,41.1480,-74.0703,8453644170,New York,CVS
10210,"330 Route 304,",Bardonia,NY,10954,41.1097,-73.9956,8456236232,New York,CVS
1030,280 South Main Street,New City,NY,10956,41.1377,-73.9895,8456398150,New York,CVS
631,75 N. Middletown Rd.,Pearl River,NY,10965,41.0605,-74.0134,8457358101,New York,CVS
16462,4120 Palisades Center Dr,West Nyack,NY,10994,41.0980,-73.9594,,New York,CVS
346,5 Indian Rock Plaza,Suffern,NY,10901,41.1138,-74.1296,8453571500,New York,CVS
4163,106 Chestnut Ridge Rd.,Montvale,NJ,07645,41.0566,-74.0686,2015054905,New Jersey,CVS
10610,143 Rt 303,Valley Cottage,NY,10989,41.1226,-73.9427,8454504003,New York,CVS
849,20 Kinderkamack Road,Montvale,NJ,07645,41.0403,-74.0283,2019309010,New Jersey,CVS
5491,45 Franklin Turnpike,Mahwah,NJ,07430,41.1048,-74.1476,2015295930,New Jersey,CVS
