store_id,street,street2,city,state,zip,phone,latitude,longitude,hours,url,state_name,brand,updated
1043343245,220 Old Orchard Square,,Ellijay,GA,30540,+17622533835,34.674653191044605,-84.47935562593356,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/ellijay/220-old-orchard-square,Georgia,Five Below,2026-07-16
13539147,4225 Washington Rd,Suite 2,Evans,GA,30809,+17068681353,33.52768252811904,-82.11857763558197,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/evans/4225-washington-rd,Georgia,Five Below,2026-07-16
13539375,110 Pavilion Pkwy,Space A,Fayetteville,GA,30214,+17704613438,33.47862778370676,-84.43915397879516,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/fayetteville/110-pavilion-pkwy,Georgia,Five Below,2026-07-16
2040253750,2557 Battlefield Pkwy,,Ft. Oglethorpe,GA,30742,+17068071010,34.943946676850786,-85.22250440818202,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/ft.-oglethorpe/2557-battlefield-pkwy,Georgia,Five Below,2026-07-16
13539341,1154 Dawsonville Hwy,,Gainesville,GA,30501,+17707180965,34.30573806136002,-83.85796781540472,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/gainesville/1154-dawsonville-hwy,Georgia,Five Below,2026-07-16
2057047165,1649 N Expwy,,Griffin,GA,30223,+16783991856,33.27694963958264,-84.2937789828554,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/griffin/1649-n-expwy,Georgia,Five Below,2026-07-16
1083869690,11191 Tara Blvd,,Hampton,GA,30228,+16784705206,33.44882407349691,-84.32701880735759,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/hampton/11191-tara-blvd,Georgia,Five Below,2026-07-16
13539418,863 Oglethorpe Highway,,Hinesville,GA,31313,+19123690912,31.82339786441286,-81.6011728994751,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/hinesville/863-oglethorpe-highway,Georgia,Five Below,2026-07-16
13539314,4904 Jimmy Lee Smith Parkway,#120,Hiram,GA,30141,+17704396490,33.8863902266218,-84.74757318650819,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/hiram/4904-jimmy-lee-smith-parkway,Georgia,Five Below,2026-07-16
13539094,11720 Medlock Bridge Road,Suite 180,Johns Creek,GA,30097,+16785841092,34.06697926561189,-84.170136992376,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/johns-creek/11720-medlock-bridge-road,Georgia,Five Below,2026-07-16
13539320,667 Ernest W. Barrett Parkway NW,Suite 408,Kennesaw,GA,30144,+17704252849,34.00456701519836,-84.57302956857069,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/kennesaw/667-ernest-w.-barrett-parkway-nw,Georgia,Five Below,2026-07-16
20321061,5900 Sugarloaf Pkwy,154A,Lawrenceville,GA,30043,+16789248203,33.980752900844095,-84.0807253204274,Mon-Thu 10:00-20:00; Fri-Sat 10:00-21:00; Sun 11:00-19:00,https://locations.fivebelow.com/ga/lawrenceville/5900-sugarloaf-pkwy,Georgia,Five Below,2026-07-16
97211928,5590 Mableton Pkwy SW,Suite 90,Mableton,GA,30126,+14702990136,33.81748299708054,-84.57599173497027,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/mableton/5590-mableton-pkwy-sw,Georgia,Five Below,2026-07-16
13539432,1625 Bass Road,Suite 110,Macon,GA,31210,+14783458553,32.929343258587146,-83.72775193470785,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/macon/1625-bass-road,Georgia,Five Below,2026-07-16
13539411,4101 Roswell Rd,Suite 500,Marietta,GA,30062,+17705790313,33.980556909951794,-84.43502159875925,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/marietta/4101-roswell-rd,Georgia,Five Below,2026-07-16
13539298,1550 Georgia 20,,McDonough,GA,30253,+16785833467,33.42198160652855,-84.19214392831043,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/mcdonough/1550-georgia-20,Georgia,Five Below,2026-07-16
13539439,2400 North Columbia St.,Suite A1,Milledgeville,GA,31061,+14783458569,33.10902571753412,-83.25761363558195,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/milledgeville/2400-north-columbia-st.,Georgia,Five Below,2026-07-16
1017894638,13069 GA-9,Suite 2520,Milton,GA,30004,+16785027591,34.101162912822126,-84.2686871039784,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/milton/13069-ga-9,Georgia,Five Below,2026-07-16
30824355,732 Pavilion Parkway,,Monroe,GA,30656,+14702844897,33.80644352001002,-83.73010551623848,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/monroe/732-pavilion-parkway,Georgia,Five Below,2026-07-16
2022916346,1892 Mount Zion Road,,Morrow,GA,30260,+14702648182,33.56837957726304,-84.32893298282069,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/morrow/1892-mount-zion-road,Georgia,Five Below,2026-07-16
2022916358,853 Rowland Drive,,Moultrie,GA,31768,+12293512189,31.192449474177685,-83.76710829390142,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/moultrie/853-rowland-drive,Georgia,Five Below,2026-07-16
13539294,1078 Bullsboro Drive,,Newnan,GA,30265,+17702532803,33.3997749,-84.744014,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/newnan/1078-bullsboro-drive,Georgia,Five Below,2026-07-16
13538867,210 Line Creek Drive,,Peachtree City,GA,30269,+16783649915,33.39489481723398,-84.60058523828411,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/peachtree-city/210-line-creek-drive,Georgia,Five Below,2026-07-16
13539408,201 Tanger Outlets Blvd.,Suite 500,Pooler,GA,31322,+19124500505,32.13620438313683,-81.24820479239729,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/pooler/201-tanger-outlets-blvd.,Georgia,Five Below,2026-07-16
20321053,80 Hicks Drive SE,,Rome,GA,30161,+17067194307,34.2523103,-85.1633224,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/rome/80-hicks-drive-se,Georgia,Five Below,2026-07-16
13539152,7400 Abercorn St,Suite 507,Savannah,GA,31406,+19123524345,32.00705276600728,-81.11214028339771,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/savannah/7400-abercorn-st,Georgia,Five Below,2026-07-16
13539301,1630 Scenic Highway N,10A,Snellville,GA,30078,+17709791574,33.88424277380087,-84.00948245178876,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/snellville/1630-scenic-highway-n,Georgia,Five Below,2026-07-16
1047114452,6385 Old National Highway,Suite 140,South Fulton,GA,30349,+16784703480,33.58074571837137,-84.47209840613424,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/south-fulton/6385-old-national-highway,Georgia,Five Below,2026-07-16
13538854,393 Henry Boulevard,,Statesboro,GA,30458,+19124892681,32.4298858,-81.7613754,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/statesboro/393-henry-boulevard,Georgia,Five Below,2026-07-16
20321056,5370 US Highway 78,110,Stone Mountain,GA,30087,+14702848795,33.82175595154191,-84.11787893928383,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/stone-mountain/5370-us-highway-78,Georgia,Five Below,2026-07-16
1047114464,1700 Norman Dr,Space 610 & 620,Valdosta,GA,31601,+12293516391,30.8437285283687,-83.32065097055226,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/valdosta/1700-norman-dr,Georgia,Five Below,2026-07-16
25506227,2620 Watson Blvd,Suite 22,Warner Robins,GA,31093,+14782002893,32.619855741693414,-83.66834008806204,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/warner-robins/2620-watson-blvd,Georgia,Five Below,2026-07-16
28049900,2445 Memorial Drive,,Waycross,GA,31503,+19124008092,31.1965015,-82.32000409999999,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/waycross/2445-memorial-drive,Georgia,Five Below,2026-07-16
13539293,122 Woodstock Square Ave.,,Woodstock,GA,30189,+16784453178,34.08286137782095,-84.54589715905172,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ga/woodstock/122-woodstock-square-ave.,Georgia,Five Below,2026-07-16
2022916351,501 Bass Pro Dr,Suite 400,Altoona,IA,50009,+15153959178,41.65557692358304,-93.51147315792788,Mon-Sat 11:00-19:00; Sun 12:00-18:00,https://locations.fivebelow.com/ia/altoona/501-bass-pro-dr,Iowa,Five Below,2026-07-16
16196185,301 S 16th Street,Suite 101,Ames,IA,50010,+15155166935,42.00929965830733,-93.61390239436155,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/ames/301-s-16th-street,Iowa,Five Below,2026-07-16
16337519,1719 SE Delaware Ave,,Ankeny,IA,50021,+15157093316,41.71221848836879,-93.57801499420214,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/ankeny/1719-se-delaware-ave,Iowa,Five Below,2026-07-16
13539075,180 Collins Road Northeast,Suite F,Cedar Rapids,IA,52402,+13193734435,42.02954453607128,-91.6275906220207,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/cedar-rapids/180-collins-road-northeast,Iowa,Five Below,2026-07-16
2026303190,3915 Westdale Parkway SW,Suite 100,Cedar Rapids,IA,52404,+13193172659,41.9533311,-91.7206308,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/cedar-rapids/3915-westdale-parkway-sw,Iowa,Five Below,2026-07-16
13539044,1451 Coral Ridge Avenue,Suite 1960,Coralville,IA,52241,+13196001235,41.69096613232054,-91.60268160580443,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/coralville/1451-coral-ridge-avenue,Iowa,Five Below,2026-07-16
13539084,3815 Metro Drive,Suite 300,Council Bluffs,IA,51501,+17123669747,41.2205376792422,-95.83607803802875,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/council-bluffs/3815-metro-drive,Iowa,Five Below,2026-07-16
16196186,4018 E. 53rd Street,,Davenport,IA,52807,+15632046360,41.57712089370143,-90.51577983387867,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/davenport/4018-e.-53rd-street,Iowa,Five Below,2026-07-16
15213223,902 W Kimberly Road,Suite 3,Davenport,IA,52806,+15632046347,41.56208893418071,-90.58357455276126,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/davenport/902-w-kimberly-road,Iowa,Five Below,2026-07-16
2040253765,1111 E Army Post Rd,,Des Moines,IA,50315,+15152571270,41.52194664387599,-93.60150625320392,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/des-moines/1111-e-army-post-rd,Iowa,Five Below,2026-07-16
13539443,3850 Merle Hay Rd,#525,Des Moines,IA,50310,+15152985405,41.63126620251096,-93.69990032197424,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/des-moines/3850-merle-hay-rd,Iowa,Five Below,2026-07-16
13539047,2535 NW Arterial,,Dubuque,IA,52002,+15635825424,42.519131861561526,-90.74440536441801,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/dubuque/2535-nw-arterial,Iowa,Five Below,2026-07-16
2061806999,2500 S Center Street,Suite 325,Marshalltown,IA,50158,+16412432821,42.015654128993724,-92.91009147812927,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/marshalltown/2500-s-center-street,Iowa,Five Below,2026-07-16
63653427,458 Indianhead Drive,,Mason City,IA,50401,+16412550147,43.146574671549445,-93.26806715051343,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/mason-city/458-indianhead-drive,Iowa,Five Below,2026-07-16
1017894663,1111 N Quincy Avenue,Suite 101,Ottumwa,IA,52501,+16412550450,41.01681745943082,-92.44124650124073,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/ottumwa/1111-n-quincy-avenue,Iowa,Five Below,2026-07-16
1004710839,3041 Hamilton Blvd,,Sioux City,IA,51104,+17122208033,42.52373279633132,-96.4184042220728,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/sioux-city/3041-hamilton-blvd,Iowa,Five Below,2026-07-16
13539085,5001 Sergeant Road,Suite 80,Sioux City,IA,51106,+17122660901,42.44588807377254,-96.34162686280806,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/sioux-city/5001-sergeant-road,Iowa,Five Below,2026-07-16
15648425,1419 Flammang Dr.,,Waterloo,IA,50702,+13193337078,42.46142154874049,-92.32813404110449,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/waterloo/1419-flammang-dr.,Iowa,Five Below,2026-07-16
13539019,4100 University Avenue,Suite 130,West Des Moines,IA,50266,+15152219626,41.598245081202776,-93.76018644231051,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/ia/west-des-moines/4100-university-avenue,Iowa,Five Below,2026-07-16
13538727,1976 South Randall Roud,B24,Algonquin,IL,60102,+18476584508,42.1482838,-88.3404218,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/algonquin/1976-south-randall-roud,Illinois,Five Below,2026-07-16
1066166828,1739 Homer M Adams Parkway,,Alton,IL,62002,+16183892263,38.91789967589976,-90.16448819425065,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/alton/1739-homer-m-adams-parkway,Illinois,Five Below,2026-07-16
1076890497,430 East Rand Road,,Arlington Heights,IL,60004,+12242190011,42.112110960222914,-87.97728711247424,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/arlington-heights/430-east-rand-road,Illinois,Five Below,2026-07-16
16077014,1266 N Lake Street,,Aurora,IL,60506,+16306012345,41.7834671,-88.3203625,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/aurora/1266-n-lake-street,Illinois,Five Below,2026-07-16
13538717,346 West Army Trail Road,#110,Bloomingdale,IL,60108,+16308938879,41.936940571430924,-88.10853978540081,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/bloomingdale/346-west-army-trail-road,Illinois,Five Below,2026-07-16
13538907,1608 E Empire Street,Suite C,Bloomington,IL,61701,+13096611393,40.49081117170497,-88.95601703926943,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/bloomington/1608-e-empire-street,Illinois,Five Below,2026-07-16
1066166844,257 N Weber Rd,Unit A,Bolingbrook,IL,60490,+13312240625,41.703771111921306,-88.1304250417162,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/bolingbrook/257-n-weber-rd,Illinois,Five Below,2026-07-16
13538683,2066 Il-50,,Bradley,IL,60914,+18159366254,41.1889988,-87.8475959,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/bradley/2066-il-50,Illinois,Five Below,2026-07-16
2022916360,450 River Oaks West,,Calumet City,IL,60409,+17086652096,41.59979704001791,-87.56284083780417,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/calumet-city/450-river-oaks-west,Illinois,Five Below,2026-07-16
13539069,1312 E Main Street,Suite 125,Carbondale,IL,62901,+16183511809,37.734808612248685,-89.19068825022839,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/carbondale/1312-e-main-street,Illinois,Five Below,2026-07-16
25506232,2008 North Prospect Ave.,,Champaign,IL,61822,+12173507715,40.140400471581785,-88.25736450302291,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/champaign/2008-north-prospect-ave.,Illinois,Five Below,2026-07-16
63653438,1014 S Canal St,,Chicago,IL,60607,+17732807124,41.86905277046416,-87.63857760182981,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/chicago/1014-s-canal-st,Illinois,Five Below,2026-07-16
1057552559,112 W 87th St,Suite L-3,Chicago,IL,60620,+17084122018,41.73767746073988,-87.62736853175501,Mon-Sat 10:00-19:00; Sun 10:00-18:00,https://locations.fivebelow.com/il/chicago/112-w-87th-st,Illinois,Five Below,2026-07-16
2040253758,1514 W 33rd St,Unit 22,Chicago,IL,60608,+17732004321,41.834584015536095,-87.6638828398397,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/chicago/1514-w-33rd-st,Illinois,Five Below,2026-07-16
1021146760,2647 N Elston Ave,,Chicago,IL,60647,+17733093085,41.930951606853306,-87.68309676564138,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/chicago/2647-n-elston-ave,Illinois,Five Below,2026-07-16
13538688,3302 W. Belmont Avenue,,Chicago,IL,60618,+17732672534,41.9395913,-87.7115049,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/chicago/3302-w.-belmont-avenue,Illinois,Five Below,2026-07-16
35034668,42 S. State Street,,Chicago,IL,60603,+17737541934,41.8815544,-87.6279623,Mon-Sat 09:30-20:00; Sun 10:00-20:00,https://locations.fivebelow.com/il/chicago/42-s.-state-street,Illinois,Five Below,2026-07-16
17717557,4655 West Foster Ave,,Chicago,IL,60630,+17733779659,41.974185502113066,-87.74576789838207,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/chicago/4655-west-foster-ave,Illinois,Five Below,2026-07-16
80226359,4933 W North Ave,,Chicago,IL,60639,+13129100861,41.908219522903536,-87.74935582083981,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/chicago/4933-w-north-ave,Illinois,Five Below,2026-07-16
13539286,6133 N Lincoln Avenue,,Chicago,IL,60659,+17734551205,41.9942639,-87.7116199,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/chicago/6133-n-lincoln-avenue,Illinois,Five Below,2026-07-16
13538662,6451 West Diversey Avenue,Suite G4-G7,Chicago,IL,60707,+17736226810,41.930675682016506,-87.78758592862658,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/chicago/6451-west-diversey-avenue,Illinois,Five Below,2026-07-16
13538956,7601 South Cicero Avenue,#1930,Chicago,IL,60652,+17735817731,41.7577849,-87.7391584,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/chicago/7601-south-cicero-avenue,Illinois,Five Below,2026-07-16
1080779273,800 N Kedzie Ave,Suite 116,Chicago,IL,60651,+18722729911,41.89676870479726,-87.70701969508914,Mon-Sun 10:00-19:00,https://locations.fivebelow.com/il/chicago/800-n-kedzie-ave,Illinois,Five Below,2026-07-16
13538711,242 Commons Drive,,Chicago Ridge,IL,60415,+17084240665,41.71090093906783,-87.78271372023772,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/chicago-ridge/242-commons-drive,Illinois,Five Below,2026-07-16
13538976,3027 S. Cicero Ave,,Cicero,IL,60804,+17082226680,41.8384861,-87.741601,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/cicero/3027-s.-cicero-ave,Illinois,Five Below,2026-07-16
13538685,30 Countryside Plz,,Countryside,IL,60525,+17084820975,41.781900865381246,-87.87209529824293,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/countryside/30-countryside-plz,Illinois,Five Below,2026-07-16
13538694,5460 Northwest Highway,500,Crystal Lake,IL,60014,+18153566093,42.2265265,-88.304187,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/crystal-lake/5460-northwest-highway,Illinois,Five Below,2026-07-16
1017894666,4705 E Maryland Street,Unit 1,Decatur,IL,62521,+12175591841,39.81878878711121,-88.88341592521786,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/decatur/4705-e-maryland-street,Illinois,Five Below,2026-07-16
13538710,2518 Sycamore Road,,Dekalb,IL,60115,+18157484598,41.953523171218926,-88.71994188037395,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/dekalb/2518-sycamore-road,Illinois,Five Below,2026-07-16
2007699957,451 N Main St,,East Peoria,IL,61611,+13093844993,40.67060610000001,-89.5760093,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/east-peoria/451-n-main-st,Illinois,Five Below,2026-07-16
1015790279,209 Kingery Hwy,,Elmhurst,IL,60126,+16309317292,41.89418018802557,-87.96080698827089,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/elmhurst/209-kingery-hwy,Illinois,Five Below,2026-07-16
15576985,2400 Main Street,,Evanston,IL,60202,+17736944574,42.03178083480507,-87.70738495038393,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/evanston/2400-main-street,Illinois,Five Below,2026-07-16
13538927,9680 S Western Avenue,Unit C,Evergreen Park,IL,60805,+17082290274,41.7165540254932,-87.68455313988113,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/evergreen-park/9680-s-western-avenue,Illinois,Five Below,2026-07-16
13539087,5927 North Illinois St,,Fairview Heights,IL,62208,+16182777392,38.58652232984805,-89.98757272049068,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/fairview-heights/5927-north-illinois-st,Illinois,Five Below,2026-07-16
1066166836,994 US-51,,Forsyth,IL,62535,+12175768587,39.92059762876437,-88.95462688708514,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/forsyth/994-us-51,Illinois,Five Below,2026-07-16
79588098,1810B S West Ave,,Freeport,IL,61032,+18156558452,42.27603476061429,-89.63427970510308,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/freeport/1810b-s-west-ave,Illinois,Five Below,2026-07-16
13539275,2049 National Boulevard,,Galesburg,IL,61401,+13093431904,40.9729277,-90.3806145,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/galesburg/2049-national-boulevard,Illinois,Five Below,2026-07-16
13538679,1520 South Randall Road,,Geneva,IL,60134,+16302080876,41.87312707180549,-88.34286890674593,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/geneva/1520-south-randall-road,Illinois,Five Below,2026-07-16
2007699956,3469 Nameoki Rd,,Granite City,IL,62040,+16183890019,38.7249285,-90.1249684,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/granite-city/3469-nameoki-rd,Illinois,Five Below,2026-07-16
16100969,6170 W Grand Ave,Space 799,Gurnee,IL,60031,+18478551583,42.3899294,-87.95932239999999,Mon-Sat 10:00-20:00; Sun 11:00-19:00,https://locations.fivebelow.com/il/gurnee/6170-w-grand-ave,Illinois,Five Below,2026-07-16
1066166830,12547 State Route 143,Suite A,Highland,IL,62249,+16183892281,38.75878016866407,-89.6832664875067,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/highland/12547-state-route-143,Illinois,Five Below,2026-07-16
16055537,170 S Mannheim Rd,,Hillside,IL,60162,+17086220697,41.86680053973811,-87.88501120467087,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/hillside/170-s-mannheim-rd,Illinois,Five Below,2026-07-16
13538941,2604 N Sutton Road,,Hoffman Estates,IL,60192,+18476450711,42.071837650670055,-88.1934939742819,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/hoffman-estates/2604-n-sutton-road,Illinois,Five Below,2026-07-16
13539273,17922 S Halsted Street,,Homewood,IL,60430,+17089571921,41.56416878038251,-87.63837119510652,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/homewood/17922-s-halsted-street,Illinois,Five Below,2026-07-16
1015790253,901 W Morton Ave,Suite 18A,Jacksonville,IL,62650,+12175591826,39.72169575438429,-90.24147082084943,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/jacksonville/901-w-morton-ave,Illinois,Five Below,2026-07-16
13538684,2721 Plainfield Road,,Joliet,IL,60435,+18152541863,41.5774324,-88.1547529,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/joliet/2721-plainfield-road,Illinois,Five Below,2026-07-16
1017894649,20505 N Rand Rd,Suite 110,Kildeer,IL,60047,+12243692723,42.16331749121119,-88.05185922042479,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/kildeer/20505-n-rand-rd,Illinois,Five Below,2026-07-16
13539400,1007 West Lane Rd,,Machesney Park,IL,61115,+17792013131,42.363971283509954,-89.03530459995909,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/machesney-park/1007-west-lane-rd,Illinois,Five Below,2026-07-16
1080779257,1405 Fort Worth Way,,Mattoon,IL,61938,+12174713080,39.48163148082158,-88.3290955098217,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/mattoon/1405-fort-worth-way,Illinois,Five Below,2026-07-16
13538689,2346 N. Richmond Road,,McHenry,IL,60051,+18153850067,42.36027460057887,-88.26459849360918,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/mchenry/2346-n.-richmond-road,Illinois,Five Below,2026-07-16
13538675,1314 Winston Plaza,,Melrose Park,IL,60160,+17083441020,41.90643507635925,-87.8503096308728,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/melrose-park/1314-winston-plaza,Illinois,Five Below,2026-07-16
13538904,13210 South Cicero Avenue,,Midlothian,IL,60445,+17083858207,41.651146883535965,-87.74132139881135,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/midlothian/13210-south-cicero-avenue,Illinois,Five Below,2026-07-16
13539460,1121 Mount Prospect Plaza,,Mount Prospect,IL,60056,+18472428810,42.0677997,-87.9188477,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/mount-prospect/1121-mount-prospect-plaza,Illinois,Five Below,2026-07-16
1053673498,2976 W Route 60,,Mundelein,IL,60060,+12243021238,42.28205040000002,-88.04291145767057,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/mundelein/2976-w-route-60,Illinois,Five Below,2026-07-16
13538747,348 S. Route 59,,Naperville,IL,60540,+16305263633,41.766148807763415,-88.20375150283533,Mon-Sat 09:30-21:30; Sun 10:00-20:00,https://locations.fivebelow.com/il/naperville/348-s.-route-59,Illinois,Five Below,2026-07-16
