name,street,location,city,clientkey,latitude,longitude,phone,zip,state,temp_closed,timezone,state_name,brand,updated
DollarTree,1466 N Woodland Blvd,Gateway Village Shopping Center,Deland,889,29.05402,-81.30436,386-232-9160,32720-2269,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1800 S Woodland Ave.,Victoria Square,Deland,4764,28.9962704166667,-81.3026541666667,386-624-0030,32720-7901,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,58 S Highway 17 92,Debary,Debary,6825,28.8859623,-81.3085364,386-601-0000,32713-3331,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,"843 Harley Strickland Blvd, Ste B",West Volusia Towne Center,Orange City,3964,28.9172210862278,-81.2894678707449,386-457-6382,32763-7966,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,5200 E. Highway 100 Suite 101,Palm Coast Landing,Palm Coast,4177,29.4755749181667,-81.2143816440925,386-597-0761,32164-2467,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,140 Cypress Edge Dr.,Cobblestone Village,Palm Coast,5158,29.5517,-81.2265,386-627-7317,32164-8411,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,204 S Orange Avenue,204 Orange Avenue S,Green Cove Spring,6711,29.9918254,-81.677938,904-297-9329,32043-4130,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,2723 Blanding Blvd,Middleburg FS,Middleburg,7414,30.0599398,-81.8771798,904-406-6004,32068-5649,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1501 Saxon Blvd,Saxon Blvd Development,Deltona,8907,28.9038647,-81.2454346,386-601-0047,32725,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,915 Doyle Road Suites 103,Deltona Shopping Center,Deltona,1316,28.8693133385298,-81.2522603117859,386-601-0007,32725-8254,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,550 West 1st Street,Former CVS,Sanford,9341,28.8121585,-81.272617,321-233-6001,32771,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,2501B Moody Blvd,Flagler Square,Flagler Beach,8961,29.475255,-81.1482895,386-597-0811,32136-4407,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,2135 Howland Blvd Ste 110,Deltona,Deltona,4617,28.9235589473684,-81.1884031578947,386-457-6375,32738-9252,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1462 West Granada Blvd,Ormond Towne Square,Ormond Beach,413,29.2570161,-81.1096519,321-209-8471,32174,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1938 US Highway 1 South,St Augustine Plaza,St Augustine,199,29.84904,-81.3544,904-417-9039,32086-4233,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1545 Brannan Field Rd Suite # 11,Plantation Crossing,Middleburg,3890,30.1052569646747,-81.830908278587,904-406-6367,32068-8428,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1115 Cornerstone Blvd Ste E,Tomoka Town Center,Daytona Beach,7977,29.2142671,-81.0945221,386-281-4975,32117-7171,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,130 S Nova Road,Fmr Tuesday Morning,Ormond Beach,9789,29.277038,-81.0845633,386-492-0192,32174,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,55 Courtland Blvd,Osteen Freestander,Deltona,8384,28.856786,-81.1855093,407-391-2683,32738-9168,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,"2455 International Speedway, Ste #900",Volusia Square,Daytona Beach,222,29.18062,-81.07978,386-281-4930,32114-8122,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1997 Eastwest Pkwy,Island Walk,Fleming Island,3563,30.09989,-81.7175035864595,904-622-9466,32003-6350,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,274 W Granada Blvd.,Ormond Beach F/S,Ormond Beach,6110,29.2824731178667,-81.0632738566094,386-281-4957,32174-6202,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1222 Ocean Shore Blvd.,Ormond Beach Mall,Ormond Beach,6762,29.322538,-81.0570515,386-481-9650,32176-3620,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1548 Ridgewood Ave.,Holly Hill,Holly Hill,5204,29.2539373650926,-81.0460608280932,386-281-4956,32117-2220,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,208 N Nova Rd State Route #5A,208 N Nova Rd,Daytona Beach,6640,29.2050043,-81.0422566,386-481-9649,32114-3444,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,868 Blanding Blvd. Ste 122,Ridgecrest Plaza,Orange Park,967,30.1413545945946,-81.7684581081081,904-622-1697,32065-8942,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,500 State Road 16,500 State Road 16,St Augustine,8099,29.9170629,-81.3470735,850-344-1210,32084,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1350 Beville Road,Former CVS,Daytona Beach,8493,29.1718551,-81.0380689,386-317-3699,32114-5719,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,2641 N. Atlantic Ave.,Bellair Plaza,Daytona Beach,223,29.2635963210446,-81.0264188096701,386-265-6235,32118-3205,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,5499 S Williamson Blvd.,The Pavillion at Port Orange,Port Orange,4931,29.1099111973255,-81.0374974483384,386-265-6001,32128-7399,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1541 S Ridgewood Ave,Daytona Freestander,Daytona Beach,6265,29.1841815419528,-81.0086484039782,386-675-1045,32114-6133,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,3730 S Nova Rd,S Nova Rd,Port Orange,6933,29.1336441,-81.0091631,386-615-5340,32129-4234,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,2550 Race Track Road Suite A,Flora Park Shopping Center,Saint Johns,6093,30.115804,-81.597356,904-417-9996,32259-6278,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,2425 S Ridgewood Ave,South Daytona,South Daytona,6503,29.1650793993531,-80.9983071846604,386-675-1920,32119-3077,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,9725 Crosshill Blvd,Oakleaf Town Center,Jacksonville,4212,30.1976686868687,-81.8298560606061,904-701-6953,32222-5812,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,4015 S Nova Rd.,Riverwood Plz,Port Orange,332,29.1174535634676,-80.994647183457,386-281-4931,32127-4922,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,130 McCoy Way,Palencia,St. Augustine,9156,30.0173755,-81.3955705,904-217-5934,32095,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1520 Park Ave,Park Central Plaza,Orange Park,5697,30.1715947826087,-81.701387826087,904-622-1569,32073-4910,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,675 Durbin Pavilion Dr #102,The Pavillion at Durbin Park,St Johns,7693,30.0953466,-81.5202447,904-417-9040,32259-0000,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,6001 Argyle Forest Blvd #61,Argyle Village Square,Jacksonville,1288,30.19189,-81.7412,904-380-6765,32244-6664,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,11111 San Jose Blvd Suite 45,Riverplace Shopping Center,Jacksonville,4153,30.1731845318532,-81.6284573428236,904-594-1129,32223-7946,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1338 South 6th St,Cornerstone Shopping Center,MacClenny,3881,30.26562822984,-82.1227403158602,904-408-4000,32063-4621,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,10550 Old St Augustine Rd,Crossroads at Mandarin Shopping Center,Jacksonville,8075,30.1853353,-81.6092442,904-380-5815,32257-8650,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,990 Southwest Main Blvd,Lake City,Lake City,6592,30.1764769,-82.6402836,386-243-6118,32025-5749,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,11250 St Augustine Plaza Suite 29,Old St Augustine Plaza,Jacksonville,260,30.19333,-81.61048,904-594-1230,32257-1088,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,10320 Shops Lane Suite 303,Avenues Walk,Jacksonville,4308,30.1776082993951,-81.5567682993951,904-513-5371,32256-7404,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,6466 103rd Street,103rd Street,Jacksonville,5443,30.2483905714286,-81.7485092857143,904-594-1225,32210-7130,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1952 State Road 44,New Smyrna Beach Regional,New Smyrna Beach,220,29.013486228957,-80.9469744444184,386-663-6025,32168-8347,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,275 SW Home Depot Dr,Lake City,Lake City,4922,30.1771013347688,-82.6681674131636,386-269-6018,32055-1326,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,3636 Blanding Blvd Suite 17,Cedar Hills Shopping Center,Jacksonville,3013,30.269068125,-81.7366428125,904-701-6667,32210-5241,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,8634 Baymeadows Rd.,Baymeadows Festival,Jacksonville,3260,30.22076,-81.5788776923077,904-594-1270,32256-7424,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,4543 Shirley Ave,4543 Shirley Ave,Jacksonville,6887,30.2847669,-81.7235276,904-588-7722,32210-2065,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,7200 Normandy Blvd,Normandy Station,Jacksonville,3080,30.2997132804111,-81.7665092103562,904-701-6665,32205-6287,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,3544 University Blvd. W.,University Center,Jacksonville,1596,30.2618306837804,-81.6251617991587,904-330-3018,32217-2116,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1920 Ridgewood Ave,Edgewater Freestander,Edgewater,7573,28.9700804,-80.8949768,386-663-6004,32141-0000,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,664 Sumter Road,Lenox Ave FS,Jacksonville,7989,30.3151898,-81.7320641,904-486-2320,32205,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,3745 Philips Hwy,Jacksonville,Jacksonville,7422,30.2866786,-81.6320241,904-431-5953,32207-6894,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,4643 River City Dr Suite 107,St Johns Town Center,Jacksonville,4250,30.25897,-81.52537,904-380-6767,32246-7427,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1020 Edgewood Ave. N. Ste 12,Commonwealth Shopping Center,Jacksonville,4887,30.3374,-81.73115,904-515-5833,32254-2381,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,840 A1A N Ste 100,Corridors at Ponte Vedra,Ponte Vedra,5180,30.19589,-81.38347,904-686-3092,32082-3272,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,11000 Beach Blvd,Dollar Tree Center,Jacksonville,2134,30.28675,-81.53351,904-380-6766,32246-9905,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1631 University Blvd S,Jacksonville,Jacksonville,5670,30.31283,-81.59954,904-380-9963,32216-8926,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,9400 Atlantic Blvd Suite 30,Regency Park Shopping Center,Jacksonville,1853,30.31875,-81.55498,904-380-6168,32225-8255,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,11824-3 Atlantic Blvd,Atlantic West,Jacksonville,3993,30.32248,-81.54234,904-380-6169,32225-2918,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,13740 Beach Blvd. Suite 408,Pablo Creek Plaza East,Jacksonville,4291,30.2876168181818,-81.4566522727273,904-380-9896,32224-6033,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,7310 New Kings Road,New Kings Road FS,Jacksonville,6034,30.38706,-81.73351,904-701-6674,32219-3445,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,10732 Atlantic Blvd,Discovery Zone Plaza,Jacksonville,6685,30.3232838,-81.5221413,904-483-9075,32225-2926,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,5799 Fort Caroline Road,Jacksonville,Jacksonville,6854,30.3658092,-81.6017504,904-431-6104,32277-1752,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,8011 Merrill Rd Ste 2,Merrill Station,Jacksonville,5104,30.352356,-81.561488,904-924-6002,32277-6545,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1314 Beach Blvd,Beach Plaza,Jacksonville Beach,4165,30.2881279126775,-81.4040923875858,904-242-5142,32250-3408,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,2485 Monument Road,Monument Landing,Jacksonville,7903,30.3587407,-81.501604,904-701-5985,32225-3531,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,989 Atlantic Blvd Suite B,Atlantic Village Shopping Center,Atlantic Beach,1010,30.3245434224599,-81.4113578074866,904-242-5141,32233-3311,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,10827 Harts Rd,Jacksonville,Jacksonville,1588,30.4307062162162,-81.6582413513514,904-330-3017,32218-3702,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,12123 Lem Turner Road Ste 1,Lem Turner Plaza,Jacksonville,5303,30.4510233599133,-81.7045623153596,904-701-6669,32218-1020,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,2321 Mayport Rd.,Mayport FS,Atlantic Beach,5993,30.34991,-81.41352,904-242-5385,32233-2715,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,2429 US Hwy 1,Mims Rebanner,Mims,8082,28.664524,-80.8438767,321-222-5391,32754,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,3333 Dairy Rd.,Dairy Road Rebanner,Titusville,8083,28.6364627,-80.8470769,321-222-5510,32796-1511,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,2200 Ohio Avenue,Live Oak,Live Oak,939,30.27555,-82.98772,386-339-6063,32064-4856,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,3263 Garden St,St Johns Plaza,Titusville,5043,28.6183907059683,-80.8425004397462,321-529-6080,32796-3004,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,13141 City Station Dr. Unit 109,River City Marketplace,Jacksonville,3289,30.47554,-81.64334,904-701-6668,32218-7235,FL,0,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,1415 Garden Street,Garden St,Titusville,9719,28.6148922,-80.8194825,321-222-5384,32796,FL,,America/New_York,Florida,Dollar Tree,2024-06-05
DollarTree,8931 Penn Avenue South,Penn Lake Shopping Center,Bloomington,5330,44.8421987951239,-93.3087710605584,612-440-4346,55431-2024,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,64 West 66th St,The Hub,Richfield,749,44.8835117699115,-93.2792768141593,612-656-1557,55423-2316,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,7810 Portland Ave,Town & Country Shopping Center,Bloomington,3965,44.8613363642374,-93.2681616690294,612-656-3192,55420-1313,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,10600 France Ave S,Valley West Shopping Center,Bloomington,4361,44.8118627659574,-93.3295343617021,612-444-5285,55431-3540,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,8040 Glen Lane,Eden Prairie,Eden Prairie,3680,44.8576866128359,-93.4277993929726,612-444-3265,55344-5354,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,8928 Highway 7,Knollwood Village,St. Louis Park,1013,44.9357377051015,-93.3854520274274,952-487-7350,55426-3919,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,1404 Main Street,Central Park Square,Hopkins,5798,44.9243504081633,-93.4178418367347,612-656-6151,55343-7405,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,3001 Nicollet Ave 2-A,3001 Nicollet Ave,Minneapolis,7071,44.9478025,-93.2771495,952-229-5081,55408,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,2858 26th Ave South,Minehaha Center,Minneapolis,2328,44.9511493333333,-93.2347193333333,612-444-1924,55406-1529,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,2000 Highway 13 E,2000 Highway 13 E,Burnsville,6964,44.7896532,-93.2463372,612-656-4243,55337-7007,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,1960 Cliff Lake Rd Suite 139,Cliff Lake Center,Eagan,4260,44.7938868765045,-93.2062608800713,612-486-6200,55122-2476,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,14130 Highway 13 S,Marketplace at 42 Shopping Center,Savage,8678,44.7481027,-93.382449,612-643-4115,55378-2192,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,14101 Aldrich Ave,Burnsville Marketplace,Burnsville,3581,44.7481479,-93.2857409,612-444-2677,55337-4444,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,1278 Town Centre Dr. Ste. 100,Eagan Town Center,Eagan,5117,44.8324088313523,-93.1597337436663,952-487-6601,55123-1064,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,4140 Dean Lakes Blvd.,Dean Lakes,Shakopee,6303,44.7790220680021,-93.4669827619927,651-286-5745,55379-2851,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,1420 University Avenue W,Midway Market Place,St. Paul,1295,44.9556065517241,-93.1602451724138,612-293-0190,55104-4012,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,4072 Lakeland Ave N.,Robin Center,Robbinsdale,750,45.0291823774286,-93.3343975878383,612-315-0413,55422-2236,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,4301 Winnetka Ave N.,Winnetka Mall,New Hope,5275,45.0339356210685,-93.38032,952-487-7388,55428-4926,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,7350 153rd St W,Southport Centre,Apple Valley,3046,44.7276023041902,-93.2144829171233,952-229-5075,55124-7039,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,1425 County RD 101 N,Plymouth Plaza,Plymouth,9469,44.9944494,-93.5031423,612-474-0775,55447,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,23610 Highway 7,Shorewood Village Shopping Center,Shorewood,3688,44.8920694312379,-93.579740020627,952-487-7351,55331-2904,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,1121 Larpenteur Ave. W,Roseville Center,Roseville,4588,44.992068012229,-93.1473471256275,612-444-5240,55113-6335,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,4130 Berkshire Lane N #J,Plymouth Collection,Plymouth,8705,45.0300941,-93.455101,952-229-5669,55446-3831,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,2401 Fairview Ave,Rosedale Market Place,Roseville,3683,45.01415,-93.17711,952-487-6595,55113-2708,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,2039 South Robert St,Westview Valu Center,West Saint Paul,1383,44.885106875,-93.08055375,612-486-6050,55118-3924,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,105 Willow Bend,Crystal Shopping Center,Crystal,6386,45.053919522488,-93.3665810080809,651-286-4920,55428-3965,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,"1201 S Robert St, Ste 18",Signal Hills Shopping Center,W Saint Paul,5968,44.9099034482759,-93.08063,612-486-6054,55118-2306,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,17730 Kenwood Trl,Argonne Village,Lakeville,4487,44.6923603359914,-93.2836063288833,651-361-4948,55044-9454,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,5930 Earle Brown Drive Suite 100,Brooklyn Center,Brooklyn Center,2887,45.0632458587395,-93.3065780585019,763-656-1030,55430-2567,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,99 Maryland Ave W,Former Walgreens,St. Paul,6202,44.97738,-93.1041852717859,612-643-4222,55117-4528,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,6330 Brooklyn Blvd.,Sun Foods Center,Brooklyn Center,7598,45.0699542,-93.326045,612-656-1583,55429-2660,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,17578 Dodd Blvd.,Frmr CVS,Lakeville,9733,44.6940209,-93.2185403,651-262-5040,55044,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,775 53rd Avenue NE,Target Freestander,Fridley,8834,45.065155,-93.2490091,763-294-6997,55421-1240,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,3420 150th Street W,Rosemount Market Square,Rosemount,5614,44.73165,-93.1338,763-762-4536,55068-2757,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,802 Yellow Brick Rd,Brickyard Shopping Center,Chaska,7654,44.7918822,-93.5999778,612-444-3874,55318-2152,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,6666 Cahill Avenue,Village Square,Inver Grove Heights,5203,44.8524568641311,-93.0449154437929,651-286-5744,55076-2025,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,9124 Broderick Blvd,WAG Inver Grove Heights,Inver Grove Heights,7924,44.8178018,-93.0429889,651-846-0982,55076-5187,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,302 Clydesdale Trail,Clydesdale Market,Medina,7819,45.0457317,-93.5300863,952-656-0008,55340-5438,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,2900 Rice Street Suite 200,The Marketplace Center,Little Canada,2396,45.02831,-93.10616,952-487-9935,55113-2282,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,8030 Brooklyn Blvd,Park Square,Brooklyn Park,3503,45.0964378,-93.3797652,612-444-2624,55445,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,2120 Silver Lake Road,Rice Creek Center,New Brighton,4817,45.0848510714286,-93.2189060714286,651-286-5741,55112-5344,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,11551 Fountains Drive,Fountains at Arbor Lakes,Maple Grove,3841,45.091874795595,-93.4265086908641,612-656-1556,55369-7198,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,8545 Edinburgh Centre Dr,Edinburgh Festival Centre,Brooklyn Park,5075,45.1100221656558,-93.3034617515163,612-428-0332,55443-3724,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,2157 Old Hudson Road,Sun Ray Shopping Center,Saint Paul,751,44.9513378520483,-93.0108631869639,612-315-0390,55119-4404,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,951 County Road E E,Vadnais Square,Vadnais Heights,4836,45.03702,-93.07862,612-474-3702,55127-7114,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,1620 White Bear Ave. N,Hillcrest Shopping Center,Saint Paul,4713,44.99014,-93.02523,612-444-3930,55106-1608,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,521 87th Lane NE,Rainbow Village Shopping Center,Blaine,2800,45.1291735610035,-93.256484676006,651-280-4105,55434-1024,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,1727 Beam Avenue Suite E,Birch Run Shopping Center,Maplewood,3150,45.0281116710232,-93.0278358495232,612-486-6052,55109-1196,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,7060 Valley Creek Plz. Suite 101,Woodbury Village,Woodbury,4491,44.9266302764502,-92.9632856916951,952-656-5062,55125-2269,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,16425 County Road 30,Dunkirk Square,Maple Grove,5492,45.1261079677368,-93.4900292232167,612-656-1555,55311-1219,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,7085 10th Street North,Bergen Plaza,Oakdale,3739,44.9631721609044,-92.9625663231281,612-444-3263,55128-5938,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,923 8th St,Farmington Mall,Farmington,7245,44.6321293,-93.1357402,612-851-3943,55024-1435,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,9115 S Service Dr.,Northway Shopping Center,Lexington,5918,45.1374724849294,-93.1690412651921,651-846-3933,55014-3937,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,"8711 E Point Douglas Rd S., Ste 112",Cottage Grove Plaza,Cottage Grove,4821,44.8149460576568,-92.92906,651-414-8140,55016-5031,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,3005 Coon Rapids Blvd NW,Coon Rapid Square,Coon Rapids,5529,45.1735711111111,-93.3436311111111,612-231-1556,55433-3432,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,12455 Champlin Drive,Champlin Plaza,Champlin,4828,45.1799246519953,-93.3933687233862,612-656-1585,55316-1907,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,10150 Hudson Road Suite 150,Woodbury Crossing,Saint Paul,3073,44.9449793606663,-92.9011550172999,612-444-3905,55129-8632,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,2701 County Rd E,White Bear Hills Shopping Center,White Bear Lake,4006,45.09,-93.01,651-286-5157,55110-4962,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,4325 Pheasant RIdge Dr,Village of Blaine,Blaine,8436,45.1650113,-93.1606259,612-268-7914,55449-4539,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,11763 Ulysses St NE,Blaine Commons,Blaine,5440,45.1841825798411,-93.2396295976788,952-656-3186,55434-4190,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,10730 10th Street West,Waconia Center,Waconia,7198,44.838622,-93.797056,763-656-6961,55387-0000,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,7945-7963 Hwy 55,Greenfield Shopping Center,Greenfield,9601,45.0794036,-93.7260117,612-470-8471,55373,MN,,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,2288 Bunker Lake Blvd,Andover Station Shopping Center,Andover,4113,45.21955,-93.324097704918,612-656-3193,55304-3900,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
DollarTree,3851 Saint Francis Blvd,Rum River Crossing,Anoka,5549,45.2220286048714,-93.3950406810408,612-656-1586,55303-1024,MN,0,America/Chicago,Minnesota,Dollar Tree,2024-06-05
