store_id,store_name,address,city,zip,state,region,phone,url,latitude,longitude,state_name,brand
AL032,Hyundai Of Jasper,4011 Highway 78 East,Jasper,35501,AL,SO,205-295-9400,www.hyundaiofjasper.com,33.8393195,-87.2325262,Alabama,Hyundai
IN049,Bachman Hyundai,630 Broadway Street,Jeffersonville,47130,IN,CE,812-285-6168,www.bachmanhyundai.com,38.274876,-85.7465219,Indiana,Hyundai
KY018,Oxmoor Hyundai,8107 Shelbyville Road,Louisville,40222,KY,CE,502-894-3400,www.oxmoorhyundai.com,38.2490805,-85.6039057,Kentucky,Hyundai
MS038,Barnes Crossing Hyundai,3983 N Gloster Street,Tupelo,38804,MS,SC,662-844-1383,www.bchyundaioftupelo.com,34.3131797,-88.7076465,Mississippi,Hyundai
IL026,Watermark Hyundai Of Marion,1910 W. Coolidge Avenue,Marion,62959,IL,CE,618-993-2161,www.marionhyundai.com,37.7390049,-88.9520296,Illinois,Hyundai
KY033,Cronin Hyundai  Of Nicholasville,3035 Lexington Road,Nicholasville,40356,KY,CE,859-885-1000,www.croninhyundai.com,37.93196105957031,-84.5500259399414,Kentucky,Hyundai
KY017,Gates Hyundai,6000 Atwood Drive,Richmond,40475,KY,CE,859-624-1211,www.gateshyundai.com,37.7518677,-84.2665109,Kentucky,Hyundai
KY031,Don Franklin Lexington Hyundai,3340 Richmond Road,Lexington,40509,KY,CE,859-263-5880,www.donfranklinlexingtonhyundai.com,37.997431,-84.443553,Kentucky,Hyundai
MO044,Auffenberg Hyundai Cape Girardeau,386 Siemers Drive,Cape Girardeau,63701,MO,SC,573-332-1711,www.auffenbergcapehyundai.com,37.294037,-89.577361,Missouri,Hyundai
TN049,Wolfchase Hyundai,7727 Highway 64,Memphis,38133,TN,SO,901-435-9400,www.wolfchasehyundai.com,35.203666,-89.8057586,Tennessee,Hyundai
MI053,Betten Baker Hyundai,2477 Henry Street,Muskegon,49441,MI,CE,231-759-5900,www.bettenbakerhyundai.com,43.2078076,-86.2641972,Michigan,Hyundai
WI016,Zimbrick Hyundai West,1809 W. Beltline Hwy,Madison,53713,WI,MS,608-230-0600,www.zimbrickhyundaiwest.com,43.03418731689453,-89.41165924072266,Wisconsin,Hyundai
NV032,Hyundai Of Las Vegas,7200 W Sahara Ave,Las Vegas,89117,NV,WE,702-938-1400,www.hyundaioflasvegas.com,36.14494323730469,-115.2489852905273,Nevada,Hyundai
NV030,Centennial Hyundai,6200 Centennial Center Blvd,Las Vegas,89149,NV,WE,702-483-2200,www.centennialhyundailasvegas.com,36.27363204956055,-115.2657012939453,Nevada,Hyundai
NC044,Lake Norman Hyundai,20520 Chartwell Center Drive,Cornelius,28031,NC,MA,704-896-3700,www.lakenormanhyundai.com,35.4787995,-80.8761138,North Carolina,Hyundai
NC038,Keffer Hyundai,9010 E. Independence Blvd,Matthews,28105,NC,MA,704-714-4700,www.kefferhyundai.com,35.1420307,-80.7212664,North Carolina,Hyundai
NC064,South Charlotte Hyundai,10518 Cadillac Street,Pineville,28134,NC,MA,704-551-0664,www.southcharlottehyundai.com,35.1216579,-80.8792834,North Carolina,Hyundai
NC048,Modern Hyundai Of Concord,965 Concord Parkway South,Concord,28027,NC,MA,704-262-4408,www.modernhyundai.com,35.3922929,-80.6217765,North Carolina,Hyundai
NC041,Keith Hawthorne Hyundai,4712 Wilkinson Blvd.,Lowell,28098,NC,MA,704-478-2000,www.hyundaiofgastonia.com,35.2551668,-81.0954493,North Carolina,Hyundai
SC030,Fort Mill Hyundai,805 Gold Hill Road,Fort Mill,29708,SC,MA,803-396-9000,www.fortmillhyundai.com,35.0602696,-80.9585796,South Carolina,Hyundai
NC065,Bob Mayberry Hyundai,3220 West Highway 74,Monroe,28110,NC,MA,704-283-8571,www.bobmayberryhyundai.com,35.0267528,-80.5848964,North Carolina,Hyundai
NC071,Flow Hyundai Of Statesville,1015 Floger Drive,Statesville,28625,NC,MA,980-434-7200,www.flowhyundaistatesville.com,35.77725,-80.861749,North Carolina,Hyundai
NC043,Paramount Hyundai Of Hickory,1234 South Center St.,Hickory,28602,NC,MA,828-449-1122,www.paramounthyundai.com,35.715959,-81.338605,North Carolina,Hyundai
NC029,Paramount Hyundai,101 Malcolm Blvd.,Valdese,28690,NC,MA,828-874-2161,www.paramounthyundaivaldese.com,35.735263,-81.529944,North Carolina,Hyundai
NC032,Bob King Hyundai,1601 Silas Creek Parkway,Winston-salem,27127,NC,MA,336-724-2861,www.bobkinghyundai.com,36.0682853,-80.2607769,North Carolina,Hyundai
NC067,Classic Hyundai Of Wilkesboro,1502 West D Street,North Wilkesboro,28659,NC,MA,336-667-1226,www.classichyundaiwilkesboro.com,36.1550202,-81.1687327,North Carolina,Hyundai
NC040,Carolina Hyundai Of High Point,2421 N. Main Street,High Point,27262,NC,MA,336-884-7200,www.carolinahyundai.com,35.9889295,-80.02693,North Carolina,Hyundai
NC046,Pinehurst Hyundai,10732 Us Hwy 15-501,Southern Pines,28387,NC,MA,910-692-2424,www.pinehursthyundaionline.com,35.1655724,-79.4238312,North Carolina,Hyundai
SC045,Stivers Hyundai,9950 Farrow Road,Columbia,29203,SC,SO,803-788-6800,www.stivershyundai.com,34.0933866,-80.8545686,South Carolina,Hyundai
NC066,Capital Hyundai Of Greensboro,801 East Bessemer Avenue,Greensboro,27405,NC,MA,336-275-9761,www.capitalhyundaigreensboro.net,36.1155274,-79.7512033,North Carolina,Hyundai
SC049,Autonation Hyundai Columbia,250 Greystone Blvd. Suite A,Columbia,29210,SC,SO,803-799-1234,www.autonationhyundaicolumbia.com,34.01723861694336,-81.07534790039062,South Carolina,Hyundai
NC053,Crenshaw Hyundai,330 Huffman Mill Road,Burlington,27215,NC,MA,336-584-1144,www.crenshawhyundai.com,36.0758228,-79.4871301,North Carolina,Hyundai
SC048,Alm Hyundai Florence,2542 W. Palmetto Street,Florence,29501,SC,SO,843-536-1857,www.almhyundai.com,34.1796603,-79.8224066,South Carolina,Hyundai
NC008,Lee Hyundai,1960 Skibo Road,Fayetteville,28314,NC,MA,910-864-7100,www.leehyundai.com,35.063058,-78.969523,North Carolina,Hyundai
NC030,Sport Durst Hyundai,4511 Chapel Hill Blvd,Durham,27707,NC,MA,919-489-6531,www.sportdursthyundai.com,35.962034,-78.973245,North Carolina,Hyundai
TN035,Friendship Hyundai Of Johnson City,3408 North Roan Street,Johnson City,37601,TN,SO,423-461-4500,www.hyundaijc.com,36.3634616,-82.392599,Tennessee,Hyundai
TN032,Friendship Hyundai Of Bristol,2638 West State Street,Bristol,37620,TN,SO,423-652-6200,www.hyundaitn.com,36.549002,-82.223901,Tennessee,Hyundai
NC047,Johnson Hyundai,5000 Old Raleigh Road,Cary,27511,NC,MA,919-447-3900,www.johnsonhyundaiofapex.com,35.7383615,-78.8093948,North Carolina,Hyundai
VA031,Robert Woodall Hyundai,2143 Riverside Drive,Danville,24540,VA,MA,434-797-1411,www.woodallhyundai.com,36.5954651,-79.4050847,Virginia,Hyundai
NC028,Southern States Hyundai,2511 Wake Forest Road,Raleigh,27609,NC,MA,919-828-0901,www.hyundairaleigh.com,35.817661,-78.627576,North Carolina,Hyundai
VA030,Duncan Hyundai,2050 Roanoke Street,Christiansburg,24073,VA,MA,540-382-2100,www.duncanhyundai.com,37.1362214,-80.3708373,Virginia,Hyundai
NC072,Johnson Hyundai Of Wake Forest,11000 Capital Blvd,Wake Forest,27587,NC,MA,919-587-5200,www.johnsonhyundaiofwakeforest.com,35.94678126609153,-78.5380886187887,North Carolina,Hyundai
WV022,Friendship Hyundai Of Princeton,720 Oakvale Road,Princeton,24740,WV,MA,304-425-8203,www.hyundaiwv.com,37.36221694946289,-81.05877685546875,West Virginia,Hyundai
VA056,Southern Team Hyundai,6520 Peters Creek Road,Roanoke,24019,VA,MA,540-362-4800,www.southernteamhyundai.com,37.34663009643555,-79.96272277832031,Virginia,Hyundai
SC018,Myrtle Beach Hyundai,1887 Highway 501,Myrtle Beach,29577,SC,SO,843-626-3657,www.hyundaiofmyrtlebeach.com,33.702805,-78.906889,South Carolina,Hyundai
NC070,Deacon Jones Hyundai,304 North Oak Forest Road,Goldsboro,27534,NC,MA,919-587-0500,www.deaconjoneshyundai.com,35.37076568603516,-77.9296875,North Carolina,Hyundai
SC044,Hyundai Of North Charleston,8485 Rivers Avenue,North Charleston,29406,SC,SO,843-375-8040,www.hyundaiofnorthcharleston.com,32.9612062,-80.0444447,South Carolina,Hyundai
VA058,Cmas Hyundai Of Lynchburg,2625 Lakeside Drive,Lynchburg,24501,VA,MA,434-455-7060,cmashyundaioflynchburg.com,37.39510726928711,-79.22860717773438,Virginia,Hyundai
WV023,Friendship Hyundai Of Beckley,3921 Robert C. Byrd Drive,Beckley,25801,WV,MA,304-254-8220,www.hyundaiofbeckley.com,37.80341720581055,-81.1852798461914,West Virginia,Hyundai
NC027,Medlin Hyundai,1800 N. Wesleyan Blvd.,Rocky Mount,27804,NC,MA,252-985-2601,www.medlinhyundai.com,35.984985,-77.785436,North Carolina,Hyundai
WA035,Speck Hyundai Of Tri-cities,2910 W. Clearwater Ave.,Kennewick,99336,WA,MS,509-542-0234,www.speckhyundai.com,46.2365146,-119.1279639,Washington,Hyundai
WA059,Hyundai Of Yakima,3204 Fruitvale Blvd,Yakima,98902,WA,MS,509-248-1500,www.hyundaiofyakima.com,46.61709976196289,-120.5525588989258,Washington,Hyundai
WA055,Spokane Hyundai,8801 Sprague Ave,Spokane Valley,99212,WA,MS,509-922-1450,www.spokanehyundai.net,47.6625469,-117.3086825,Washington,Hyundai
ID019,Midway Hyundai,1665 E. Edmonton Ave,Post Falls,83854,ID,MS,208-619-2500,www.gotomidwayhyundai.com,47.72,-116.95,Idaho,Hyundai
WA051,Auburn Hyundai,2807 Auburn Way North,Auburn,98002,WA,MS,253-833-2465,www.budclaryauburnhyundai.com,47.2945159,-122.2192678,Washington,Hyundai
WA025,Korum Hyundai,111 River Road,Puyallup,98371,WA,MS,253-845-6600,www.korumhyundai.com,47.1995496,-122.2950677,Washington,Hyundai
OR038,Ron Tonkin Hyundai,675 Ne Burnside Road,Gresham,97030,OR,MS,503-258-5588,www.rontonkinhyundai.com,45.5080327,-122.4245028,Oregon,Hyundai
WA050,Car Pros Renton Hyundai,201 S. 7Th Street,Renton,98057,WA,MS,425-226-1275,www.carproshyundai.com,47.4731686,-122.2155452,Washington,Hyundai
OR033,Dick Hannahs Hyundai Of Portland,12345 Burnside Street,Portland,97233,OR,MS,503-256-3700,www.hyundaiofportland.com,45.52302,-122.5363337,Oregon,Hyundai
WA019,Robert Larsons Hyundai,7601 South Tacoma Way,Tacoma,98409,WA,MS,253-474-0621,www.larsonhyundai.com,47.1881691,-122.4828691,Washington,Hyundai
WA007,Vancouver Hyundai,6802 Ne 40Th Street,Vancouver,98661,WA,MS,360-694-8500,www.vancouverhyundai.com,45.651315,-122.603457,Washington,Hyundai
WA056,Hyundai Of Kirkland,11706 124Th Ave Ne,Kirkland,98034,WA,MS,425-821-6611,www.hyundaiofkirkland.com,47.7050005,-122.175226,Washington,Hyundai
OR039,Tonkin Gladstone Hyundai,19300  Mcloughlin Blvd.,Gladstone,97027,OR,MS,503-258-5700,www.tonkingladstonehyundai.com,45.3830971,-122.6059155,Oregon,Hyundai
WA058,Bud Clary Hyundai,700 7Th Ave,Longview,98632,WA,MS,360-423-4321,www.budclaryhyundai.com,46.12500534608068,-122.9295468125261,Washington,Hyundai
WA053,Seattle Hyundai,14005 Aurora Avenue,Seattle,98133,WA,MS,206-362-9500,www.seattlehyundai.com,47.7308602,-122.3457751,Washington,Hyundai
OR036,Team Hyundai Of Bend,2250 Ne Highway 20,Bend,97701,OR,MS,541-229-8711,www.goteamhyundai.com,44.0549416,-121.2692827,Oregon,Hyundai
OR025,Beaverton Hyundai,13255 S.W. Farmington Road,Beaverton,97005,OR,MS,503-641-2889,www.beavertonhyundai.com,45.487724,-122.8130748,Oregon,Hyundai
WA020,Dougs Hyundai,22130 Highway 99,Edmonds,98026,WA,MS,425-774-9000,www.dougshyundai.com,47.8110511,-122.3242579,Washington,Hyundai
WA054,Lee Johnson Hyundai Of Everett,5206 Evergreen Way,Everett,98203,WA,MS,425-258-9100,www.hyundaiofeverett.com,47.9272708,-122.2243442,Washington,Hyundai
WA033,Titus-will Hyundai,2255 Carriage Loop South West,Olympia,98502,WA,MS,360-357-5515,www.tituswillhyundai.com,47.030872,-122.932562,Washington,Hyundai
WA052,Haselwood Hyundai,5008 Auto Center Boulevard,Bremerton,98312,WA,MS,360-377-3855,www.haselwoodhyundai.com,47.5618687,-122.6816435,Washington,Hyundai
OR035,Dicks Hillsboro Hyundai,2871 Tualatin Valley Highway,Hillsboro,97123,OR,MS,503-640-6401,www.dickshillsborohyundai.com,45.5042432,-122.9522471,Oregon,Hyundai
NM024,Larry H. Miller Sw Hyundai Albuquer,8800 Lomas Ne,Albuquerque,87112,NM,SC,505-265-2277,www.southwesthyundai.com,35.08634948730469,-106.5463485717773,New Mexico,Hyundai
NM025,Larry H. Miller Hyundai Albuquerque,9820 Coors Blvd. Nw,Albuquerque,87114,NM,SC,505-792-7000,www.larryhmillerhyundai.com,35.19132995605469,-106.6557464599609,New Mexico,Hyundai
NM023,Fiesta Hyundai,1955 St. Michaels Drive,Santa Fe,87505,NM,SC,505-428-7100,www.fiestahyundai.com,35.6598782,-105.9676295,New Mexico,Hyundai
NM006,Horace Hyundai,4300 E. Main St.,Farmington,87402,NM,SC,505-327-0366,www.horacehyundai.net,36.7608252,-108.1562701,New Mexico,Hyundai
TN030,Gossett Hyundai,1880 Covington Pike,Memphis,38128,TN,SO,901-386-9000,www.hyundaigossett.com,35.1769109,-89.8960309,Tennessee,Hyundai
TN031,Gossett Hyundai South,2660 Mt Moriah,Memphis,38115,TN,SO,901-333-9000,www.hyundaimountmoriah.com,35.0758325,-89.8799468,Tennessee,Hyundai
MS032,Homer Skelton Hyundai,8145 New Craft Road,Olive Branch,38654,MS,SO,662-890-0100,www.homerskeltonhyundai.com,34.9805168,-89.8622542,Mississippi,Hyundai
IN044,Andy Mohr Hyundai,1527 S. Liberty Drive,Bloomington,47403,IN,CE,812-336-6865,www.andymohrhyundai.com,39.1538803,-86.5744297,Indiana,Hyundai
AR014,Cavenaugh Hyundai,2020 Wilkins Avenue,Jonesboro,72401,AR,SC,870-933-8070,www.cavenaughhyundai.com,35.8257878,-90.6802775,Arkansas,Hyundai
IN042,Dorsetts Hyundai,74 E Springhill Drive,Terre Haute,47802,IN,CE,812-232-5500,www.dorsetthyundai.com,39.412894,-87.4171127,Indiana,Hyundai
IL014,Auffenberg Hyundai,1300 Central Park Drive,O Fallon,62269,IL,CE,618-622-9001,www.auffenberghyundai.com,38.58781,-89.941918,Illinois,Hyundai
MO016,St. Charles Hyundai,5701 Veterans Memorial Pkwy,Saint Peters,63376,MO,CE,636-441-4481,www.stcharleshyundai.com,38.7973492,-90.6009538,Missouri,Hyundai
MO048,Clement Hyundai,971 Wilmer Road,Wentzville,63385,MO,CE,636-887-8711,www.clementhyundai.com,38.80862045288086,-90.86956024169922,Missouri,Hyundai
MO011,Dean Team Hyundai,14754 Manchester Road,Ballwin,63011,MO,CE,636-591-0500,www.deanteamhyundai.com,38.5926605,-90.5338391,Missouri,Hyundai
MO046,Napleton Hyundai,649 Dunn Rd,Hazelwood,63042,MO,CE,314-817-9000,www.napletonhyundai.com,38.7811089,-90.3650456,Missouri,Hyundai
MO030,Suntrup Hyundai,5926 S Lindbergh Blvd,Saint Louis,63123,MO,CE,314-892-2552,www.suntruphyundaisouth.com,38.521887,-90.3450979,Missouri,Hyundai
MO049,Hyundai Of Jefferson City,3215 Missouri Boulevard,Jefferson City,65109,MO,SC,573-893-7767,www.hyundaiofjeffersoncity.com,38.5804443359375,-92.23819732666016,Missouri,Hyundai
IL018,Green Hyundai,601 W. Stanford,Springfield,62704,IL,CE,217-525-1370,www.greenhyundai.com,39.7888739,-89.6050086,Illinois,Hyundai
IL092,Kunes Country Hyundai Of Quincy,207 N. 36Th Street,Quincy,62301,IL,CE,217-228-1700,www.quincyhyundai.com,39.9327111,-91.3592587,Illinois,Hyundai
MO045,Joe Machens Hyundai,1300 Vandiver Drive,Columbia,65202,MO,SC,573-474-7400,www.joemachenshyundai.com,38.9703579,-92.3204085,Missouri,Hyundai
IL050,Bob Brady Hyundai,3855 E. Boyd Road,Decatur,62521,IL,CE,217-876-3800,www.bobbradyhyundai.com,39.9073984,-88.9049604,Illinois,Hyundai
IL036,K.C. Summers Hyundai,117 S. 19Th Street,Mattoon,61938,IL,CE,217-234-8863,www.kcsummershyundai.com,39.4824488,-88.3778998,Illinois,Hyundai
IL030,Mike Miller Hyundai,8000 N Harker Road,Peoria,61615,IL,CE,309-693-1222,www.mikemillerhyundai.com,40.7842599,-89.6234602,Illinois,Hyundai
IL088,Napletons Hyundai Of Urbana,1111 Obrien Drive,Urbana,61801,IL,CE,217-367-1222,www.napletonshyundaiofurbana.com,40.1385803,-88.1961686,Illinois,Hyundai
MO042,Reliable Hyundai,438 S. Ingram Mill Rd,Springfield,65802,MO,SC,417-317-5066,www.reliablehyundai.com,37.2039587,-93.227161,Missouri,Hyundai
IL083,Green Family Hyundai,6801 44Th Avenue,Moline,61265,IL,MS,309-277-8000,www.greenfamilyhyundai.com,41.4699961,-90.4636277,Illinois,Hyundai
IA013,Smart Hyundai Of Davenport,101 W. 37Th Street,Davenport,52806,IA,MS,563-386-1511,www.smarthyundaidavenport.com,41.5575437,-90.5756591,Iowa,Hyundai
MO029,Mccarthy Hyundai,3000 Nw South Outer Road,Blue Springs,64015,MO,SC,816-224-7500,www.mccarthyhyundai.com,39.032309,-94.297887,Missouri,Hyundai
AZ035,San Tan Hyundai,3252 S. Auto Way,Gilbert,85297,AZ,WE,480-384-8000,www.santanhyundai.com,33.292802,-111.760192,Arizona,Hyundai
AZ028,Horne Hyundai,1360 E. Auto Center Drive,Apache Junction,85119,AZ,WE,480-474-3100,www.hornehyundai.com,33.3851516,-111.5312825,Arizona,Hyundai
AZ046,Autonation Hyundai Tempe,8050 S. Autoplex Loop,Tempe,85284,AZ,WE,480-505-4247,www.autonationhyundaitempe.com,33.34337,-111.9648406,Arizona,Hyundai
AZ036,Chapman Scottsdale Hyundai,3600 N. 89Th Street,Scottsdale,85251,AZ,WE,480-949-7600,www.hyundaiofscottsdale.com,33.488999,-111.8894236,Arizona,Hyundai
AZ047,Camelback Hyundai,1500 E. Camelback Road,Phoenix,85014,AZ,WE,602-388-1282,www.camelbackhyundai.com,33.5096481,-112.0499658,Arizona,Hyundai
AZ043,Earnhardt Hyundai North Scottsdale,8445 E. Frank Lloyd Wright Blvd.,Scottsdale,85260,AZ,WE,480-922-5200,www.northscottsdalehyundai.com,33.631571,-111.898113,Arizona,Hyundai
AZ032,Chapman Hyundai,999 W. Bell Road,Phoenix,85023,AZ,WE,602-993-3322,www.hyundaiofphoenixaz.com,33.6394934,-112.0859576,Arizona,Hyundai
AZ042,Earnhardt Hyundai,10401 West Papago Freeway,Avondale,85323,AZ,WE,623-388-5800,www.earnhardthyundai.com,33.4595994,-112.2854996,Arizona,Hyundai
AZ053,Larry H. Miller Hyundai Peoria,8425 West Bell Road,Peoria,85382,AZ,WE,623-815-4500,www.larrymillerhyundai.com,33.63693618774414,-112.2427825927734,Arizona,Hyundai
AZ052,Ken Garff Hyundai Surprise,12925 N. Autoshow Ave,Surprise,85388,AZ,WE,623-850-5500,www.kengarffhyundaisurprise.com,33.60186004638672,-112.4201354980469,Arizona,Hyundai
AZ003,Jim Click Hyundai Auto Mall,700 West Auto Mall Drive,Tucson,85705,AZ,WE,520-690-5009,www.jimclickhyundaiautomall.com,32.290361,-110.984294,Arizona,Hyundai
AZ018,Jim Click Hyundai Eastside,6420 E. 22Nd Street,Tucson,85710,AZ,WE,520-690-5001,www.jimclickhyundaieast.com,32.2061324,-110.8553714,Arizona,Hyundai
AZ031,Jim Click Hyundai Of Green Valley,1030 West Duval Road,Green Valley,85614,AZ,WE,520-690-4699,www.hyundaigreenvalley.com,31.9003878,-110.9871305,Arizona,Hyundai
AZ034,Hyundai Of Cottonwood,2090 East Rodeo Drive,Cottonwood,86326,AZ,WE,928-634-2228,www.hyundaiofcottonwood.com,34.7143313,-112.0025379,Arizona,Hyundai
AZ054,Findlay Hyundai Prescott,3250 Willow Creek Road,Prescott,86301,AZ,WE,928-813-8500,www.findlayhyundaiprescott.com,34.60623931884766,-112.4545211791992,Arizona,Hyundai
AZ044,Oxendale Hyundai,1160 W. Route 66,Flagstaff,86001,AZ,WE,928-774-3200,www.oxendalehyundai.com,35.189183,-111.667386,Arizona,Hyundai
AZ022,Lawley Hyundai,2800 Fry Blvd,Sierra Vista,85635,AZ,WE,520-458-2141,www.lawleyhyundai.com,31.5542335,-110.270762,Arizona,Hyundai
AZ020,High Desert Hyundai,4180 Stockton Hill Road,Kingman,86401,AZ,WE,928-692-3232,www.hdhyundai.com,35.244529,-114.037445,Arizona,Hyundai
OK025,Barry Sanders Super Center,4120 W 6Th Ave,Stillwater,74074,OK,SC,405-742-6000,www.barrysandershyundai.com,36.1168506,-97.112769,Oklahoma,Hyundai
OK031,Tulsa Hyundai,9777 S Memorial Drive,Tulsa,74133,OK,SC,918-622-4175,www.tulsahyundai.com,36.0223488,-95.8851859,Oklahoma,Hyundai
OK028,Regional Hyundai,2380 West Kenosha Street,Broken Arrow,74012,OK,SC,918-806-2000,www.regionalhyundai.com,36.062098,-95.819469,Oklahoma,Hyundai
OK032,Patriot Hyundai,2001 S.E. Washington Blvd,Bartlesville,74006,OK,SC,918-333-8010,www.patriothyundai.com,36.7219902,-95.9364562,Oklahoma,Hyundai
KS013,Hatchett Hyundai West,757 N Tyler,Wichita,67212,KS,SC,316-440-8400,www.hatchetthyundaiwest.com,37.695894,-97.445691,Kansas,Hyundai
KS003,Hatchett Hyundai,11200 East Central,Wichita,67206,KS,SC,316-977-7800,www.hatchetthyundaieast.com,37.6947873,-97.2071247,Kansas,Hyundai
NV033,Henderson Hyundai Superstore,460 N. Boulder Hwy,Henderson,89015,NV,WE,702-565-1500,www.hendersonhyundai.com,36.04512405395508,-114.9862594604492,Nevada,Hyundai
UT011,Findlay Hyundai,1405 S Sunland Drive,Saint George,84790,UT,MS,435-688-7272,www.findlayhyundaistgeorge.com,37.0839042,-113.5811103,Utah,Hyundai
NC018,Joe Pecheles Hyundai,203 Se Greenville Blvd.,Greenville,27858,NC,MA,252-756-1135,www.pecheleshyundai.com,35.579617,-77.379898,North Carolina,Hyundai
NC057,Hyundai Of New Bern,2910 Highway 70 East,New Bern,28560,NC,MA,252-637-0007,www.hyundaiofnewbern.com,35.1481903,-77.1594034,North Carolina,Hyundai
NC069,Capital Hyundai Of Jacksonville,2325 N. Marine Blvd.,Jacksonville,28546,NC,MA,910-455-1555,www.capitalhyundaiofjacksonville.net,34.78424453735352,-77.3852310180664,North Carolina,Hyundai
NC049,Parkway Hyundai,5934 Market Street,Wilmington,28405,NC,MA,910-392-4888,www.parkwayhyundai.com,34.2499168,-77.8557373,North Carolina,Hyundai
VA036,Cmas Colonial Hyundai,2200 Walthall Center Drive,South Chesterfield,23834,VA,MA,804-861-8600,www.cmascolonialhyundai.com,37.3087831,-77.3951982,Virginia,Hyundai
VA003,Pearson Hyundai,11701 Midlothian Turnpike,Midlothian,23113,VA,MA,804-276-0300,www.pearsonhyundai.com,37.5014604,-77.5722296,Virginia,Hyundai
NC062,Hall Hyundai Elizabeth City,1306 North Road Street,Elizabeth City,27909,NC,MA,252-338-4783,www.hallhyundaielizabethcity.com,36.2946008,-76.2510461,North Carolina,Hyundai
VA024,West Broad Hyundai,8903 West Broad Street,Richmond,23294,VA,MA,804-755-7777,www.westbroadhyundai.com,37.633913,-77.546152,Virginia,Hyundai
VA064,Southern Hyundai Chesapeake,3416 Western Branch Blvd,Chesapeake,23321,VA,MA,948-200-3291,www.southernhyundaichesapeake.com,36.8661994934082,-76.4184799194336,Virginia,Hyundai
VA063,Southern Hyundai Newport News,12872 Jefferson Ave,Newport News,23608,VA,MA,757-243-2000,www.southernhyundainewportnews.com,37.14583587646484,-76.5250244140625,Virginia,Hyundai
VA062,Priority Hyundai,1499 S Military Hwy,Chesapeake,23320,VA,MA,757-366-5000,www.priorityhyundai.com,36.79848861694336,-76.234375,Virginia,Hyundai
VA047,Williamsburg Hyundai,7277 Richmond Road,Williamsburg,23188,VA,MA,757-564-9700,www.williamsburghyundai.com,37.363116,-76.767104,Virginia,Hyundai
VA055,Hyundai Of Hampton,2712 Neil Armstrong Pkwy,Hampton,23666,VA,MA,757-865-8000,www.hyundaiofhampton.com,37.06210327148438,-76.39908599853516,Virginia,Hyundai
VA065,Flow Hyundai Of Charlottesville,1313 Richmond Road,Charlottesville,22911,VA,MA,434-245-4131,www.flowhyundaicharlottesville.com,38.03327560424805,-78.45059204101562,Virginia,Hyundai
VA004,Checkered Flag Hyundai World,3700 Sentara Way,Virginia Beach,23452,VA,MA,757-490-1111,www.checkeredflaghyundaiworld.com,36.849734,-76.097201,Virginia,Hyundai
VA050,Wright Way Hyundai,2551 West Main Street,Waynesboro,22980,VA,MA,540-213-1898,www.wrightwayhyundai.com,38.1150296,-79.0707779,Virginia,Hyundai
KS010,Mccarthy Olathe Hyundai,681 N. Rawhide,Olathe,66061,KS,SC,913-324-7200,www.mccarthyolathehyundai.com,38.8899821,-94.7903788,Kansas,Hyundai
KS017,Reed Hyundai,7050 W. Frontage Road,Merriam,66203,KS,SC,913-642-9600,www.reedhyundaikc.com,39.0007,-94.696,Kansas,Hyundai
MO006,Northtowne Hyundai,6750 N. Oak Trafficway,Kansas City,64118,MO,SC,816-436-2255,www.northtownehyundai.com,39.216615,-94.5761902,Missouri,Hyundai
KS011,Laird Noller Hyundai,2829 Iowa Street,Lawrence,66046,KS,SC,785-838-2327,www.hyundaioflawrence.com,38.9323668,-95.2605659,Kansas,Hyundai
KS009,Noller Hyundai,2920 S. Kansas Avenue,Topeka,66611,KS,SC,785-267-2800,www.hyundaioftopeka.com,39.014216,-95.681293,Kansas,Hyundai
MO047,Reed Hyundai,4525 Commons Drive,Saint Joseph,64503,MO,SC,816-233-9149,www.reedhyundai.com,39.7345384,-94.8017309,Missouri,Hyundai
KS018,Max Hyundai Of Manhattan Llc,8020 Highway 24,Manhattan,66502,KS,SC,785-776-4004,www.maxhyundaimanhattan.com,39.19356918334961,-96.5286865234375,Kansas,Hyundai
MO036,Fletcher Hyundai,3111 East 32Nd Street,Joplin,64804,MO,SC,417-625-4500,www.fletcherhyundai.com,37.056434,-94.4759717,Missouri,Hyundai
NE005,Sid Dillon Hyundai,2627 Kendra Lane,Lincoln,68512,NE,MS,402-464-6500,www.siddillonhyundai.com,40.736189,-96.684146,Nebraska,Hyundai
NE012,Beardmore Hyundai,1203 Fort Crook Road N,Bellevue,68005,NE,MS,402-734-2525,www.beardmorehyundai.com,41.18092346191406,-95.92809295654297,Nebraska,Hyundai
IA009,Edwards Hyundai,1029 32Nd Ave,Council Bluffs,51501,IA,MS,712-366-9411,www.edwardshyundai.com,41.227508,-95.859572,Iowa,Hyundai
AR035,Crain Hyundai Of Bentonville,3000 Se Moberly Lane,Bentonville,72712,AR,SC,479-696-0800,www.crainhyundaibentonville.com,36.3397254,-94.1845955,Arkansas,Hyundai
NE011,Woodhouse Hyundai Of Omaha,8410 S 145Th Street,Omaha,68138,NE,MS,402-592-1007,www.woodhousehyundaiofomaha.com,41.2645832,-96.0938651,Nebraska,Hyundai
AR034,Crain Hyundai Of Fayetteville,1919 W Foxglove Drive,Fayetteville,72704,AR,SC,479-750-4997,www.crainhyundaioffayetteville.com,36.100921,-94.185533,Arkansas,Hyundai
