index,store_num,timezone,address,city,state,zip,phone,latitude,longitude,state_abbr,state_name
9202,037173,America/New_York,170 Tom Hill Sr. Blvd,Macon,{'isocode': 'US-GA'},31210,+14785612704,32.899064497,-83.6893421759,GA,Georgia
9203,030881,America/New_York,1604 Bass Road,Macon,{'isocode': 'US-GA'},31210,+14784740205,32.9272716108,-83.7342493171,GA,Georgia
9204,040430,America/New_York,217 W Clinton St,Gray,{'isocode': 'US-GA'},31032,+14789102318,33.006171,-83.543157,GA,Georgia
9258,036190,America/Chicago,8329 Skokie Blvd,Skokie,{'isocode': 'US-IL'},60076,+18476798980,42.032297,-87.746925,IL,Illinois
9274,033780,America/New_York,850 W Central Ave,Springboro,{'isocode': 'US-OH'},45066,+19377461104,39.5631619227,-84.262183906,OH,Ohio
9283,040614,America/New_York,2321 Beechwood Drive,Germantown,{'isocode': 'US-OH'},45327,+19373452270,39.6373,-84.3502,OH,Ohio
9285,016096,America/New_York,10 Lawrence Avenue,Miamisburg,{'isocode': 'US-OH'},45342,+19378598001,39.6405517533,-84.2697017358,OH,Ohio
9303,037718,America/Los_Angeles,30810 NW Pacific St.,North Plains,{'isocode': 'US-OR'},97133,+19713679750,45.5942244017,-122.9955502283,OR,Oregon
9304,002403,America/Los_Angeles,977 SW Oak St,Hillsboro,{'isocode': 'US-OR'},97123,+15036488223,45.5191312622,-123.0007800479,OR,Oregon
9309,024308,America/Los_Angeles,4455 Pacific Avenue,Forest Grove,{'isocode': 'US-OR'},97116,+15033574848,45.5204160357,-123.070993136,OR,Oregon
9328,032750,America/New_York,1714 West Main Street,Locust,{'isocode': 'US-NC'},28097,+17048883471,35.2549448307,-80.450614967,NC,North Carolina
9351,037541,America/Phoenix,4815 East Warner,Phoenix,{'isocode': 'US-AZ'},85044,+14808930986,33.3294970083,-111.9800463054,AZ,Arizona
9364,030557,America/New_York,6894 Cliffdale Road,Fayetteville,{'isocode': 'US-NC'},28314,+19108640005,35.0603530865,-79.0115401121,NC,North Carolina
9365,030565,America/New_York,7647 S Raeford Rd,Fayetteville,{'isocode': 'US-NC'},28304,+19104844481,35.0267499247,-79.0518920662,NC,North Carolina
9366,030562,America/New_York,5915 Yadkin Road,Fayetteville,{'isocode': 'US-NC'},28303,+19108685729,35.0943186631,-78.9870593333,NC,North Carolina
9367,030551,America/New_York,1925 Skibo Rd,Fayetteville,{'isocode': 'US-NC'},28314,+19104876005,35.0666450608,-78.9665222846,NC,North Carolina
9368,040714,America/New_York,2863 Town Center Dr,Fayetteville,{'isocode': 'US-NC'},28306,+19107053240,34.980958801,-79.0090292885,NC,North Carolina
9369,030549,America/New_York,2819 Raeford Road,Fayetteville,{'isocode': 'US-NC'},28303,+19104840088,35.0450767334,-78.9260652551,NC,North Carolina
9370,030550,America/New_York,3014 N Main St,Hope Mills,{'isocode': 'US-NC'},28348,+19104234281,34.9838979174,-78.9648416128,NC,North Carolina
9371,030547,America/New_York,1042 Bragg Blvd,Fayetteville,{'isocode': 'US-NC'},28301,+19104853868,35.0660521436,-78.8982507459,NC,North Carolina
9372,030569,America/New_York,116 N 4th St,Spring Lake,{'isocode': 'US-NC'},28390,+19104363434,35.170179389,-78.9713419385,NC,North Carolina
9373,030555,America/New_York,2966 Owen Dr,Fayetteville,{'isocode': 'US-NC'},28306,+19103232999,35.0191289217,-78.8984201257,NC,North Carolina
9374,030554,America/New_York,4705 Ramsey St,Fayetteville,{'isocode': 'US-NC'},28311,+19108226940,35.1249798193,-78.8799375777,NC,North Carolina
9375,030730,America/New_York,220 LAURINBURG RD,Raeford,{'isocode': 'US-NC'},28376,+19102486632,34.9771999637,-79.2370459273,NC,North Carolina
9376,030556,America/New_York,2130 Cedar Creek Road,Fayetteville,{'isocode': 'US-NC'},28312,+19104867866,35.0052770314,-78.8154502077,NC,North Carolina
9377,030568,America/New_York,855 NC Highway 24 87,Cameron,{'isocode': 'US-NC'},28326,+19194992690,35.2622355424,-79.0477479271,NC,North Carolina
9385,036024,America/New_York,905 Heritage Drive,Elverson,{'isocode': 'US-PA'},19520,+16109013874,40.1539177599,-75.8589841068,PA,Pennsylvania
9390,028527,America/New_York,1199 Berkshire Blvd #A,Wyomissing,{'isocode': 'US-PA'},19610,+14847092364,40.340802507,-75.9795425933,PA,Pennsylvania
9406,029580,America/New_York,904 Bloomingdale Rd,Brandon,{'isocode': 'US-FL'},33511,+18136815292,27.8941527497,-82.271160055,FL,Florida
9407,029594,America/New_York,11118 Bloomingdale Ave,Riverview,{'isocode': 'US-FL'},33578,+18136841609,27.8939293036,-82.3171670209,FL,Florida
9408,029588,America/New_York,11315 Causeway Blvd,Brandon,{'isocode': 'US-FL'},33511,+18136851646,27.9227955948,-82.321617333,FL,Florida
9409,029357,America/New_York,1350 W. Brandon Blvd,Brandon,{'isocode': 'US-FL'},33511,+18135718032,27.9380226726,-82.3039282449,FL,Florida
9410,024562,America/New_York,2201 State Road 60 E,Valrico,{'isocode': 'US-FL'},33594,+18136579726,27.9373833691,-82.2504023688,FL,Florida
9411,024565,America/New_York,10611 Gibsonton Drive,Riverview,{'isocode': 'US-FL'},33569,+18137412373,27.856818352,-82.3281777747,FL,Florida
9413,024568,America/New_York,16581 Fishhawk Blvd.,Lithia,{'isocode': 'US-FL'},33547,+18135719219,27.8588354869,-82.2035029035,FL,Florida
9414,017398,America/New_York,2016 North 50th Street,Tampa,{'isocode': 'US-FL'},33619,+18132414108,27.9627109359,-82.4023029456,FL,Florida
9415,036146,America/New_York,13032 US 301 S,Riverview,{'isocode': 'US-FL'},33578,+18136710113,27.7964297928,-82.3342698333,FL,Florida
9418,024566,America/New_York,2101 West Baker Street,Plant City,{'isocode': 'US-FL'},33567,+18137078966,28.0186315249,-82.1445117072,FL,Florida
9420,029590,America/New_York,2442 Jim Redman Pkwy.,Plant City,{'isocode': 'US-FL'},33566,+18137545146,27.9876789222,-82.121235833,FL,Florida
9442,015340,America/New_York,1384 North Main Street,Fuquay Varina,{'isocode': 'US-NC'},27526,+19195575283,35.5920659166,-78.7744161431,NC,North Carolina
9449,029411,America/New_York,12340 State Highway 210,Benson,{'isocode': 'US-NC'},27504,+19192090405,35.5171,-78.5619,NC,North Carolina
9484,002131,America/Chicago,320 N Northwest Hwy,Palatine,{'isocode': 'US-IL'},60067,+18473595680,42.1166648299,-88.0343635164,IL,Illinois
9486,026750,America/Chicago,1224 E. Dundee Rd.,Palatine,{'isocode': 'US-IL'},60067,+18473581018,42.1396742829,-88.0152122744,IL,Illinois
9487,003156,America/Chicago,601 Meacham Rd,Elk Grove Village,{'isocode': 'US-IL'},60007,+18479854442,42.0076312875,-88.0453468764,IL,Illinois
9492,040015,America/New_York,1760 Pecan Ln,Kernersville,{'isocode': 'US-NC'},27284,+13369043965,36.0776938098,-80.1090766487,NC,North Carolina
9493,039743,America/New_York,3409 Pearlview Drive,Walkertown,{'isocode': 'US-NC'},27051,+13365952255,36.1661242509,-80.1354710092,NC,North Carolina
9495,039736,America/New_York,349 Akron Drive,Winston Salem,{'isocode': 'US-NC'},27105,+13367441750,36.1376446094,-80.2408613051,NC,North Carolina
9497,039738,America/New_York,1299 Silas Creek Pkwy.,Winston Salem,{'isocode': 'US-NC'},27127,+13367243844,36.0666163142,-80.25762438,NC,North Carolina
9499,039724,America/New_York,255 Summit Point Ln.,Winston Salem,{'isocode': 'US-NC'},27105,+13363772499,36.18537,-80.274689,NC,North Carolina
9503,039733,America/New_York,1695 Westbrook Plaza Drive,Winston Salem,{'isocode': 'US-NC'},27103,+13367687017,36.0696216352,-80.3047152074,NC,North Carolina
9517,037419,America/New_York,7150 Beaver Run Road,Midland,{'isocode': 'US-GA'},31820,+17622611201,32.5377953554,-84.8678697616,GA,Georgia
9518,029102,America/New_York,4348 Buena Vista Rd,Columbus,{'isocode': 'US-GA'},31906,+17065611339,32.4650047939,-84.9190396463,GA,Georgia
9519,037127,America/New_York,2932 Macon Road,Columbus,{'isocode': 'US-GA'},31907,+17622085470,32.476448,-84.948629,GA,Georgia
9520,029103,America/New_York,3456 Victory Drive,Columbus,{'isocode': 'US-GA'},31903,+17066820639,32.425365,-84.948517,GA,Georgia
9521,029070,America/New_York,2450 Airport Thruway,Columbus,{'isocode': 'US-GA'},31903,+17065962118,32.5198161703,-84.9583502021,GA,Georgia
9522,029097,America/New_York,7330 Veterans Parkway,Columbus,{'isocode': 'US-GA'},31906,+17063226106,32.5536265301,-84.9472040904,GA,Georgia
9523,041154,America/New_York,1445 Veterans Parkway,Columbus,{'isocode': 'US-GA'},31901,+17069403583,32.473995,-84.987906,GA,Georgia
9524,029081,America/Chicago,2059 Highway 280,Phenix City,{'isocode': 'US-AL'},36867,+13344809703,32.4820688982,-85.0317503585,AL,Alabama
9525,037370,America/Chicago,101 Compromise Court,Phenix City,{'isocode': 'US-AL'},36870,+13343840850,32.4699202418,-85.0850046616,AL,Alabama
9526,030451,America/Chicago,1300 Columbus Parkway,Opelika,{'isocode': 'US-AL'},36804,+13347376470,32.6440181751,-85.3481668266,AL,Alabama
9527,029095,America/Chicago,2903 20th Avenue,Valley,{'isocode': 'US-AL'},36854,+13342034789,32.844775165,-85.1821730818,AL,Alabama
9528,029082,America/Chicago,2400 Pepperell Pkwy,Opelika,{'isocode': 'US-AL'},36801,+13347490770,32.6387203963,-85.4115416778,AL,Alabama
9529,040910,America/Chicago,1521 East Glenn Avenue,Auburn,{'isocode': 'US-AL'},36830,+13342030603,32.6093,-85.4489,AL,Alabama
9565,033772,America/New_York,820 Eastgate South Dr,Cincinnati,{'isocode': 'US-OH'},45245,+15137526010,39.0951616963,-84.2660293534,OH,Ohio
9566,032033,America/New_York,3911 Red Bank Rd,Cincinnati,{'isocode': 'US-OH'},45227,+15139917548,39.146764275,-84.4051657182,OH,Ohio
9568,041377,America/New_York,1810 E Seymour Ave,Cincinnati,{'isocode': 'US-OH'},45237,+15139303457,39.18959887,-84.46268986,OH,Ohio
9571,028407,America/New_York,8157 Beechmont Ave,Cincinnati,{'isocode': 'US-OH'},45255,+15139917558,39.0724209998,-84.3287104644,OH,Ohio
9572,040301,America/New_York,211 W Main St,Blanchester,{'isocode': 'US-OH'},45107,+19377837643,39.2922,-83.9904,OH,Ohio
9573,035833,America/New_York,720 Hoosick Road,Troy,{'isocode': 'US-NY'},12180,+15183260248,42.7433657479,-73.6452905659,NY,New York
9574,026350,America/New_York,60 Vandenburgh Ave.,Troy,{'isocode': 'US-NY'},12180,+15182726133,42.7000612911,-73.68854857,NY,New York
9575,026349,America/New_York,676 New Loudon Rd,Latham,{'isocode': 'US-NY'},12110,+15187866283,42.7374856545,-73.7626833281,NY,New York
9576,031566,America/New_York,563 North Greenbush Road,Rensselaer,{'isocode': 'US-NY'},12144,+15188741380,42.6495629514,-73.6964767158,NY,New York
9577,026354,America/New_York,1010 Central Avenue,Albany,{'isocode': 'US-NY'},12205,+15184388220,42.6841929585,-73.795410546,NY,New York
9578,026362,America/New_York,56 Wolf Road,Albany,{'isocode': 'US-NY'},12205,+15184597330,42.7142429473,-73.8147367134,NY,New York
9579,026351,America/New_York,811 Route 146,Clifton Park,{'isocode': 'US-NY'},12065,+15183732035,42.863329992,-73.7803690811,NY,New York
9580,035189,America/New_York,1 Crossgates Mall Rd,Albany,{'isocode': 'US-NY'},12260,+15187134142,42.6899931364,-73.851382716,NY,New York
9581,030368,America/New_York,237 Route 9W,Glenmont,{'isocode': 'US-NY'},12077,+15186211857,42.6124654274,-73.7875189534,NY,New York
9582,026363,America/New_York,420 Balltown Road,Schenectady,{'isocode': 'US-NY'},12304,+15183468907,42.7748499539,-73.8920229841,NY,New York
9583,026352,America/New_York,1417 Altamont Ave,Schenectady,{'isocode': 'US-NY'},12303,+15183579006,42.7851824838,-73.9456241233,NY,New York
9584,026359,America/New_York,6 Kendall Way,Malta,{'isocode': 'US-NY'},12020,+15188999740,42.9719,-73.794,NY,New York
9591,037725,America/Chicago,10280 HWY 242,Conroe,{'isocode': 'US-TX'},77385,+19362092803,30.2080542347,-95.4240623473,TX,Texas
9593,027799,America/Chicago,3103 College Park Drive,The Woodlands,{'isocode': 'US-TX'},77384,+19362713608,30.2065941332,-95.4648381423,TX,Texas
9618,035695,America/Chicago,6436 Antoine Dr,Houston,{'isocode': 'US-TX'},77091,+17132900994,29.8607143318,-95.4732263809,TX,Texas
9620,005736,America/Chicago,5772 Hollister St.,Houston,{'isocode': 'US-TX'},77040,+17139398414,29.8520226017,-95.5042877428,TX,Texas
9623,035737,America/Chicago,5211 34th Street,Houston,{'isocode': 'US-TX'},77092,+17133169377,29.819105,-95.466553,TX,Texas
9624,035708,America/Chicago,3034 Ella Blvd,Houston,{'isocode': 'US-TX'},77018,+17138029794,29.814655,-95.429133,TX,Texas
9626,035696,America/Chicago,10 E Crosstimbers St.,Houston,{'isocode': 'US-TX'},77022,+17136940189,29.8282754741,-95.3795694118,TX,Texas
9627,041076,America/Denver,2701 Yale Street,Houston,{'isocode': 'US-TX'},77008,+17138620289,29.8112800274,-95.3998403792,TX,Texas
9632,039092,America/New_York,409 US Highway 206,Hillsborough,{'isocode': 'US-NJ'},08844,+19089044460,40.5062858333,-74.6411690422,NJ,New Jersey
9665,030897,America/Chicago,84 South Main Street,Cassville,{'isocode': 'US-MO'},65625,+14178475569,36.6735776014,-93.8741749087,MO,Missouri
9666,041675,America/Chicago,1441 South Main Street,Jay,{'isocode': 'US-OK'},74346,+19185339239,36.415948,-94.810721,OK,Oklahoma
9667,038937,America/Los_Angeles,9664 N Newport Hwy,Spokane,{'isocode': 'US-WA'},99218,+15094681485,47.7476403819,-117.4030376575,WA,Washington
9668,038952,America/Los_Angeles,6404 N. Ash St..,Spokane,{'isocode': 'US-WA'},99208,+15093261704,47.7165554623,-117.4358325747,WA,Washington
9669,038938,America/Los_Angeles,6614 N Division St,Spokane,{'isocode': 'US-WA'},99208,+15094831022,47.7178704614,-117.4106833295,WA,Washington
9670,038946,America/Los_Angeles,4101 No Market St,Spokane,{'isocode': 'US-WA'},99207,+15094831906,47.6958064529,-117.3656443594,WA,Washington
9671,038940,America/Los_Angeles,1202 N Monroe St,Spokane,{'isocode': 'US-WA'},99201,+15093253005,47.6683692941,-117.4261405463,WA,Washington
9672,038936,America/Los_Angeles,825 W 3rd Ave,Spokane,{'isocode': 'US-WA'},99201,+15094565890,47.6532203398,-117.4246538732,WA,Washington
9673,038947,America/Los_Angeles,10510 W SR 2,Spokane,{'isocode': 'US-WA'},99224,+15094562211,47.643561754,-117.5578464181,WA,Washington
9674,038945,America/Los_Angeles,3010 East 29th Avenue,Spokane,{'isocode': 'US-WA'},99223,+15095335547,47.6280971226,-117.3669042607,WA,Washington
9675,038951,America/Los_Angeles,807 S MAIN AVE,Deer Park,{'isocode': 'US-WA'},99006,+15092766247,47.9464694621,-117.4766506504,WA,Washington
9676,038941,America/Los_Angeles,10620 East Sprague Avenue,Spokane,{'isocode': 'US-WA'},99206,+15098920111,47.6568499986,-117.2619119908,WA,Washington
9677,038942,America/Los_Angeles,133 N Sullivan Rd,Spokane Valley,{'isocode': 'US-WA'},99037,+15098911076,47.6586764047,-117.1970234521,WA,Washington
9678,038944,America/Los_Angeles,22312 E Apple Way,Liberty Lake,{'isocode': 'US-WA'},99019,+15099266370,47.6716240681,-117.1046416985,WA,Washington
9679,038943,America/Los_Angeles,2626 First Street,Cheney,{'isocode': 'US-WA'},99004,+15092354330,47.5042268828,-117.5653094203,WA,Washington
9680,019676,America/Los_Angeles,1785 E Seltice Way.,Post Falls,{'isocode': 'US-ID'},83854,+12087738308,47.7108972834,-116.9188047841,ID,Idaho
9681,024825,America/Los_Angeles,15545 N Vernon St,Rathdrum,{'isocode': 'US-ID'},83858,+12086878512,47.8131871185,-116.8862234491,ID,Idaho
9692,026655,America/Los_Angeles,Travel Centers of America 5552 S. Wheeler Ridge Road,Arvin,{'isocode': 'US-CA'},93203,+16618582804,34.9919707482,-118.9414590271,CA,California
9695,036422,America/Los_Angeles,5941 Dennis McCarthy Drive,Lebec,{'isocode': 'US-CA'},93243,+16618853404,34.9835160497,-118.9488996212,CA,California
9720,039995,America/New_York,4258 Maple Road,Amherst,{'isocode': 'US-NY'},14226,+17168338332,42.9913963641,-78.8049482974,NY,New York
9721,039996,America/New_York,3730 Union Road,Buffalo,{'isocode': 'US-NY'},14221,+17166857907,42.9154760831,-78.7546681878,NY,New York
9722,040566,America/New_York,1689 Walden Ave,Cheektowaga,{'isocode': 'US-NY'},14225,+17162885549,42.9072,-78.7749,NY,New York
9723,040009,America/New_York,1893 Elmwood Ave,Buffalo,{'isocode': 'US-NY'},14207,+17168154142,42.948878,-78.877614,NY,New York
9724,040328,America/New_York,856 Niagara Falls Blvd,North Tonawanda,{'isocode': 'US-NY'},14120,+13613532962,43.0600075317,-78.8403484738,NY,New York
9725,040600,America/New_York,1175 Union Rd,West Seneca,{'isocode': 'US-NY'},14224,+17163245265,42.8324039361,-78.7532837528,NY,New York
9726,039998,America/New_York,5802 S Transit Rd,Lockport,{'isocode': 'US-NY'},14094,+17164343078,43.1431238298,-78.6977047331,NY,New York
9727,039999,America/New_York,3175 Orchard Park,Orchard Park,{'isocode': 'US-NY'},14127,+17166083138,42.7988192528,-78.7509881165,NY,New York
9728,039997,America/New_York,7300 Niagara Falls Blvd,Niagara Falls,{'isocode': 'US-NY'},14304,+17162830644,43.088297,-78.980694,NY,New York
9781,031448,America/Los_Angeles,410 Moraga Rd,Moraga,{'isocode': 'US-CA'},94556,+19252475651,37.8595561241,-122.124438456,CA,California
9782,038880,America/New_York,436 N Main St,Marion,{'isocode': 'US-OH'},43302,+17402233376,40.5957471488,-83.1291025397,OH,Ohio
9783,038898,America/New_York,1309 Mount Vernon Ave,Marion,{'isocode': 'US-OH'},43302,+17403865418,40.5806953129,-83.0946667114,OH,Ohio
9784,038893,America/New_York,1270 Delaware Ave,Marion,{'isocode': 'US-OH'},43302,+17403826325,40.5664750238,-83.1204297968,OH,Ohio
9785,033483,America/New_York,548 W. Marion,Mount Gilead,{'isocode': 'US-OH'},43338,+14197517110,40.5489596532,-82.8465162118,OH,Ohio
9786,016043,America/New_York,575 S Sandusky Ave,Bucyrus,{'isocode': 'US-OH'},44820,+14195628233,40.8025559628,-82.9760041218,OH,Ohio
9788,019798,America/New_York,"Galion Restaurants, Inc 719 Harding Way West",Galion,{'isocode': 'US-OH'},44833,+14194688282,40.7340328433,-82.8006237765,OH,Ohio
9797,024647,America/New_York,2085 Walker Lake Road,Ontario,{'isocode': 'US-OH'},44906,+14197474206,40.7869355676,-82.5892201217,OH,Ohio
9799,029973,America/New_York,160 MANSFIELD AVE,Shelby,{'isocode': 'US-OH'},44875,+15672929101,40.8700872384,-82.6463968847,OH,Ohio
9817,033940,America/Los_Angeles,1916 State Route (SR) 65,Wheatland,{'isocode': 'US-CA'},95692,+15304838051,39.0146664613,-121.4323348432,CA,California
9820,018675,America/Los_Angeles,6079 Horseshoe Bar Road,Loomis,{'isocode': 'US-CA'},95650,+19166524676,38.8181512658,-121.1899283754,CA,California
9824,036121,America/Los_Angeles,1717 Grass Valley Hwy,Auburn,{'isocode': 'US-CA'},95603,+15308232445,38.9272655741,-121.0872511242,CA,California
9826,036123,America/Los_Angeles,1895 Auburn Ravine Road,Auburn,{'isocode': 'US-CA'},95603,+15308853318,38.9239209913,-121.0595310384,CA,California
9917,040483,America/Denver,1826 West 4100 South,West Valley City,{'isocode': 'US-UT'},84119,+13854297630,40.6822,-111.941,UT,Utah
9918,033167,America/Denver,3475 West 3500 South,West Valley City,{'isocode': 'US-UT'},84119,+18019636750,40.696349338,-111.9737819832,UT,Utah
9919,033163,America/Denver,10 E 3300 S,Salt Lake City,{'isocode': 'US-UT'},84115,+18014660365,40.6993419493,-111.890849796,UT,Utah
9920,004303,America/Denver,3197 West 5400 South,Salt Lake City,{'isocode': 'US-UT'},84118,+18019640505,40.652967,-111.967034,UT,Utah
9921,033165,America/Denver,3447 South 5600 West,West Valley City,{'isocode': 'US-UT'},84120,+18019680800,40.6978829,-112.0245344572,UT,Utah
9923,033171,America/Denver,2212 S 1300 E,Salt Lake City,{'isocode': 'US-UT'},84106,+18014679727,40.7227203917,-111.8539249631,UT,Utah
9924,037722,America/Denver,6001 State Street,Murray,{'isocode': 'US-UT'},84107,+13858001539,40.6403825442,-111.8881168489,UT,Utah
9925,033170,America/Denver,1685 West 7000 South,West Jordan,{'isocode': 'US-UT'},84084,+18015687080,40.623847901,-111.9381543953,UT,Utah
9927,033176,America/Denver,5534 West 6200 South,Kearns,{'isocode': 'US-UT'},84118,+18019693529,40.6391775631,-112.0231979661,UT,Utah
9928,020929,America/Denver,2930 E 3300 S,Salt Lake City,{'isocode': 'US-UT'},84109,+18014843363,40.6996676397,-111.8094998561,UT,Utah
9929,033180,America/Denver,3545 South 8400 West,Magna,{'isocode': 'US-UT'},84044,+18012505499,40.6955087875,-112.0911489299,UT,Utah
9983,029654,America/Chicago,5453 Telegraph Road,Saint Louis,{'isocode': 'US-MO'},63129,+13148924412,38.4734088451,-90.3050196509,MO,Missouri
9984,029665,America/Chicago,4320 Butler Hill Road,Saint Louis,{'isocode': 'US-MO'},63128,+13144875464,38.485237,-90.357073,MO,Missouri
9985,029657,America/Chicago,926 Jeffco Blvd,Arnold,{'isocode': 'US-MO'},63010,+16362968022,38.4463314568,-90.3725931574,MO,Missouri
9986,029670,America/Chicago,3204 Telegraph Rd,Saint Louis,{'isocode': 'US-MO'},63125,+13144879831,38.497567,-90.299669,MO,Missouri
9987,028492,America/Chicago,3715 Lemay Ferry Road,Saint Louis,{'isocode': 'US-MO'},63125,+13148459669,38.5089862861,-90.3231169126,MO,Missouri
9988,029648,America/Chicago,12850 Tesson Ferry Road,Saint Louis,{'isocode': 'US-MO'},63128,+13148490610,38.500056,-90.380377,MO,Missouri
9989,033469,America/Chicago,6080 S. Lindbergh Blvd.,Green Park,{'isocode': 'US-MO'},63123,+13148945283,38.5190230583,-90.342246896,MO,Missouri
9990,028496,America/Chicago,1932 Richardson Road,Arnold,{'isocode': 'US-MO'},63010,+16364675077,38.4120137793,-90.3849628126,MO,Missouri
9991,018367,America/Chicago,200 Columbia Center,Columbia,{'isocode': 'US-IL'},62236,+16184177532,38.446441,-90.21939,IL,Illinois
9992,029663,America/Chicago,4254 Bayless Ave,Saint Louis,{'isocode': 'US-MO'},63123,+13146383334,38.547809276,-90.2918452065,MO,Missouri
10005,035323,America/Chicago,1075 N Main Street,Elburn,{'isocode': 'US-IL'},60119,+13313030302,41.9043197862,-88.471455229,IL,Illinois
10082,041483,America/New_York,422 W. Church Street,Richfield,{'isocode': 'US-NC'},28137,+17044630813,35.4726,-80.2689,NC,North Carolina
10084,030810,America/Los_Angeles,915 S. Tracy Blvd.,Tracy,{'isocode': 'US-CA'},95376,+12098330193,37.7235080379,-121.4353374776,CA,California
10088,034216,America/Los_Angeles,1968 Daniels Street,Manteca,{'isocode': 'US-CA'},95337,+12096298334,37.7861448214,-121.2510539998,CA,California
10089,041341,America/Los_Angeles,421 E Yosemite Ave,Manteca,{'isocode': 'US-CA'},95336,+12092391329,37.797649,-121.21199,CA,California
10090,041359,America/Los_Angeles,201 Northgate Dr,Manteca,{'isocode': 'US-CA'},95336,+12092392102,37.8189,-121.219,CA,California
10093,034197,America/Los_Angeles,1421 W Colony Rd,Ripon,{'isocode': 'US-CA'},95366,+12095990673,37.75458919,-121.139569853,CA,California
10112,029481,America/New_York,161 Wakelon Drive,Zebulon,{'isocode': 'US-NC'},27597,+19194041701,35.8335000001,-78.3148000001,NC,North Carolina
10126,031977,America/Los_Angeles,6017 Paseo Del Norte,Carlsbad,{'isocode': 'US-CA'},92011,+17609317880,33.1211425726,-117.3196930644,CA,California
10132,027822,America/Chicago,1907 E. Beltline Rd.,Carrollton,{'isocode': 'US-TX'},75006,+19724163529,32.9540450072,-96.888963033,TX,Texas
10137,027877,America/Chicago,15208 Montfort Dr,Dallas,{'isocode': 'US-TX'},75254,+19729183560,32.9564690875,-96.8181175055,TX,Texas
10141,035437,America/Chicago,4151 LBJ Fwy,Dallas,{'isocode': 'US-TX'},75244,+19722394456,32.925639,-96.840466,TX,Texas
10164,029264,America/New_York,79 Winthrop Avenue,Lawrence,{'isocode': 'US-MA'},01843,+19787940273,42.689359936,-71.1489919239,MA,Massachusetts
10169,038737,America/Los_Angeles,4550 W 11th,Eugene,{'isocode': 'US-OR'},97402,+15416325160,44.0461622549,-123.1693821005,OR,Oregon
10170,021241,America/Los_Angeles,4295 Barger Dr,Eugene,{'isocode': 'US-OR'},97402,+15416079310,44.0849070659,-123.1699509372,OR,Oregon
10171,005775,America/Los_Angeles,2890 West 11th Ave,Eugene,{'isocode': 'US-OR'},97402,+15413428626,44.0476294202,-123.1349821889,OR,Oregon
10172,000274,America/Los_Angeles,669 West 7th Ave,Eugene,{'isocode': 'US-OR'},97402,+15413446699,44.052390599,-123.1031532682,OR,Oregon
10173,016302,America/Los_Angeles,215 Division Avenue,Eugene,{'isocode': 'US-OR'},97404,+15414613160,44.0987190805,-123.1239968469,OR,Oregon
10174,017560,America/Los_Angeles,2805 Chad Dr,Eugene,{'isocode': 'US-OR'},97408,+15413414966,44.0904229957,-123.0673475243,OR,Oregon
10175,004300,America/Los_Angeles,3220 Gateway St,Springfield,{'isocode': 'US-OR'},97477,+15417269865,44.0801342763,-123.0420750187,OR,Oregon
10176,032563,America/Los_Angeles,1505 Mohawk Blvd,Springfield,{'isocode': 'US-OR'},97477,+15417467301,44.0586670352,-122.9999973393,OR,Oregon
10177,036335,America/Los_Angeles,94588 HWY 99E,Junction City,{'isocode': 'US-OR'},97448,+14582170480,44.2313777091,-123.2031610358,OR,Oregon
10178,032564,America/Los_Angeles,4198 Main St,Springfield,{'isocode': 'US-OR'},97478,+15417260444,44.0460640038,-122.9637854872,OR,Oregon
10179,019307,America/Los_Angeles,2710 Row River Rd,Cottage Grove,{'isocode': 'US-OR'},97424,+15417670192,43.7992817662,-123.0382866024,OR,Oregon
10180,037738,America/Los_Angeles,1502 Main Street,Sweet Home,{'isocode': 'US-OR'},97386,+15418188124,44.3986647306,-122.7263996316,OR,Oregon
10185,016803,America/Los_Angeles,2460 Highway 101,Florence,{'isocode': 'US-OR'},97439,+15419029001,43.98831553,-124.1009928043,OR,Oregon
10186,032195,America/Los_Angeles,112 Clover Leap Loop,Sutherlin,{'isocode': 'US-OR'},97479,+15414598274,43.3868306193,-123.342028482,OR,Oregon
10187,033646,America/New_York,7619 Mall Rd,Florence,{'isocode': 'US-KY'},41042,+18593341476,39.000634925,-84.653964,KY,Kentucky
10188,033648,America/New_York,8526 US Highway 42,Florence,{'isocode': 'US-KY'},41042,+18593341933,38.9750243493,-84.6609627603,KY,Kentucky
10189,033645,America/New_York,6724 Dixie Highway,Florence,{'isocode': 'US-KY'},41042,+18593341610,39.0046720558,-84.6207569706,KY,Kentucky
10190,033650,America/New_York,410 Mt Zion Road,Florence,{'isocode': 'US-KY'},41042,+18598696852,38.9568563078,-84.6291934792,KY,Kentucky
10191,040504,America/Chicago,3039 Dixie Highway,Edgewood,{'isocode': 'US-KY'},41017,+18594446902,39.0218796806,-84.5861126067,KY,Kentucky
10192,034236,America/New_York,609 Emily Drive,Crescent Springs,{'isocode': 'US-KY'},41017,+18592870524,39.0526914272,-84.5760630647,KY,Kentucky
10193,033649,America/New_York,3075 N Bend Rd,Hebron,{'isocode': 'US-KY'},41048,+18594887032,39.0650325868,-84.7041466035,KY,Kentucky
10194,030831,America/New_York,2019 Centennial Blvd,Independence,{'isocode': 'US-KY'},41051,+18594952232,38.9299326366,-84.5434586055,KY,Kentucky
10195,029976,America/New_York,3400 Madison Pike,Fort Wright,{'isocode': 'US-KY'},41017,+18592870118,39.0363850354,-84.5315786641,KY,Kentucky
