store_id,store_name,street,city,state,zip,timezone,phone,latitude,longitude,url,state_name,brand
6858,Columbus – 1563 W Broad St,1563 W Broad St,Columbus,OH,43222,America/New_York,(614) 275-3837,39.9560941,-83.0420584,us/oh/columbus/1563-w-broad-st/store-6858,Ohio,Arby's
8645,"Austin – Ranch Road, 620 North","13201 Ranch Road, 620 North",Austin,TX,78717,America/Chicago,(512) 518-5680,30.4683846,-97.7926142,"us/tx/austin/13201-ranch-road,-620-north/store-8645",Texas,Arby's
7706,Chatsworth – North 3rd Avenue,1107 North 3rd Avenue,Chatsworth,GA,30705,America/New_York,(706) 695-1220,34.7871031,-84.772578,us/ga/chatsworth/1107-north-3rd-avenue/store-7706,Georgia,Arby's
1978,Porter – US Hwy 59,23651 Us Hwy 59,Porter,TX,77365,America/Chicago,(281) 354-1766,30.1038753,-95.2356607,us/tx/porter/23651-us-hwy-59/store-1978,Texas,Arby's
8204,Marion – McMahan Blvd,175 McMahan Blvd.,Marion,OH,43302,America/New_York,(740) 389-3598,40.5824184,-83.0833422,us/oh/marion/175-mcmahan-blvd/store-8204,Ohio,Arby's
957,Monroe – N Telegraph Rd,1455 N Telegraph Rd,Monroe,MI,48162,America/Detroit,(734) 242-8774,41.9417586,-83.4052475,us/mi/monroe/1455-n-telegraph-rd/store-957,Michigan,Arby's
1867,Sylacauga – W Fort Williams St,811 W Fort Williams St,Sylacauga,AL,35150,America/Chicago,(256) 245-3444,33.1669822,-86.2631953,us/al/sylacauga/811-w-fort-williams-st/store-1867,Alabama,Arby's
1667,Rome – Martha Berry Blvd,805 Martha Berry Blvd,Rome,GA,30165,America/New_York,(706) 232-0080,34.2620854,-85.1808016,us/ga/rome/805-martha-berry-blvd/store-1667,Georgia,Arby's
8103,Knoxville – Kingston Pike,6909 Kingston Pike,Knoxville,TN,37919,America/New_York,(865) 212-2254,35.9329599,-84.0202216,us/tn/knoxville/6909-kingston-pike/store-8103,Tennessee,Arby's
8006,Oxford – Oxford Exchange,30 Oxford Exchange,Oxford,AL,36203,America/Chicago,(256) 831-9854,33.6088875,-85.7830531,us/al/oxford/30-oxford-exchange/store-8006,Alabama,Arby's
8385,Spring – Riley Fuzzel Road,2113 Riley Fuzzel Road,Spring,TX,77386,America/Chicago,(281) 528-0099,30.1038811,-95.396532,us/tx/spring/2113-riley-fuzzel-road/store-8385,Texas,Arby's
618,Knoxville – Clinton Hwy,5228 Clinton Hwy,Knoxville,TN,37912,America/New_York,(865) 688-3200,36.0037197,-83.9787666,us/tn/knoxville/5228-clinton-hwy/store-618,Tennessee,Arby's
7400,Austin – North I-35,13609 N Interstate Hwy 35,Austin,TX,78753,America/Chicago,(512) 990-0911,30.4206733,-97.6707856,us/tx/austin/13609-n-interstate-hwy-35/store-7400,Texas,Arby's
7724,New Hudson – Lyon Center Drive West,57145 Lyon Center Drive West,New Hudson,MI,48165,America/Detroit,(248) 446-8430,42.5145036,-83.6175904,us/mi/new-hudson/57145-lyon-center-drive-west/store-7724,Michigan,Arby's
826,Columbus – N High St,5150 N High St,Columbus,OH,43214,America/New_York,(614) 885-2944,40.0673022,-83.0188075,us/oh/columbus/5150-n-high-st/store-826,Ohio,Arby's
7485,Kalkaska – N Cedar St,906 N Cedar St,Kalkaska,MI,49646,America/Detroit,(231) 258-0611,44.7436375,-85.1735742,us/mi/kalkaska/906-n-cedar-st/store-7485,Michigan,Arby's
7054,Lewis Center – Columbus Pike,8673 Columbus Pike,Lewis Center,OH,43035,America/New_York,(740) 657-1690,40.1634253,-83.0186396,us/oh/lewis-center/8673-columbus-pike/store-7054,Ohio,Arby's
6830,Belleville – Belleville Rd,10940 Belleville Rd,Belleville,MI,48111,America/Detroit,(734) 699-5002,42.2230727,-83.4863996,us/mi/belleville/10940-belleville-rd/store-6830,Michigan,Arby's
8134,Knoxville – Maynardville Pike,7000 Maynardville Pike,Knoxville,TN,37918,America/New_York,(865) 922-0324,36.0751323,-83.9274344,us/tn/knoxville/7000-maynardville-pike/store-8134,Tennessee,Arby's
5950,Fenton – Owen Rd,3253 Owen Rd,Fenton,MI,48430,America/Detroit,(810) 750-8004,42.788555,-83.7381013,us/mi/fenton/3253-owen-rd/store-5950,Michigan,Arby's
8089,Canton – Michigan Ave,47192 Michigan Ave.,Canton,MI,48188,America/Detroit,(734) 495-1095,42.2689516,-83.5005216,us/mi/canton/47192-michigan-ave/store-8089,Michigan,Arby's
45,Columbus – S High St,3815 S High St,Columbus,OH,43207,America/New_York,(614) 497-2150,39.8840932,-83.0006543,us/oh/columbus/3815-s-high-st/store-45,Ohio,Arby's
84,Midland – S Saginaw Rd,1510 S Saginaw Rd,Midland,MI,48640,America/Detroit,(989) 835-3851,43.6161712,-84.2163511,us/mi/midland/1510-s-saginaw-rd/store-84,Michigan,Arby's
6349,Midland – Eastman Ave,7019 Eastman Ave,Midland,MI,48642,America/Detroit,(989) 839-4088,43.6618162,-84.2476974,us/mi/midland/7019-eastman-ave/store-6349,Michigan,Arby's
8302,South Bloomfield – S Walnut Street,5071 S. Walnut Street,South Bloomfield,OH,43103,America/New_York,(740) 983-3843,39.7142337,-82.9875766,us/oh/south-bloomfield/5071-s--walnut-street/store-8302,Ohio,Arby's
6451,Swartz Creek – Elms Rd,4246 Elms Rd,Swartz Creek,MI,48473,America/Detroit,(810) 635-8824,42.9648294,-83.8119768,us/mi/swartz-creek/4246-elms-rd/store-6451,Michigan,Arby's
7963,Clanton – Arby Dr,300 Arby Dr,Clanton,AL,35046,America/Chicago,(205) 755-8104,32.8448474,-86.5915549,us/al/clanton/300-arby-dr/store-7963,Alabama,Arby's
8033,Tomball – FM 2920,14452 Fm 2920,Tomball,TX,77377,America/Chicago,(281) 255-2943,30.08983,-95.6410508,us/tx/tomball/14452-fm-2920/store-8033,Texas,Arby's
1498,Knoxville – N Broadway,4849 N Broadway,Knoxville,TN,37918,America/New_York,(865) 689-6978,36.0273405,-83.9282204,us/tn/knoxville/4849-n-broadway/store-1498,Tennessee,Arby's
5332,Calhoun – Red Bud Rd,1098 Red Bud Rd,Calhoun,GA,30701,America/New_York,(706) 625-2832,34.5121945,-84.9232537,us/ga/calhoun/1098-red-bud-rd/store-5332,Georgia,Arby's
8778,Spring – Kuykendahl Road,21310 Kuykendahl Road,Spring,TX,77379,America/Chicago,(346) 220-4747,30.0771561,-95.5160095,us/tx/spring/21310-kuykendahl-road/store-8778,Texas,Arby's
6870,Waverly City – W Emmitt Ave,961 W Emmitt Ave,Waverly City,OH,45690,America/New_York,(740) 947-8414,39.1113548,-82.9967082,us/oh/waverly-city/961-w-emmitt-ave/store-6870,Ohio,Arby's
961,Chillicothe – N Bridge St,1082 N Bridge St,Chillicothe,OH,45601,America/New_York,(740) 773-6584,39.3582109,-82.9769111,us/oh/chillicothe/1082-n-bridge-st/store-961,Ohio,Arby's
6484,Houghton Lake – W Houghton Lake Dr,3574 W Houghton Lake Dr,Houghton Lake,MI,48629,America/Detroit,(989) 366-6118,44.2989946,-84.7120244,us/mi/houghton-lake/3574-w-houghton-lake-dr/store-6484,Michigan,Arby's
7290,Spring – E Louetta Rd,130 E Louetta Rd,Spring,TX,77373,America/Chicago,(281) 651-0991,30.0659821,-95.4324763,us/tx/spring/130-e-louetta-rd/store-7290,Texas,Arby's
1044,Canton – Ford Rd,44040 Ford Rd,Canton,MI,48187,America/Detroit,(734) 453-0810,42.3227554,-83.4752325,us/mi/canton/44040-ford-rd/store-1044,Michigan,Arby's
6975,Circleville – US Highway 23 S,24191 Us Highway 23 S,Circleville,OH,43113,America/New_York,(740) 420-3240,39.579411,-82.953715,us/oh/circleville/24191-us-highway-23-s/store-6975,Ohio,Arby's
130,Columbus – Morse Rd,2160 Morse Rd,Columbus,OH,43229,America/New_York,(614) 476-6424,40.0605391,-82.9614346,us/oh/columbus/2160-morse-rd/store-130,Ohio,Arby's
6021,Wixom – Grand River Ave,49800 Grand River Ave,Wixom,MI,48393,America/Detroit,(248) 380-5610,42.4954842,-83.5388545,us/mi/wixom/49800-grand-river-ave/store-6021,Michigan,Arby's
1798,Las Vegas – 7th St,1711 7th St,Las Vegas,NM,87701,America/Denver,(505) 425-5448,35.6063475,-105.2236632,us/nm/las-vegas/1711-7th-st/store-1798,New Mexico,Arby's
7871,Thief River Falls – 3rd St W,225 3rd St. W.,Thief River Falls,MN,56701,America/Chicago,(218) 681-2432,48.1195153,-96.1842769,us/mn/thief-river-falls/225-3rd-st--w/store-7871,Minnesota,Arby's
7524,Canton – Michigan Ave,40210 Michigan Ave,Canton,MI,48188,America/Detroit,(734) 641-9919,42.2805057,-83.4360487,us/mi/canton/40210-michigan-ave/store-7524,Michigan,Arby's
1313,Plymouth – Ann Arbor Rd W,575 Ann Arbor Rd W,Plymouth,MI,48170,America/Detroit,(734) 459-6765,42.3584294,-83.4668142,us/mi/plymouth/575-ann-arbor-rd-w/store-1313,Michigan,Arby's
6942,Obetz – Old Rathmell Ct,4920 Old Rathmell Ct,Obetz,OH,43207,America/New_York,(614) 497-2004,39.868691,-82.9339587,us/oh/obetz/4920-old-rathmell-ct/store-6942,Ohio,Arby's
5985,Portsmouth – Chillicothe St,1202 Chillicothe St,Portsmouth,OH,45662,America/New_York,(740) 353-8226,38.7404216,-82.9949659,us/oh/portsmouth/1202-chillicothe-st/store-5985,Ohio,Arby's
7529,Austin – Research Blvd,8648 Research Blvd,Austin,TX,78758,America/Chicago,(512) 380-9011,30.3633665,-97.7181423,us/tx/austin/8648-research-blvd/store-7529,Texas,Arby's
186,Saginaw – State St,5475 State St,Saginaw,MI,48603,America/Detroit,(989) 799-0865,43.4365241,-84.0229616,us/mi/saginaw/5475-state-st/store-186,Michigan,Arby's
8169,Knoxville – Millertown Pike,5345 Millertown Pike,Knoxville,TN,37924,America/New_York,(865) 673-2003,36.034158,-83.8695598,us/tn/knoxville/5345-millertown-pike/store-8169,Tennessee,Arby's
1497,Knoxville – Magnolia Ave,2657 Magnolia Ave,Knoxville,TN,37914,America/New_York,(865) 523-2835,35.9881996,-83.8930885,us/tn/knoxville/2657-magnolia-ave/store-1497,Tennessee,Arby's
6161,Fremont – W State St,1128 W State St,Fremont,OH,43420,America/New_York,(419) 334-3682,41.3520979,-83.1237882,us/oh/fremont/1128-w-state-st/store-6161,Ohio,Arby's
567,Knoxville – Chapman Hwy,2819 Chapman Hwy,Knoxville,TN,37920,America/New_York,(865) 577-7971,35.9478887,-83.9135038,us/tn/knoxville/2819-chapman-hwy/store-567,Tennessee,Arby's
7193,Waller – FM 2920,30711 Fm 2920,Waller,TX,77484,America/Chicago,(936) 372-3517,30.0644176,-95.9057065,us/tx/waller/30711-fm-2920/store-7193,Texas,Arby's
7104,Breaux Bridge – Rees St,2112 Rees St,Breaux Bridge,LA,70517,America/Chicago,(337) 332-0626,30.2939811,-91.9145419,us/la/breaux-bridge/2112-rees-st/store-7104,Louisiana,Arby's
7965,Flint – 23 Drive,6053 Hill 23 Drive,Flint,MI,48507,America/Detroit,(810) 232-7212,42.9430821,-83.7255691,us/mi/flint/6053-hill-23-drive/store-7965,Michigan,Arby's
996,Westerville – S State St,680 S State St,Westerville,OH,43081,America/New_York,(614) 890-2232,40.1081473,-82.9245243,us/oh/westerville/680-s-state-st/store-996,Ohio,Arby's
7203,Westerville – Maxtown Rd,5711 Maxtown Rd,Westerville,OH,43082,America/New_York,(614) 797-2333,40.1471057,-82.9229693,us/oh/westerville/5711-maxtown-rd/store-7203,Ohio,Arby's
6954,Port Allen – Lobdell Hwy S,751 Lobdell Hwy S,Port Allen,LA,70767,America/Chicago,(225) 389-9111,30.445526,-91.2424628,us/la/port-allen/751-lobdell-hwy-s/store-6954,Louisiana,Arby's
588,Flint – Miller Rd,3080 Miller Rd,Flint,MI,48507,America/Detroit,(810) 232-5450,42.9915378,-83.7355681,us/mi/flint/3080-miller-rd/store-588,Michigan,Arby's
1590,Maryville – Foothills Dr,816 Foothills Dr,Maryville,TN,37801,America/New_York,(865) 982-7973,35.7516812,-83.9973641,us/tn/maryville/816-foothills-dr/store-1590,Tennessee,Arby's
984,Flint – W Pierson Road,4325 W Pierson Road,Flint,MI,48504,America/Detroit,(810) 733-6610,43.0601201,-83.7646868,us/mi/flint/4325-w-pierson-road/store-984,Michigan,Arby's
7910,Bucyrus – North Sandusky Ave,700 North Sandusky Ave,Bucyrus,OH,44820,America/New_York,(419) 562-2168,40.8155197,-82.9751474,us/oh/bucyrus/700-north-sandusky-ave/store-7910,Ohio,Arby's
7568,Westerville – S Sunbury Rd,6063 S Sunbury Rd,Westerville,OH,43081,America/New_York,(614) 891-3784,40.08527,-82.896003,us/oh/westerville/6063-s-sunbury-rd/store-7568,Ohio,Arby's
1256,Flint – Fenton Rd,5515 Fenton Rd,Flint,MI,48507,America/Detroit,(810) 232-0400,42.9455076,-83.6915496,us/mi/flint/5515-fenton-rd/store-1256,Michigan,Arby's
8581,Beaumont – Smith Rd,7495 Smith Rd,Beaumont,TX,77705,America/Chicago,(409) 840-9662,29.9886505,-94.2116544,us/tx/beaumont/7495-smith-rd/store-8581,Texas,Arby's
879,Wayne – Michigan Ave,34475 Michigan Ave,Wayne,MI,48184,America/Detroit,(734) 721-1870,42.2807017,-83.378146,us/mi/wayne/34475-michigan-ave/store-879,Michigan,Arby's
6845,Whitehall – E Main Street,4484 E Main Street,Whitehall,OH,43213,America/New_York,(614) 237-6990,39.9559184,-82.8784049,us/oh/whitehall/4484-e-main-street/store-6845,Ohio,Arby's
899,Westland – N Wayne Rd,8068 N Wayne Rd,Westland,MI,48185,America/Detroit,(734) 421-2110,42.3464348,-83.3848859,us/mi/westland/8068-n-wayne-rd/store-899,Michigan,Arby's
1204,Saginaw – Bay Rd,4905 Bay Rd,Saginaw,MI,48604,America/Detroit,(989) 799-6825,43.4786819,-83.9762244,us/mi/saginaw/4905-bay-rd/store-1204,Michigan,Arby's
8438,Gahanna – S Hamilton Rd,301 S. Hamilton Rd.,Gahanna,OH,43230,America/New_York,(614) 414-0414,40.0112895,-82.8674905,us/oh/gahanna/301-s--hamilton-rd/store-8438,Ohio,Arby's
6623,Walled Lake – E West Maple Rd,1808 E West Maple Rd,Walled Lake,MI,48390,America/Detroit,(248) 669-6626,42.5394609,-83.4655847,us/mi/walled-lake/1808-e-west-maple-rd/store-6623,Michigan,Arby's
5895,New Boston – Gallia Street,4508 Gallia Street,New Boston,OH,45662,America/New_York,(740) 456-4535,38.754229,-82.9228853,us/oh/new-boston/4508-gallia-street/store-5895,Ohio,Arby's
6204,Farmington Hills – Haggerty Rd,24700 Haggerty Rd,Farmington Hills,MI,48335,America/Detroit,(248) 291-3201,42.4725907,-83.434485,us/mi/farmington-hills/24700-haggerty-rd/store-6204,Michigan,Arby's
6561,Flat Rock – Telegraph Rd,27074 Telegraph Rd,Flat Rock,MI,48134,America/Detroit,(734) 782-4080,42.108208,-83.2864918,us/mi/flat-rock/27074-telegraph-rd/store-6561,Michigan,Arby's
7903,Grand Blanc – Pollock Rd,3465 Pollock Rd,Grand Blanc,MI,48439,America/Detroit,(810) 694-0188,42.8942479,-83.6332218,us/mi/grand-blanc/3465-pollock-rd/store-7903,Michigan,Arby's
6605,Gahanna – Morse Road,4727 Morse Road,Gahanna,OH,43230,America/New_York,(614) 475-4540,40.0548256,-82.8648826,us/oh/gahanna/4727-morse-road/store-6605,Ohio,Arby's
6535,White Lake – Highland Rd,10855 Highland Rd,White Lake,MI,48386,America/Detroit,(248) 698-6926,42.6489183,-83.5019803,us/mi/white-lake/10855-highland-rd/store-6535,Michigan,Arby's
5728,Taylor – Eureka Rd,27277 Eureka Rd,Taylor,MI,48180,America/Detroit,(734) 942-0240,42.1957249,-83.3045866,us/mi/taylor/27277-eureka-rd/store-5728,Michigan,Arby's
7885,Houston – Cypresswood Dr,10107 Cypresswood Dr,Houston,TX,77070,America/Chicago,(281) 970-8885,29.9801346,-95.5688041,us/tx/houston/10107-cypresswood-dr/store-7885,Texas,Arby's
5824,Bridgeport – Dixie Hwy,6360 Dixie Hwy,Bridgeport,MI,48722,America/Detroit,(989) 777-4499,43.352849,-83.8704661,us/mi/bridgeport/6360-dixie-hwy/store-5824,Michigan,Arby's
5662,Clio – W Vienna Rd,4229 W Vienna Rd,Clio,MI,48420,America/Detroit,(810) 687-2666,43.1770525,-83.7625505,us/mi/clio/4229-w-vienna-rd/store-5662,Michigan,Arby's
6130,Birch Run – Birch Run Rd,8685 Birch Run Rd,Birch Run,MI,48415,America/Detroit,(989) 624-5977,43.2504327,-83.8039684,us/mi/birch-run/8685-birch-run-rd/store-6130,Michigan,Arby's
469,Saginaw – Holland Ave,3100 Holland Ave,Saginaw,MI,48601,America/Detroit,(989) 754-8312,43.4143576,-83.9031781,us/mi/saginaw/3100-holland-ave/store-469,Michigan,Arby's
41,Flint – S Dort Hwy,3559 S Dort Hwy,Flint,MI,48507,America/Detroit,(810) 743-5820,42.9907158,-83.6528985,us/mi/flint/3559-s-dort-hwy/store-41,Michigan,Arby's
853,Garden City – Ford Rd,30049 Ford Rd,Garden City,MI,48135,America/Detroit,(734) 522-1434,42.3250379,-83.3378167,us/mi/garden-city/30049-ford-rd/store-853,Michigan,Arby's
1010,Reynoldsburg – Brice Rd,2720 Brice Rd,Reynoldsburg,OH,43068,America/New_York,(614) 866-0495,39.9260033,-82.8307176,us/oh/reynoldsburg/2720-brice-rd/store-1010,Ohio,Arby's
6614,Canal Winchester – Gender Rd,6101 Gender Rd,Canal Winchester,OH,43110,America/New_York,(614) 834-9511,39.8554555,-82.8288447,us/oh/canal-winchester/6101-gender-rd/store-6614,Ohio,Arby's
7275,Denham Springs – Rushing Rd,8130 Rushing Rd,Denham Springs,LA,70726,America/Chicago,(225) 664-1539,30.4569366,-90.953884,us/la/denham-springs/8130-rushing-rd/store-7275,Louisiana,Arby's
5743,Livonia – 8 Mile,33751 8 Mile Rd,Livonia,MI,48152,America/Detroit,(248) 476-0150,42.4399021,-83.3800658,us/mi/livonia/33751-8-mile-rd/store-5743,Michigan,Arby's
8784,Port Arthur – Fm 365,3400 Fm 365,Port Arthur,TX,77642,America/Chicago,(409) 344-9092,29.9515956,-93.9879224,us/tx/port-arthur/3400-fm-365/store-8784,Texas,Arby's
8049,Cypress – Northwest Freeway,25957 Northwest Freeway,Cypress,TX,77429,America/Chicago,(281) 758-3101,29.9720988,-95.6969384,us/tx/cypress/25957-northwest-freeway/store-8049,Texas,Arby's
6770,Knoxville – Strawberry Plains Pike,7122 Strawberry Plains Pike,Knoxville,TN,37914,America/New_York,(865) 523-2191,35.9980661,-83.7795914,us/tn/knoxville/7122-strawberry-plains-pike/store-6770,Tennessee,Arby's
6394,Commerce Township – Union Lake Rd,2614 Union Lake Rd,Commerce Township,MI,48382,America/Detroit,(248) 360-6490,42.5972247,-83.4464723,us/mi/commerce-township/2614-union-lake-rd/store-6394,Michigan,Arby's
8874,Walker,28910 S. Walker Rd.,Walker,LA,70785,America/Chicago,(225) 243-1840,30.4800168,-90.8626707,us/la/walker/28910-s--walker-rd/store-8874,Louisiana,Arby's
6807,Columbus – E Broad St,6799 E Broad St,Columbus,OH,43213,America/New_York,(614) 501-0453,39.9811936,-82.822363,us/oh/columbus/6799-e-broad-st/store-6807,Ohio,Arby's
8751,Baton Rouge – S Sherwood Forest,3120 S. Sherwood Forest,Baton Rouge,LA,70816,America/Chicago,(225) 256-1790,30.4241851,-91.052058,us/la/baton-rouge/3120-s--sherwood-forest/store-8751,Louisiana,Arby's
1795,Lafayette – Ambassador Caffery Pkwy,3333 Ambassador Caffery Pkwy,Lafayette,LA,70503,America/Chicago,(337) 988-3118,30.179891,-92.0743864,us/la/lafayette/3333-ambassador-caffery-pkwy/store-1795,Louisiana,Arby's
1950,Hazard – Commerce Drive,86 Commerce Drive,Hazard,KY,41701,America/New_York,(606) 439-4223,37.295319,-83.2168236,us/ky/hazard/86-commerce-drive/store-1950,Kentucky,Arby's
6647,Grayson – N Carol Malone Boulevard,852 N Carol Malone Boulevard,Grayson,KY,41143,America/New_York,(606) 474-2340,38.3424538,-82.9417741,us/ky/grayson/852-n-carol-malone-boulevard/store-6647,Kentucky,Arby's
1491,Reynoldsburg – E Main St,6949 E Main St,Reynoldsburg,OH,43068,America/New_York,(614) 863-8553,39.9548065,-82.8122814,us/oh/reynoldsburg/6949-e-main-st/store-1491,Ohio,Arby's
8985,LSU,5947 Creek Center Dr.,Baton Rouge,LA,70820,America/Chicago,(225) 877-2248,30.3879164,-91.1579289,us/la/baton-rouge/5947-creek-center-dr/store-8985,Louisiana,Arby's
8622,New Albany – New Albany Rd East,5528 New Albany Rd. East,New Albany,OH,43054,America/New_York,(614) 741-7069,40.0972424,-82.8170382,us/oh/new-albany/5528-new-albany-rd--east/store-8622,Ohio,Arby's
7466,Clyde – W Mcpherson Hwy,1033 W McPherson Hwy,Clyde,OH,43410,America/New_York,(419) 547-7646,41.3134949,-82.9901588,us/oh/clyde/1033-w-mcpherson-hwy/store-7466,Ohio,Arby's
896,Taylor – Telegraph Rd,10500 Telegraph Rd,Taylor,MI,48180,America/Detroit,(313) 291-3657,42.2306006,-83.2699597,us/mi/taylor/10500-telegraph-rd/store-896,Michigan,Arby's
7418,Marengo – State Route 61,488 State Route 61,Marengo,OH,43334,America/New_York,(419) 253-9276,40.370998,-82.8300652,us/oh/marengo/488-state-route-61/store-7418,Ohio,Arby's
786,Flint – Davison Rd,3742 Davison Rd,Flint,MI,48506,America/Detroit,(810) 744-3591,43.0329014,-83.6383803,us/mi/flint/3742-davison-rd/store-786,Michigan,Arby's
6708,Wheelersburg – Ohio River Rd,8219 Ohio River Rd,Wheelersburg,OH,45694,America/New_York,(740) 574-5999,38.7281816,-82.860066,us/oh/wheelersburg/8219-ohio-river-rd/store-6708,Ohio,Arby's
69,Livonia – Middlebelt Rd,19000 Middlebelt Rd,Livonia,MI,48152,America/Detroit,(248) 477-0057,42.4250646,-83.3351439,us/mi/livonia/19000-middlebelt-rd/store-69,Michigan,Arby's
229,Pickerington – Winderly Ln,1840 Winderly Ln,Pickerington,OH,43147,America/New_York,(614) 751-1280,39.9310396,-82.789945,us/oh/pickerington/1840-winderly-ln/store-229,Ohio,Arby's
172,Redford – Inkster Rd,12090 Inkster Rd,Redford,MI,48239,America/Detroit,(313) 937-2240,42.3732635,-83.3129427,us/mi/redford/12090-inkster-rd/store-172,Michigan,Arby's
5911,Trenton – West Rd,3660 West Rd,Trenton,MI,48183,America/Detroit,(734) 675-3250,42.141295,-83.2128277,us/mi/trenton/3660-west-rd/store-5911,Michigan,Arby's
6200,Farmington Hills – Orchard Lake Rd,27900 Orchard Lake Rd,Farmington Hills,MI,48334,America/Detroit,(248) 932-3094,42.5001885,-83.3577758,us/mi/farmington-hills/27900-orchard-lake-rd/store-6200,Michigan,Arby's
1090,Dearborn – S Telegraph Rd,2431 S Telegraph Rd,Dearborn,MI,48124,America/Detroit,(313) 561-8357,42.2943742,-83.2707122,us/mi/dearborn/2431-s-telegraph-rd/store-1090,Michigan,Arby's
5874,Southgate – Northline Rd,18767 Northline Rd,Southgate,MI,48195,America/Detroit,(734) 287-2780,42.2127044,-83.2251074,us/mi/southgate/18767-northline-rd/store-5874,Michigan,Arby's
7435,Baxter – N US Hwy 119,32 N Us Hwy 119,Baxter,KY,40806,America/New_York,(606) 574-0616,36.861366,-83.32519,us/ky/baxter/32-n-us-hwy-119/store-7435,Kentucky,Arby's
6763,Grayling – Nelson A Miles Pkwy,5800 Nelson A Miles Pkwy,Grayling,MI,49738,America/Detroit,(989) 344-0081,44.6015519,-84.7110361,us/mi/grayling/5800-nelson-a-miles-pkwy/store-6763,Michigan,Arby's
629,Waterford – Highland Rd,5911 Highland Rd,Waterford,MI,48327,America/Detroit,(248) 674-2925,42.6595465,-83.4029321,us/mi/waterford/5911-highland-rd/store-629,Michigan,Arby's
1406,Redford – Telegraph Rd,14555 Telegraph Rd,Redford,MI,48239,America/Detroit,(313) 538-8987,42.3938979,-83.2773778,us/mi/redford/14555-telegraph-rd/store-1406,Michigan,Arby's
8888,Lamar,4411 S Lamar BLVD,Austin,TX,78745,America/Chicago,(737) 212-0333,30.232357,-97.7957782,us/tx/austin/4411-s-lamar-blvd/store-8888,Texas,Arby's
7775,Greenup – Seaton Drive,1300 Seaton Drive,Greenup,KY,41144,America/New_York,(606) 473-0434,38.5672286,-82.8301073,us/ky/greenup/1300-seaton-drive/store-7775,Kentucky,Arby's
313,Bay City – N Euclid Ave,905 N Euclid Ave,Bay City,MI,48706,America/Detroit,(989) 686-4120,43.612099,-83.9151944,us/mi/bay-city/905-n-euclid-ave/store-313,Michigan,Arby's
151,Southgate – Eureka Rd,13063 Eureka Rd,Southgate,MI,48195,America/Detroit,(734) 283-6216,42.1990888,-83.1835312,us/mi/southgate/13063-eureka-rd/store-151,Michigan,Arby's
8559,Galion – Carter Dr,700 Carter Dr.,Galion,OH,44833,America/New_York,(419) 777-7206,40.7405051,-82.8021378,us/oh/galion/700-carter-dr/store-8559,Ohio,Arby's
630,Waterford – Dixie Hwy,4825 Dixie Hwy,Waterford,MI,48329,America/Detroit,(248) 673-2129,42.6899717,-83.3865134,us/mi/waterford/4825-dixie-hwy/store-630,Michigan,Arby's
947,Allen Park – Southfield Rd,14864 Southfield Rd,Allen Park,MI,48101,America/Detroit,(313) 382-7530,42.2575107,-83.1995204,us/mi/allen-park/14864-southfield-rd/store-947,Michigan,Arby's
7597,Linwood – N Huron Rd,88 N Huron Rd,Linwood,MI,48634,America/Detroit,(989) 697-5360,43.7415156,-83.9753822,us/mi/linwood/88-n-huron-rd/store-7597,Michigan,Arby's
8714,Bastrop – Hwy 71 West,711 Hwy 71 West,Bastrop,TX,78702,America/Chicago,(737) 881-8009,30.1119035,-97.3513604,us/tx/bastrop/711-hwy-71-west/store-8714,Texas,Arby's
7931,Rockmart – Nathan Dean Pkwy,1301 Nathan Dean Pkwy,Rockmart,GA,30153,America/New_York,(678) 757-9589,34.0102882,-85.0376888,us/ga/rockmart/1301-nathan-dean-pkwy/store-7931,Georgia,Arby's
8066,Clarkston – Sashabaw Rd,6970 Sashabaw Rd,Clarkston,MI,48348,America/Detroit,(248) 625-5837,42.7403732,-83.3790236,us/mi/clarkston/6970-sashabaw-rd/store-8066,Michigan,Arby's
5945,Davison – S State Rd,1010 S State Rd,Davison,MI,48423,America/Detroit,(810) 658-2728,43.0196121,-83.5183275,us/mi/davison/1010-s-state-rd/store-5945,Michigan,Arby's
132,Waterford – N Telegraph Rd,49 N Telegraph Rd,Waterford,MI,48328,America/Detroit,(248) 681-0825,42.6368257,-83.3262059,us/mi/waterford/49-n-telegraph-rd/store-132,Michigan,Arby's
6617,East Ellijay – School St,56 School St,East Ellijay,GA,30539,America/New_York,(706) 636-5315,34.6842173,-84.4751366,us/ga/east-ellijay/56-school-st/store-6617,Georgia,Arby's
8632,Bellevue – West Main St,625 West Main St.,Bellevue,OH,44811,America/New_York,(419) 484-2729,41.2769582,-82.8539449,us/oh/bellevue/625-west-main-st/store-8632,Ohio,Arby's
6844,Blue Ridge – Progress Circle,15 Progress Circle,Blue Ridge,GA,30513,America/New_York,(706) 632-0104,34.8726665,-84.3255874,us/ga/blue-ridge/15-progress-circle/store-6844,Georgia,Arby's
8465,Poplarville – Hwy 26 East,720 Hwy 26 East,Poplarville,MS,39470,America/Chicago,(601) 403-9850,30.8464123,-89.4975459,us/ms/poplarville/720-hwy-26-east/store-8465,Mississippi,Arby's
6030,Hammond – Sw Railroad Ave,2111 Sw Railroad Ave,Hammond,LA,70403,America/Chicago,(985) 345-3419,30.477709,-90.4566406,us/la/hammond/2111-sw-railroad-ave/store-6030,Louisiana,Arby's
